PreFlop,Flop,Turn,River,Cards,Chips Won/Lost,Big,Small
r300r900c,r1800c,cr7011r20000f,,5s5hTsAs5c2s8hJs,7011|-7011,DeepStack,laak.phil.4 
f,,,,5sTh2s8h,50|-50,laak.phil.1,DeepStack 
f,,,,Qd9cTs3d,50|-50,DeepStack,laak.phil.1 
r300f,,,,9c3c9h9s,-100|100,laak.phil.1,DeepStack 
r300r900r4500f,,,,QdKh8c8s,-900|900,DeepStack,laak.phil.1 
r300f,,,,Ts3cJdAc,-100|100,DeepStack,laak.phil.3 
cr300c,r700c,r1600f,,AsJd5h7cJc9h6dTs,700|-700,laak.phil.3,DeepStack 
r300f,,,,3s8s9cKc,-100|100,laak.phil.4,DeepStack 
f,,,,3hKh8h2c,50|-50,DeepStack,laak.phil.4 
r300c,cr600c,cr1800f,,TsQs4c5h4h5cJd2d,-600|600,laak.phil.1,DeepStack 
r300c,r599f,,,7cAd6h6c8cKdAh,300|-300,laak.phil.4,DeepStack 
f,,,,9c6h2c4d,50|-50,DeepStack,laak.phil.3 
r200c,r322c,r805f,,8s9c5d5sKhJh7h3h,322|-322,laak.phil.3,DeepStack 
r300r900r3100c,cr20000c,,,TsTcKdAd8h2s4sQh3c,20000|-20000,DeepStack,laak.phil.4 
f,,,,7dTc4d7c,50|-50,DeepStack,laak.phil.1 
f,,,,9cJc3s4d,50|-50,DeepStack,laak.phil.3 
r300c,k,k,k,Qh7dTdJdKs6cJhAcAd,-300|300,laak.phil.3,DeepStack 
r300c,r599f,,,Td9hJd4d9s3h2s,300|-300,laak.phil.1,DeepStack 
k,cr200c,cr600c,r2700f,5cTcJsTh6s3cKd4s8h,600|-600,laak.phil.4,DeepStack 
f,,,,9h7d8c4h,50|-50,DeepStack,laak.phil.1 
f,,,,2s7h3s2h,50|-50,DeepStack,laak.phil.3 
r300r1111f,,,,JhJs6dKs,300|-300,laak.phil.1,DeepStack 
r300c,k,cr900f,,Jc8d4hTs6sAhTd3s,-300|300,laak.phil.3,DeepStack 
k,cr300f,,,3sJcAh7dQc7hAs,-100|100,DeepStack,laak.phil.4 
r200f,,,,2s7d8cJc,-100|100,DeepStack,laak.phil.1 
k,r250r500r750r1500r7500f,,,Js2hAsQs2d6sJd,1500|-1500,laak.phil.1,DeepStack 
f,,,,4dJd2h7d,50|-50,DeepStack,laak.phil.3 
r300f,,,,2c8h4s5s,-100|100,laak.phil.3,DeepStack 
cr300c,r750f,,,KsJdQc3h6s6h9d,300|-300,laak.phil.4,DeepStack 
r300f,,,,5hTsKhQs,-100|100,DeepStack,laak.phil.3 
r200c,cr401f,,,9sJhJd6d3h8d6c,-200|200,DeepStack,laak.phil.4 
r200f,,,,9d2s6c4s,-100|100,DeepStack,laak.phil.1 
k,k,r300f,,Js2cTs4d8c6h2dJd,100|-100,laak.phil.3,DeepStack 
r300c,k,k,cr600c,Ks8h4s3hAd9s2hAc5c,-600|600,laak.phil.1,DeepStack 
r300r932f,,,,4h3hAc3s,300|-300,laak.phil.4,DeepStack 
f,,,,Ac8h4s9c,50|-50,DeepStack,laak.phil.4 
r200c,k,k,cr1075f,4c3hJh2dJc8sQcTs9h,-200|200,DeepStack,laak.phil.3 
k,cr300c,cr900f,,3s2cJc8c6h2s7dAd,-300|300,laak.phil.4,DeepStack 
r300f,,,,4dKsQdAh,-100|100,DeepStack,laak.phil.1 
f,,,,6s8c6c2s,50|-50,laak.phil.1,DeepStack 
r300c,cr900r2840c,cr8520c,cr20000f,Jd8h6s7sTs3c9h8c5c,-8520|8520,laak.phil.3,DeepStack 
r200f,,,,9h3cJc4c,-100|100,DeepStack,laak.phil.1 
r300r898c,r1795f,,,QdQc9sKs8d5hQh,898|-898,laak.phil.1,DeepStack 
f,,,,4hAhTc2d,50|-50,DeepStack,laak.phil.4 
k,r250f,,,7s9c5cJd4sQc9d,100|-100,laak.phil.4,DeepStack 
r200r600c,r1200f,,,9d7d7hAhTcJdJc,600|-600,DeepStack,laak.phil.1 
r200c,r400r821c,k,k,Ts4s4hQsAs2cTdJh2d,821|-821,DeepStack,laak.phil.3 
f,,,,3h8d5c8h,50|-50,DeepStack,laak.phil.4 
r300f,,,,6s8c3d5s,-100|100,laak.phil.4,DeepStack 
r200r600f,,,,QhQc5c3s,200|-200,DeepStack,laak.phil.4 
r200c,r404f,,,5h6d5c6hJh9s9c,200|-200,laak.phil.3,DeepStack 
cr200c,r404c,k,r2536f,Qh7hQdKsTd4s6h5hJc,404|-404,laak.phil.1,DeepStack 
r300f,,,,9h6s4s3s,-100|100,DeepStack,laak.phil.3 
f,,,,QdKc4s2d,50|-50,laak.phil.4,DeepStack 
r200c,cr404f,,,Jh6c4dKcAc2hTs,-200|200,DeepStack,laak.phil.4 
r300r921f,,,,6c4c8dTc,300|-300,laak.phil.4,DeepStack 
r300f,,,,Ts5hTdQd,-100|100,laak.phil.3,DeepStack 
f,,,,2c8s6c3s,50|-50,DeepStack,laak.phil.1 
f,,,,7dQc9c2s,50|-50,laak.phil.1,DeepStack 
r385r1155c,k,cr2333c,cr6544c,QhQc8dKd4h6s7hKs3s,-6544|6544,DeepStack,laak.phil.4 
r321f,,,,4dJc2c5c,-100|100,DeepStack,laak.phil.3 
r321c,k,k,r642c,7hAsJc3c4s8d3s9d7c,642|-642,DeepStack,laak.phil.1 
r300r1211f,,,,8h9h6s9c,300|-300,laak.phil.3,DeepStack 
r200c,cr404f,,,Js7s5dQs3d3h4d,-200|200,DeepStack,laak.phil.3 
r300c,r606f,,,9d8cKs5h2s4c7d,300|-300,laak.phil.1,DeepStack 
k,k,r202r404f,,6dQdKd9cTsJh3dAs,-202|202,laak.phil.3,DeepStack 
r300f,,,,Qd7cQh8h,-100|100,laak.phil.4,DeepStack 
r311r933c,r1865f,,,QcAhJs8s3h7s3c,933|-933,DeepStack,laak.phil.1 
r200c,k,cr404f,,9cJh9sAcKc8h2d3d,-200|200,DeepStack,laak.phil.4 
r311f,,,,6c4h3h2h,-100|100,DeepStack,laak.phil.3 
r300c,cr600f,,,8hKhQhQcTsQs2d,-300|300,laak.phil.1,DeepStack 
r200r300r600c,cr1800f,,,5s5cAsAh3dQc8d,-600|600,laak.phil.3,DeepStack 
f,,,,7dAd5c2d,50|-50,laak.phil.4,DeepStack 
r200c,k,cr404c,cr3218c,2sTsQc7c3s5dTc6d9d,3218|-3218,DeepStack,laak.phil.4 
f,,,,7c6c2c9d,50|-50,DeepStack,laak.phil.1 
r200r600c,cr1800f,,,Tc7cKh7hKdAh7d,-600|600,DeepStack,laak.phil.3 
cr200c,r500c,r1033c,cr2066f,QhTd9h3s3d5d9dAhJs,-1033|1033,laak.phil.1,DeepStack 
r300f,,,,Ts5dQc9d,-100|100,laak.phil.4,DeepStack 
cr200c,r399f,,,As3h2cJh6sKhAc,200|-200,laak.phil.3,DeepStack 
r200c,cr399f,,,3h5cAs9d4c9sKc,-200|200,DeepStack,laak.phil.4 
r200c,k,cr404r1212f,,3dJd8hQdKs2h3sJh,404|-404,DeepStack,laak.phil.3 
r300c,r750f,,,Qs5s9cJc8s4s8h,300|-300,laak.phil.4,DeepStack 
r200c,k,k,k,9hAs4h4sKs5s7cAh9d,200|-200,DeepStack,laak.phil.1 
r200r600f,,,,8h9cQd5s,200|-200,DeepStack,laak.phil.4 
k,k,r300c,r1500f,4c9s2s2h7h9c3h9h7s,300|-300,laak.phil.3,DeepStack 
r300c,r750f,,,9sQc6c8h3s3hJd,300|-300,laak.phil.4,DeepStack 
r300c,k,r606c,k,Td8sAd9sKcJh2c2s4c,-606|606,laak.phil.1,DeepStack 
r200f,,,,8c3s6hQs,-100|100,DeepStack,laak.phil.4 
f,,,,6d6h4s2h,50|-50,DeepStack,laak.phil.3 
r200c,r404r808c,cr1616f,,6sAsKc7d4d5c2cQc,-808|808,laak.phil.3,DeepStack 
k,k,r202f,,6h3c9s5d7h2dTc7c,100|-100,laak.phil.4,DeepStack 
f,,,,QdTd9h6s,50|-50,DeepStack,laak.phil.1 
f,,,,7cQc3c5s,50|-50,DeepStack,laak.phil.4 
r300f,,,,9d5cQcJd,-100|100,DeepStack,laak.phil.3 
cr300f,,,,JcAd7d3h,100|-100,laak.phil.1,DeepStack 
r300r900c,r2250r4500r7250c,r20000c,,AcAh2d2h6c2s7hQc7s,-20000|20000,laak.phil.4,DeepStack 
k,r202f,,,2h3d7dQhAs9cKc,100|-100,laak.phil.3,DeepStack 
r200c,cr404r808f,,,5s3cTs9c4cQd7c,404|-404,DeepStack,laak.phil.1 
f,,,,Kc2c6h3d,50|-50,DeepStack,laak.phil.3 
r200f,,,,2d9s4hQh,-100|100,DeepStack,laak.phil.4 
r300f,,,,9d3cKd8h,-100|100,laak.phil.3,DeepStack 
r200c,cr388r776c,cr1940c,cr7385f,8h9cKs5hKh8dKc4h7c,-1940|1940,DeepStack,laak.phil.3 
k,k,r299f,,Qd3sAd7sTdKh3c2h,100|-100,laak.phil.4,DeepStack 
r300f,,,,7h9d6s9s,-100|100,laak.phil.1,DeepStack 
r200c,k,cr404c,cr1212c,4hKd8hTdQh4sQs9sJh,-1212|1212,DeepStack,laak.phil.4 
r200c,k,r400c,r800c,Jc6h4c5sTd6c4d8s6d,800|-800,DeepStack,laak.phil.1 
k,cr300f,,,Qs7c8dTdJhJcTs,-100|100,laak.phil.3,DeepStack 
r200r1000c,r3000f,,,7dTd5s5hJdKd7h,1000|-1000,laak.phil.1,DeepStack 
r200r600f,,,,6h8hKs6d,200|-200,DeepStack,laak.phil.3 
r300c,cr900f,,,6hAdKhJhQs9dKc,-300|300,laak.phil.4,DeepStack 
cr200c,r404c,k,cr1212f,As4hQc5s7h3s4c9dJs,-404|404,laak.phil.3,DeepStack 
r200c,cr404r1212f,,,KdTh5hAdQdJdKs,404|-404,DeepStack,laak.phil.1 
f,,,,7c5h4c2d,50|-50,DeepStack,laak.phil.4 
cr300f,,,,AdAs2sTh,100|-100,laak.phil.4,DeepStack 
f,,,,6h9s4h9d,50|-50,DeepStack,laak.phil.4 
r300c,cr600f,,,8dJcAcJdTdAs5h,-300|300,laak.phil.4,DeepStack 
r200f,,,,8d2c7hJd,-100|100,laak.phil.1,DeepStack 
f,,,,6s7d4s9c,50|-50,DeepStack,laak.phil.3 
r200r600f,,,,4s4h3dQs,200|-200,DeepStack,laak.phil.1 
k,cr200c,k,r500c,Jh4dAh7dKh8sJs5h7h,500|-500,laak.phil.3,DeepStack 
f,,,,3cAh3hTc,50|-50,DeepStack,laak.phil.4 
r200c,cr600f,,,2dJs3hAs4s7c8s,-200|200,laak.phil.1,DeepStack 
k,k,r400f,,2dKc9c5cJs2hKsAc,100|-100,laak.phil.4,DeepStack 
f,,,,4sAc4h8d,50|-50,DeepStack,laak.phil.1 
r200f,,,,3s2dKs2c,-100|100,DeepStack,laak.phil.3 
r400f,,,,2cAd4d5d,-100|100,DeepStack,laak.phil.4 
r300r700c,k,r1811f,,JsKs3h3sKh6hAsJd,700|-700,laak.phil.1,DeepStack 
k,cr300f,,,3sQs3c5c9s7dAc,-100|100,laak.phil.3,DeepStack 
k,r200f,,,Td2s5dQh2cAc8c,100|-100,laak.phil.4,DeepStack 
r200r600c,cr1011c,cr1863c,k,Ts9s7dJd8h9h2h3hTh,0|0,DeepStack,laak.phil.4 
f,,,,7c4s2d4h,50|-50,DeepStack,laak.phil.1 
f,,,,4h3c5h9c,50|-50,DeepStack,laak.phil.3 
cr300c,r621c,cr1242f,,KdTs9sAd7c9d2d9c,-621|621,laak.phil.3,DeepStack 
k,k,r200c,k,Kc4sJs7s7d2dTdTsKd,200|-200,laak.phil.1,DeepStack 
r200f,,,,Td4c7d7h,-100|100,laak.phil.4,DeepStack 
r301r903f,,,,JcAsTd2d,301|-301,DeepStack,laak.phil.3 
r200c,k,k,cr821f,5h4sAc8h7dJs9sJdKd,-200|200,DeepStack,laak.phil.4 
r300c,cr900c,cr1800f,,5h3hKdTc7s8h9d5c,-900|900,laak.phil.3,DeepStack 
r200r600f,,,,Jh7h7s5c,200|-200,DeepStack,laak.phil.1 
f,,,,9dAd8c2s,50|-50,laak.phil.4,DeepStack 
f,,,,Ts4d8s3c,50|-50,DeepStack,laak.phil.4 
r200f,,,,6s9cKs4s,-100|100,laak.phil.1,DeepStack 
cr300f,,,,Ah5cTc3h,100|-100,laak.phil.4,DeepStack 
r300f,,,,6c2cAd7s,-100|100,DeepStack,laak.phil.3 
r200r600c,r1200f,,,TsAs8hQcJdJs5s,600|-600,DeepStack,laak.phil.1 
r300f,,,,7sJh9c9h,-100|100,laak.phil.3,DeepStack 
cr300c,r600f,,,4c8c5s6dKcTd9d,300|-300,DeepStack,laak.phil.4 
r200r600c,r1200r2300r4600c,cr20000c,,JcTcKcJhTsQc6c4s5h,20000|-20000,DeepStack,laak.phil.3 
k,cr200f,,,3c6d5s8cTcJd5d,-100|100,laak.phil.1,DeepStack 
cr200c,k,k,cr600c,Ad7hKc3h2dTs6sKh2s,-600|600,laak.phil.4,DeepStack 
k,cr200f,,,6s7c6dJd4sKcJs,-100|100,laak.phil.3,DeepStack 
r200c,r400r811r1622f,,,Qc2s6c8h2dKdKs,811|-811,DeepStack,laak.phil.1 
r200c,k,cr600c,cr2500f,3d4c5d9d9c4hQd2c5s,-600|600,DeepStack,laak.phil.4 
r300c,cr606c,k,r1211f,8sKcQc4cKh2c9d6d5d,606|-606,DeepStack,laak.phil.3 
k,r250c,r625c,cr1250f,6c3s5h4d2h2s4h4cJd,-625|625,laak.phil.1,DeepStack 
r200c,k,cr600f,,Ah7cKs7dJs8h3h6s,-200|200,laak.phil.4,DeepStack 
k,k,cr200f,,2c8h4s4h6c9c3hJd,-100|100,laak.phil.3,DeepStack 
r301f,,,,Js7h6c5s,-100|100,DeepStack,laak.phil.1 
f,,,,7c3s9d4c,50|-50,DeepStack,laak.phil.4 
r300f,,,,3d6sAc4h,-100|100,laak.phil.1,DeepStack 
f,,,,Ah3d2h9d,50|-50,laak.phil.4,DeepStack 
r300c,cr606c,k,k,As4h4cKc9dJsAd3cJd,606|-606,DeepStack,laak.phil.3 
r301c,cr601f,,,8d7cKc5d2c5cQs,-301|301,DeepStack,laak.phil.4 
r200c,cr404c,k,r808f,6h9h4sJcTc9sAh7h9d,404|-404,DeepStack,laak.phil.1 
r200c,r500c,r1925f,,Tc4c2h3h4h4sKsJd,500|-500,laak.phil.4,DeepStack 
r300f,,,,2c8hKcKh,-100|100,laak.phil.3,DeepStack 
r200r600r1000r2000c,r4000f,,,AdJdAs4dQd9sQs,2000|-2000,DeepStack,laak.phil.3 
f,,,,5hJh8c3s,50|-50,laak.phil.1,DeepStack 
r200r600f,,,,JdJh6hKc,200|-200,DeepStack,laak.phil.4 
r200r600c,r1200r2000c,k,cr6000f,8h9h9dAh9cAdQhQs3h,-2000|2000,DeepStack,laak.phil.1 
cr300f,,,,QcJc9d5s,100|-100,laak.phil.4,DeepStack 
r200f,,,,Js6h7h5s,-100|100,laak.phil.3,DeepStack 
r300r900c,r1800c,k,r3600c,JcJdJsAcQd7c3s5c7d,3600|-3600,DeepStack,laak.phil.4 
r200c,r404c,k,k,6dJs6cAh3h9h2s7s8c,-404|404,laak.phil.1,DeepStack 
r200c,cr404c,k,k,JcKdTd5d6dKc6c9cAh,404|-404,DeepStack,laak.phil.3 
r300f,,,,3cTd8dKc,-100|100,laak.phil.4,DeepStack 
r300r1000r3000c,cr6000c,k,cr20000f,7d8dJdAhJs7sAdJc2h,-6000|6000,laak.phil.3,DeepStack 
f,,,,TsTdTc6s,50|-50,DeepStack,laak.phil.1 
r400f,,,,4c8h4d6d,-100|100,DeepStack,laak.phil.4 
r300f,,,,Jc2dQcQs,-100|100,laak.phil.4,DeepStack 
r300f,,,,5sTc6c4s,-100|100,laak.phil.1,DeepStack 
r200c,cr404f,,,8h6sJd5sKc9h3s,-200|200,DeepStack,laak.phil.1 
r200c,k,r400c,r1200r2810f,6sJc3sQs3h6c5d4d2h,-1200|1200,DeepStack,laak.phil.4 
f,,,,7h6h9c4s,50|-50,DeepStack,laak.phil.3 
r200r500c,r700c,r2100c,r6300c,6dAdQdAh2s2cAs5d4h,-6300|6300,laak.phil.3,DeepStack 
r300c,k,k,k,4h4s5d7s2sKdTc2d7c,-300|300,laak.phil.4,DeepStack 
r200f,,,,2h4d8s7s,-100|100,laak.phil.1,DeepStack 
k,cr200f,,,7hJs3cAs2cQh4c,-100|100,DeepStack,laak.phil.1 
r200r600c,cr1500c,cr4500c,cr20000f,AhAsTdQhTs8cThJcJd,-4500|4500,DeepStack,laak.phil.3 
f,,,,8dAh2cTd,50|-50,DeepStack,laak.phil.4 
r200r800f,,,,7cKh3hTh,200|-200,laak.phil.1,DeepStack 
r300f,,,,5dJsKcTc,-100|100,laak.phil.4,DeepStack 
r200c,cr404c,k,cr1737f,5hJc9hJs7s7h5dQdQh,-404|404,DeepStack,laak.phil.1 
r200c,cr411f,,,Kh7d7sTcAs8c6h,-200|200,DeepStack,laak.phil.4 
r200c,r388c,cr776c,k,6s6c5h4d5s3cJs4sAh,-776|776,laak.phil.3,DeepStack 
r200c,k,k,cr600c,Ts7hTc4cKs7dQs2c6d,600|-600,laak.phil.4,DeepStack 
f,,,,6hKh3c4d,50|-50,DeepStack,laak.phil.3 
f,,,,Kc3h3c7h,50|-50,DeepStack,laak.phil.4 
cr200c,r404f,,,Qd7c2hJd7d3h8s,200|-200,laak.phil.1,DeepStack 
k,r202r606f,,,2dJhTh5dKcAsQc,-202|202,laak.phil.3,DeepStack 
f,,,,2c7s2s4d,50|-50,laak.phil.4,DeepStack 
r500f,,,,4h3s2c4c,-100|100,DeepStack,laak.phil.4 
r500f,,,,8c5sTs9c,-100|100,DeepStack,laak.phil.1 
r300c,k,r622f,,6dAsQc7c3hJdJh3s,300|-300,laak.phil.4,DeepStack 
f,,,,2c9s9d5h,50|-50,DeepStack,laak.phil.3 
f,,,,JsAd8s3d,50|-50,laak.phil.1,DeepStack 
r300f,,,,Jc5hThTs,-100|100,DeepStack,laak.phil.1 
r300c,cr600c,cr1800c,k,4h2h5c8d6s2s3s6hQd,1800|-1800,laak.phil.3,DeepStack 
r300f,,,,6dJs4c3h,-100|100,laak.phil.1,DeepStack 
r200c,k,r400c,k,8h9d3cAs6c7hKd3s5c,400|-400,DeepStack,laak.phil.4 
r200c,cr399f,,,Qs4cJd4dJs7s7c,-200|200,DeepStack,laak.phil.1 
f,,,,8h7d2d9c,50|-50,DeepStack,laak.phil.3 
r300f,,,,Kc5s7s8s,-100|100,laak.phil.4,DeepStack 
r300f,,,,8s6dQhAc,-100|100,laak.phil.1,DeepStack 
r300f,,,,2s3h8h9h,-100|100,laak.phil.3,DeepStack 
r400f,,,,3dKs7s5d,-100|100,DeepStack,laak.phil.4 
r400c,k,r800c,cr6232f,5hQh8h6dAh8cJd9c7c,-800|800,DeepStack,laak.phil.1 
r400r1200f,,,,AsKc6s7h,400|-400,DeepStack,laak.phil.3 
cr300f,,,,7h7d2dTh,100|-100,laak.phil.4,DeepStack 
r200c,cr400c,cr1200f,,6hKd8h9c7d4c8dQc,-400|400,DeepStack,laak.phil.4 
cr200r600c,k,r1800f,,Ad5h8c8d3dAc2hTh,600|-600,laak.phil.3,DeepStack 
k,r202c,k,r813c,6cTsAcJd7s2s5c2cAd,-813|813,laak.phil.1,DeepStack 
k,r400f,,,8s3hAc2h7c9h5s,100|-100,laak.phil.4,DeepStack 
r400f,,,,Ks4c9sTh,-100|100,DeepStack,laak.phil.3 
k,r202f,,,6c9sJh7c4s6dQh,100|-100,laak.phil.3,DeepStack 
r200r600f,,,,ThTsAd2h,200|-200,DeepStack,laak.phil.4 
r200r600c,cr1500f,,,Kh9hQc4c2sTc6s,-600|600,DeepStack,laak.phil.1 
r200c,r400c,k,r800f,TsKh6sQc6cJh7sTdAs,400|-400,DeepStack,laak.phil.3 
r300c,r606f,,,5h3h7d6c2h2dTd,300|-300,laak.phil.4,DeepStack 
r200f,,,,Jc2sTs3s,-100|100,laak.phil.1,DeepStack 
r200f,,,,2h5sKsTc,-100|100,DeepStack,laak.phil.4 
cr300c,r606r1212c,cr3635f,,AsQs6hJc2h6cJs7h,-1212|1212,laak.phil.3,DeepStack 
cr300c,r606c,k,k,7h7sAc9d4sJcKd4cJh,606|-606,laak.phil.4,DeepStack 
r300c,cr606f,,,7c8h5dAd9c4cKs,-300|300,DeepStack,laak.phil.1 
r300r900c,r2700f,,,AhQh8c8h5dAdQc,900|-900,DeepStack,laak.phil.4 
f,,,,2d3s2h3d,50|-50,DeepStack,laak.phil.3 
r300f,,,,4dJc7c8d,-100|100,laak.phil.1,DeepStack 
r300f,,,,Js2h5dAh,-100|100,laak.phil.3,DeepStack 
r400c,cr799c,cr1910f,,KsTh7s9s9cQs4c4d,-799|799,DeepStack,laak.phil.3 
k,k,r201c,k,Tc9hQh2hAsKcTsAdQs,-201|201,laak.phil.4,DeepStack 
r200c,cr399r798c,k,cr2653f,5d7h7sKh6c3hKd3dTc,-798|798,DeepStack,laak.phil.1 
r300c,r606f,,,9hAd5s5c6d9dTh,300|-300,laak.phil.3,DeepStack 
f,,,,As9s3c2d,50|-50,DeepStack,laak.phil.4 
r300r1111r3333f,,,,2d4dKc9h,-1111|1111,laak.phil.1,DeepStack 
r200c,k,r404f,,QsJh8h5dTdTh6sTs,200|-200,laak.phil.4,DeepStack 
r200c,cr404f,,,JdTcQh7d8h2s6h,-200|200,DeepStack,laak.phil.3 
r200c,cr404f,,,5cJd5sKd8c3s6c,-200|200,DeepStack,laak.phil.1 
r200c,cr500f,,,8d3d2sAd4hQs5d,-200|200,DeepStack,laak.phil.4 
r300c,r599c,r2453c,r8953f,Ac4sTd7cTcKc3c4dJc,2453|-2453,laak.phil.3,DeepStack 
k,r250f,,,8cQc5cThKc4hAc,100|-100,laak.phil.4,DeepStack 
r200c,r404c,k,k,8dJc7s7cKdAs3hJh2s,404|-404,laak.phil.1,DeepStack 
f,,,,7s9sTc3h,50|-50,DeepStack,laak.phil.4 
r300f,,,,Qh3c9hAd,-100|100,DeepStack,laak.phil.3 
cr400f,,,,TsJs4dKc,100|-100,laak.phil.4,DeepStack 
r200r600c,r1212c,r2812c,r8436f,6d4d8d9d7d3sTs5hQs,2812|-2812,laak.phil.3,DeepStack 
r200c,cr404c,k,r808f,JhQcQd2sAc8h9hJs3h,404|-404,DeepStack,laak.phil.1 
r202f,,,,6c3dKd5s,-100|100,DeepStack,laak.phil.4 
k,r299c,cr598c,k,Ad8c3s7c4d5sAh7d4c,598|-598,laak.phil.4,DeepStack 
r400f,,,,2d3s8s6s,-100|100,DeepStack,laak.phil.3 
r200c,cr400c,k,r1400c,8cAcAh4dKs7s8h2h3d,1400|-1400,laak.phil.1,DeepStack 
r300c,k,r811c,k,9dQd7hAc4h2hJdJhJc,-811|811,laak.phil.3,DeepStack 
r200r600f,,,,AdQcKh6d,200|-200,DeepStack,laak.phil.4 
r200c,r400r808c,k,r1616f,Qs9d7s6d3hQd4dKh2c,808|-808,DeepStack,laak.phil.3 
r200c,cr400c,cr800c,r3200f,5h2c6c4d3cQs2d8h2s,800|-800,laak.phil.4,DeepStack 
r200c,cr399c,r798r2297c,cr5897r20000c,9sAcAs6c9d6h9h6dJh,20000|-20000,DeepStack,laak.phil.1 
r200r400c,r808r2424f,,,9hAsKc9c6h4sKd,-808|808,laak.phil.3,DeepStack 
r300r900r3100c,k,k,cr9300c,AcJcAdQhKs4cJh7cQs,-9300|9300,DeepStack,laak.phil.4 
k,cr300c,k,k,9d8cTsJh9hTcKc6c5d,-300|300,laak.phil.1,DeepStack 
r300c,cr750r1500c,cr4500c,k,9c7sAcKdJcJd5s9d6d,4500|-4500,DeepStack,laak.phil.3 
k,r202c,r408f,,6cQh4cJs5c5hKs3d,202|-202,laak.phil.4,DeepStack 
r300c,cr900c,k,cr2700f,Kd2dQdQc7h9d2h5hTs,-900|900,laak.phil.3,DeepStack 
r200c,cr404f,,,5h6s6h9cAhTcKs,-200|200,DeepStack,laak.phil.1 
f,,,,7h5s2sTh,50|-50,DeepStack,laak.phil.4 
r300c,r606f,,,KdTc2sKc8cJh6d,300|-300,laak.phil.1,DeepStack 
r200f,,,,8c2d8hKc,-100|100,DeepStack,laak.phil.3 
f,,,,8dKh7h3s,50|-50,laak.phil.4,DeepStack 
f,,,,AcKs2h7s,50|-50,DeepStack,laak.phil.4 
f,,,,8sAh3c9s,50|-50,laak.phil.3,DeepStack 
r300f,,,,9h5cQhQc,-100|100,DeepStack,laak.phil.1 
r400f,,,,8h5sJsTd,-100|100,DeepStack,laak.phil.3 
cr500f,,,,7hTh6h3s,100|-100,laak.phil.4,DeepStack 
k,cr200c,r404c,k,2sJcQhAh3sTc2c3c5s,404|-404,laak.phil.1,DeepStack 
r300c,k,k,k,Ks8s5cJsQdAdJh7dAh,-300|300,laak.phil.3,DeepStack 
r200f,,,,3h9dQdKc,-100|100,DeepStack,laak.phil.4 
r300c,k,r500r1000c,k,8s7hAd2h2s7sQs5sAs,1000|-1000,laak.phil.4,DeepStack 
r200c,cr404c,k,cr704c,Tc6d6cJh2h7hTh8c3h,-704|704,DeepStack,laak.phil.3 
f,,,,2dJs4h2s,50|-50,DeepStack,laak.phil.1 
r300c,cr606c,k,r1211f,Qs5s9sJd4c8s3c6c3h,606|-606,DeepStack,laak.phil.4 
r300f,,,,3sJcAs9c,-100|100,laak.phil.1,DeepStack 
f,,,,QsTs7d2s,50|-50,laak.phil.3,DeepStack 
r500f,,,,Qd6c4s8s,-100|100,DeepStack,laak.phil.3 
r500f,,,,9h8cJs5s,-100|100,DeepStack,laak.phil.1 
k,r200c,k,r500c,2dJsKc5d8s7d2cAcAd,500|-500,laak.phil.3,DeepStack 
r300c,k,k,r1100c,Qd7dAc9c8hKh9s3cQc,1100|-1100,laak.phil.1,DeepStack 
cr511c,k,r1911c,cr9555f,8hTh9hQcTcJc3h4h7c,-1911|1911,laak.phil.4,DeepStack 
r200c,cr404f,,,Qs4c7hJcAd9s5c,-200|200,DeepStack,laak.phil.3 
r500f,,,,4hKd6dAh,-100|100,DeepStack,laak.phil.1 
r300f,,,,5hQcAc9d,-100|100,laak.phil.3,DeepStack 
r500f,,,,6h3d9c7c,-100|100,DeepStack,laak.phil.4 
r300c,k,cr800f,,8c7s9cJsQs4h2hTd,-300|300,DeepStack,laak.phil.3 
r300c,r606c,r1515c,k,6dAsKdTc4cKc9c9s4d,-1515|1515,laak.phil.1,DeepStack 
r300c,r606c,k,k,4dAcQdAsTcJdTs7d8c,-606|606,laak.phil.4,DeepStack 
r200c,r500c,r1500f,,Kc7h4s5h6h5c3c9c,500|-500,laak.phil.3,DeepStack 
r200c,cr500f,,,6dQhKs4c5sTc8h,-200|200,DeepStack,laak.phil.4 
r200c,k,r400c,r800c,5sQd5h4s9s4dTdJd5d,800|-800,DeepStack,laak.phil.1 
r200c,cr399r798c,cr2021f,,Ah2d9cJd7s2hJh8d,-798|798,DeepStack,laak.phil.3 
r300r1300f,,,,2h7h9c8d,300|-300,laak.phil.4,DeepStack 
f,,,,9s7d2hTd,50|-50,DeepStack,laak.phil.4 
cr200c,k,r404r1212f,,6sJs6c7sJh9dAd8d,-404|404,laak.phil.3,DeepStack 
r300f,,,,Qc3hQh9h,-100|100,laak.phil.4,DeepStack 
k,r202f,,,4hTc3hTs8d6c5s,100|-100,laak.phil.1,DeepStack 
r200c,cr500f,,,5h9d3dQhQd7sJc,-200|200,DeepStack,laak.phil.4 
f,,,,8s2d7s3c,50|-50,DeepStack,laak.phil.3 
r500f,,,,Jh2cAd9c,-100|100,DeepStack,laak.phil.1 
r200r900c,cr2700f,,,3hAcJsQs8c3sJc,-900|900,laak.phil.4,DeepStack 
