"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"172",-0.379999999999999,0.379999999999999,0,0,1010,990
"173",-9.62,9.62,0,0,1010,990
"174",-9.17,9.17,0,0,1010,990
"175",-10.04,10.04,0,0,1010,990
"176",-9.5,9.5,0,0,1010,990
"177",0.490000000000002,-0.490000000000002,0,0,1010,990
"178",-6.26,6.26,0,0,1010,990
"179",1.33,-1.33,0,0,1010,990
"180",-1.76,1.76,0,0,1010,990
"181",-0.98,0.98,0,0,1010,990
"182",-3.23,3.23,0,0,1010,990
"183",-0.259999999999998,0.26,0,0,1010,990
"184",-11.48,11.48,0,0,1010,990
"185",0.639999999999997,-0.639999999999999,0,0,1010,990
"186",-0.169999999999998,0.169999999999998,0,0,1010,990
"187",2.68,-2.68,0,0,1010,990
"188",-7.79,7.79,0,0,1010,990
"189",-0.949999999999999,0.949999999999999,0,0,1010,990
"190",-1.22,1.22,0,0,1010,990
"191",0.190000000000001,-0.190000000000001,0,0,1010,990
"192",-4.55,4.55,0,0,1010,990
"193",1.54,-1.54,0,0,1010,990
"194",-0.949999999999999,0.949999999999999,0,0,1010,990
"195",0.550000000000001,-0.550000000000001,0,0,1010,990
"196",-1.49,1.49,0,0,1010,990
"197",-6.89,6.89,0,0,1010,990
"198",-2.81,2.81,0,0,1010,990
"199",-9.44,9.44,0,0,1010,990
"200",-4.94,4.94,0,0,1010,990
"201",-0.379999999999999,0.379999999999999,0,0,1010,990
"202",7.6,-7.6,0,0,1010,990
"203",-1.61,1.61,0,0,1010,990
"204",-4,4,392,-392,980,1020
"205",-1.43,1.43,0,0,1010,990
"206",-1.13,1.13,0,0,1010,990
"207",-11.69,11.69,0,0,1010,990
"208",-3.95,3.95,0,0,1010,990
"209",-2.96,2.96,0,0,1010,990
"210",-10.97,10.97,0,0,1010,990
"211",-2.28,2.28,434.14,-434.14,980,1020
"212",2.41,-2.41,0,0,1010,990
"213",-9.74,9.74,0,0,1010,990
"214",-7.85,7.85,0,0,1010,990
"215",-3.59,3.59,0,0,1010,990
"216",-0.199999999999999,0.199999999999999,0,0,1010,990
"217",-3.29,3.29,0,0,1010,990
"218",-9.35,9.35,0,0,1010,990
"219",-5.33,5.33,0,0,1010,990
"220",-1.19,1.19,0,0,1010,990
"221",-11.12,11.12,0,0,1010,990
"222",-1.36,1.36,456.68,-456.68,980,1020
"223",-2.36,2.36,0,0,1010,990
"224",0.580000000000002,-0.580000000000002,0,0,1010,990
"225",-6.98,6.98,0,0,1010,990
"226",3.07,-3.07,0,0,1010,990
"227",-1.76,1.76,0,0,1010,990
"228",1.21,-1.21,0,0,1010,990
"229",-1.61,1.61,0,0,1010,990
"230",0.639999999999997,-0.639999999999999,0,0,1010,990
"231",-2.51,2.51,0,0,1010,990
"232",-0.859999999999999,0.859999999999999,0,0,1010,990
"233",-0.0799999999999983,0.0799999999999983,0,0,1010,990
"234",-6.83,6.83,0,0,1010,990
"235",-9.26,9.26,0,0,1010,990
"236",-2.33,2.33,0,0,1010,990
"237",4.09,-4.09,0,0,1010,990
"238",-4.52,4.52,0,0,1010,990
"239",-4.76,4.76,0,0,1010,990
"240",-7.61,7.61,0,0,1010,990
"241",-7.1,7.1,0,0,1010,990
"242",-9.65,9.65,0,0,1010,990
"243",-9.38,9.38,0,0,1010,990
"244",2.41,-2.41,0,0,1010,990
"245",3.43,-3.43,0,0,1010,990
"246",-3.68,3.68,0,0,1010,990
"247",-13.96,13.96,147.98,-147.98,980,1020
"248",-8.24,8.24,288.12,-288.12,980,1020
"249",-9.5,9.5,0,0,1010,990
"250",-2.48,2.48,0,0,1010,990
"251",-2.54,2.54,0,0,1010,990
"252",-7.64,7.64,302.82,-302.82,980,1020
"253",-1.82,1.82,0,0,1010,990
"254",2.05,-2.05,0,0,1010,990
"255",3.61,-3.61,0,0,1010,990
"256",-2.12,2.12,0,0,1010,990
"257",-14.32,14.32,139.16,-139.16,980,1020
"258",-3.74,3.74,0,0,1010,990
"259",-9.05,9.05,0,0,1010,990
"260",-7.58,7.58,0,0,1010,990
"261",-5.69,5.69,0,0,1010,990
"262",0.130000000000003,-0.130000000000001,0,0,1010,990
"263",-7.58,7.58,0,0,1010,990
"264",1.21,-1.21,0,0,1010,990
"265",-10.82,10.82,0,0,1010,990
"266",-11.08,11.08,218.54,-218.54,980,1020
"267",-4.52,4.52,0,0,1010,990
"268",0.370000000000001,-0.370000000000001,0,0,1010,990
"269",2.47,-2.47,0,0,1010,990
"270",3.22,-3.22,0,0,1010,990
"271",2.83,-2.83,0,0,1010,990
"272",-1.1,1.1,0,0,1010,990
"273",-6.5,6.5,0,0,1010,990
"274",-9.44,9.44,258.72,-258.72,980,1020
"275",3.7,-3.7,0,0,1010,990
"276",-7.91,7.91,0,0,1010,990
"277",0.490000000000002,-0.490000000000002,0,0,1010,990
"278",-9.89,9.89,0,0,1010,990
"279",-2.42,2.42,0,0,1010,990
"280",-7.85,7.85,0,0,1010,990
"281",-14.28,14.28,140.14,-140.14,980,1020
"282",-10.94,10.94,0,0,1010,990
"283",-7.67,7.67,0,0,1010,990
"284",-3.02,3.02,0,0,1010,990
"285",-6.44,6.44,0,0,1010,990
"286",-9.32,9.32,0,0,1010,990
"287",-9.59,9.59,0,0,1010,990
"288",-1.79,1.79,0,0,1010,990
"289",-4.28,4.28,0,0,1010,990
"290",-7.73,7.73,0,0,1010,990
"291",-2.45,2.45,0,0,1010,990
"292",-1.22,1.22,0,0,1010,990
"293",-3.23,3.23,0,0,1010,990
"294",-6.26,6.26,0,0,1010,990
"295",-4.43,4.43,0,0,1010,990
"296",-4.97,4.97,0,0,1010,990
"297",-9.35,9.35,0,0,1010,990
"298",-9.32,9.32,0,0,1010,990
"299",-7.85,7.85,0,0,1010,990
"300",-12.47,12.47,0,0,1010,990
"301",-4.25,4.25,0,0,1010,990
"302",0.0400000000000027,-0.0400000000000009,0,0,1010,990
"303",-6.35,6.35,0,0,1010,990
"304",-10.16,10.16,0,0,1010,990
"305",-4.1,4.1,0,0,1010,990
"306",-3.71,3.71,0,0,1010,990
"307",-3.35,3.35,0,0,1010,990
"308",-0.289999999999999,0.289999999999999,0,0,1010,990
"309",-4.79,4.79,0,0,1010,990
"310",-2.87,2.87,0,0,1010,990
"311",-0.859999999999999,0.859999999999999,0,0,1010,990
"312",-9.74,9.74,0,0,1010,990
"313",-8.72,8.72,0,0,1010,990
"314",-3.35,3.35,0,0,1010,990
"315",-4.91,4.91,0,0,1010,990
"316",-4.94,4.94,0,0,1010,990
"317",-3.38,3.38,0,0,1010,990
"318",-6.16,6.16,339.08,-339.08,980,1020
"319",-7.85,7.85,0,0,1010,990
"320",-7.22,7.22,0,0,1010,990
"321",-7.91,7.91,0,0,1010,990
"322",-6.77,6.77,0,0,1010,990
"323",-7.25,7.25,0,0,1010,990
"324",3.13,-3.13,0,0,1010,990
"325",-7.91,7.91,0,0,1010,990
"326",-0.760000000000002,0.760000000000002,471.38,-471.38,980,1020
"327",-6.83,6.83,0,0,1010,990
"328",-5.51,5.51,0,0,1010,990
"329",-6.11,6.11,0,0,1010,990
"330",-7.82,7.82,0,0,1010,990
"331",-5.69,5.69,0,0,1010,990
"332",-0.84,0.84,469.42,-469.42,980,1020
"333",-8.27,8.27,0,0,1010,990
"334",-7.22,7.22,0,0,1010,990
"335",-3.44,3.44,0,0,1010,990
"336",-2.03,2.03,0,0,1010,990
"337",-8.93,8.93,0,0,1010,990
"338",-12.08,12.08,194.04,-194.04,980,1020
"339",-0.800000000000001,0.799999999999999,0,0,1010,990
"340",-10.34,10.34,0,0,1010,990
"341",-8.93,8.93,0,0,1010,990
"342",-8.24,8.24,0,0,1010,990
"343",-9.47,9.47,0,0,1010,990
"344",-2.78,2.78,0,0,1010,990
"345",-10.22,10.22,0,0,1010,990
"346",-1.31,1.31,0,0,1010,990
"347",2.47,-2.47,0,0,1010,990
"348",-8.54,8.54,0,0,1010,990
"349",-0.559999999999999,0.559999999999999,0,0,1010,990
"350",-1.25,1.25,0,0,1010,990
"351",-1.31,1.31,0,0,1010,990
"352",-9.32,9.32,0,0,1010,990
"353",-9.11,9.11,0,0,1010,990
"354",-3.56,3.56,0,0,1010,990
"355",-11.56,11.56,206.78,-206.78,980,1020
"356",-7.46,7.46,0,0,1010,990
"357",-0.199999999999999,0.199999999999999,0,0,1010,990
"358",-2.6,2.6,426.3,-426.3,980,1020
"359",1.87,-1.87,0,0,1010,990
"360",-1.1,1.1,0,0,1010,990
"361",-8.21,8.21,0,0,1010,990
"362",-8.15,8.15,0,0,1010,990
"363",5.74,-5.74,0,0,1010,990
"364",-1.97,1.97,0,0,1010,990
"365",-3.08,3.08,0,0,1010,990
"366",-7.24,7.24,312.62,-312.62,980,1020
"367",-1.73,1.73,0,0,1010,990
"368",-1.07,1.07,0,0,1010,990
"369",0.82,-0.819999999999999,0,0,1010,990
"370",-6.8,6.8,0,0,1010,990
"371",-7.91,7.91,0,0,1010,990
"372",4.93,-4.93,0,0,1010,990
"373",-8.42,8.42,0,0,1010,990
"374",-13.16,13.16,167.58,-167.58,980,1020
"375",-2.54,2.54,0,0,1010,990
"376",-9.32,9.32,0,0,1010,990
"377",-3.68,3.68,0,0,1010,990
"378",1.6,-1.6,0,0,1010,990
"379",-9.71,9.71,0,0,1010,990
"380",-2.27,2.27,0,0,1010,990
"381",2.38,-2.38,0,0,1010,990
"382",-11.12,11.12,0,0,1010,990
"383",-0.41,0.41,0,0,1010,990
"384",-9.12,9.12,266.56,-266.56,980,1020
"385",-2.84,2.84,0,0,1010,990
"386",1.3,-1.3,0,0,1010,990
"387",0.400000000000002,-0.400000000000002,0,0,1010,990
"388",-8.99,8.99,0,0,1010,990
"389",0.879999999999999,-0.879999999999999,0,0,1010,990
"390",-2.03,2.03,0,0,1010,990
"391",1.51,-1.51,0,0,1010,990
"392",-11.48,11.48,0,0,1010,990
"393",0.789999999999999,-0.789999999999999,0,0,1010,990
"394",-11,11,0,0,1010,990
"395",-2.39,2.39,0,0,1010,990
"396",-8.9,8.9,0,0,1010,990
"397",-7.91,7.91,0,0,1010,990
"398",-2,2,0,0,1010,990
"399",-9.29,9.29,0,0,1010,990
"400",0.16,-0.160000000000002,0,0,1010,990
"401",-2.27,2.27,0,0,1010,990
"402",-8.69,8.69,0,0,1010,990
"403",7.76,-7.76,680.12,-680.12,980,1020
"404",-6.47,6.47,0,0,1010,990
"405",-6.02,6.02,0,0,1010,990
"406",-6.08,6.08,0,0,1010,990
"407",-1.55,1.55,0,0,1010,990
"408",-2.04,2.04,440.02,-440.02,980,1020
"409",-11,11,0,0,1010,990
"410",-2.15,2.15,0,0,1010,990
"411",-0.0199999999999996,0.0199999999999996,0,0,1010,990
"412",1.96,-1.96,0,0,1010,990
"413",-9.41,9.41,0,0,1010,990
"414",-1.25,1.25,0,0,1010,990
"415",-4.79,4.79,0,0,1010,990
"416",-0.5,0.5,0,0,1010,990
"417",2.41,-2.41,0,0,1010,990
"418",-9.92,9.92,0,0,1010,990
"419",-7.76,7.76,0,0,1010,990
"420",-2.48,2.48,0,0,1010,990
"421",-1.01,1.01,0,0,1010,990
"422",-9.17,9.17,0,0,1010,990
"423",0.460000000000001,-0.460000000000001,0,0,1010,990
"424",-4.82,4.82,0,0,1010,990
"425",-6.59,6.59,0,0,1010,990
"426",-9.11,9.11,0,0,1010,990
"427",-9.2,9.2,0,0,1010,990
"428",4.81,-4.81,0,0,1010,990
"429",-10.55,10.55,0,0,1010,990
"430",-2.24,2.24,0,0,1010,990
"431",-0.559999999999999,0.559999999999999,0,0,1010,990
"432",-5.75,5.75,0,0,1010,990
"433",-4.76,4.76,0,0,1010,990
"434",-2.54,2.54,0,0,1010,990
"435",-0.5,0.5,0,0,1010,990
"436",-6.92,6.92,0,0,1010,990
"437",-0.800000000000001,0.799999999999999,0,0,1010,990
"438",1.09,-1.09,0,0,1010,990
"439",-3.68,3.68,0,0,1010,990
"440",-0.829999999999998,0.83,0,0,1010,990
"441",0.0700000000000003,-0.0700000000000003,0,0,1010,990
"442",-3.59,3.59,0,0,1010,990
"443",-1.67,1.67,0,0,1010,990
"444",-3.98,3.98,0,0,1010,990
"445",-8.06,8.06,0,0,1010,990
"446",-1.76,1.76,0,0,1010,990
"447",-5.57,5.57,0,0,1010,990
"448",-5.92,5.92,344.96,-344.96,980,1020
"449",-6.56,6.56,0,0,1010,990
"450",-8,8,0,0,1010,990
"451",-10.34,10.34,0,0,1010,990
"452",-6.62,6.62,0,0,1010,990
"453",1.21,-1.21,0,0,1010,990
"454",-3.59,3.59,0,0,1010,990
"455",0.43,-0.430000000000001,0,0,1010,990
"456",-7.16,7.16,0,0,1010,990
"457",-11.42,11.42,0,0,1010,990
"458",-6.86,6.86,0,0,1010,990
"459",-3.74,3.74,0,0,1010,990
"460",0.0100000000000016,-0.0100000000000016,0,0,1010,990
"461",-13.28,13.28,164.64,-164.64,980,1020
"462",4.33,-4.33,0,0,1010,990
"463",-10.52,10.52,0,0,1010,990
"464",-10.97,10.97,0,0,1010,990
"465",-2.96,2.96,0,0,1010,990
"466",-14.56,14.56,133.28,-133.28,980,1020
"467",-3.17,3.17,0,0,1010,990
"468",-4.04,4.04,0,0,1010,990
"469",-1.19,1.19,0,0,1010,990
"470",-12.17,12.17,0,0,1010,990
"471",-2.96,2.96,0,0,1010,990
"472",-4.1,4.1,0,0,1010,990
"473",-3.65,3.65,0,0,1010,990
"474",-9.92,9.92,0,0,1010,990
"475",-7.88,7.88,0,0,1010,990
"476",-2.75,2.75,0,0,1010,990
"477",-1.88,1.88,0,0,1010,990
"478",-0.68,0.68,0,0,1010,990
"479",-1.28,1.28,0,0,1010,990
"480",-8.15,8.15,0,0,1010,990
"481",9.58,-9.58,0,0,1010,990
"482",-3.35,3.35,0,0,1010,990
"483",1.06,-1.06,0,0,1010,990
"484",1.96,-1.96,0,0,1010,990
"485",1.87,-1.87,0,0,1010,990
"486",1.06,-1.06,0,0,1010,990
"487",-0.140000000000001,0.139999999999999,0,0,1010,990
"488",-6.02,6.02,0,0,1010,990
"489",-1.4,1.4,0,0,1010,990
"490",-3.95,3.95,0,0,1010,990
"491",-1.34,1.34,0,0,1010,990
"492",-6.74,6.74,0,0,1010,990
"493",-5.57,5.57,0,0,1010,990
"494",-8.6,8.6,0,0,1010,990
"495",-2.42,2.42,0,0,1010,990
"496",1.9,-1.9,0,0,1010,990
"497",-2.84,2.84,0,0,1010,990
"498",-7.04,7.04,0,0,1010,990
"499",-0.919999999999998,0.92,0,0,1010,990
"500",1.6,-1.6,0,0,1010,990
"501",-3.41,3.41,0,0,1010,990
"502",2.23,-2.23,0,0,1010,990
"503",-1.04,1.04,0,0,1010,990
"504",-8.39,8.39,0,0,1010,990
"505",-9.26,9.26,0,0,1010,990
"506",-0.199999999999999,0.199999999999999,0,0,1010,990
"507",-12.92,12.92,173.46,-173.46,980,1020
"508",-7.73,7.73,0,0,1010,990
"509",-7,7,318.5,-318.5,980,1020
"510",-0.379999999999999,0.379999999999999,0,0,1010,990
"511",-1.04,1.04,0,0,1010,990
"512",-4.49,4.49,0,0,1010,990
"513",1.9,-1.9,0,0,1010,990
"514",-1.82,1.82,0,0,1010,990
"515",-3.32,3.32,408.66,-408.66,980,1020
"516",0.550000000000001,-0.550000000000001,0,0,1010,990
"517",5.11,-5.11,0,0,1010,990
"518",-4.76,4.76,0,0,1010,990
"519",-8.24,8.24,0,0,1010,990
"520",-8.15,8.15,0,0,1010,990
"521",2.2,-2.2,0,0,1010,990
"522",5.38,-5.38,0,0,1010,990
"523",-7.97,7.97,0,0,1010,990
"524",-1.46,1.46,0,0,1010,990
"525",-2.21,2.21,0,0,1010,990
"526",4.06,-4.06,0,0,1010,990
"527",-2.75,2.75,0,0,1010,990
"528",-3.89,3.89,0,0,1010,990
"529",-1.68,1.68,448.84,-448.84,980,1020
"530",1.93,-1.93,0,0,1010,990
"531",-9.62,9.62,0,0,1010,990
"532",-2.87,2.87,0,0,1010,990
"533",5.59,-5.59,0,0,1010,990
"534",-3.2,3.2,0,0,1010,990
"535",-0.289999999999999,0.289999999999999,0,0,1010,990
"536",-1.52,1.52,0,0,1010,990
"537",-2.84,2.84,0,0,1010,990
"538",-11.21,11.21,0,0,1010,990
"539",1.63,-1.63,0,0,1010,990
"540",-9.2,9.2,0,0,1010,990
"541",-7.52,7.52,0,0,1010,990
"542",1.45,-1.45,0,0,1010,990
"543",-1.88,1.88,0,0,1010,990
"544",-2.72,2.72,0,0,1010,990
"545",-3.23,3.23,0,0,1010,990
"546",-1.52,1.52,0,0,1010,990
"547",-7.43,7.43,0,0,1010,990
"548",-10.37,10.37,0,0,1010,990
"549",7.9,-7.9,0,0,1010,990
"550",-5.06,5.06,0,0,1010,990
"551",-1.55,1.55,0,0,1010,990
"552",-8.15,8.15,0,0,1010,990
"553",-8.69,8.69,0,0,1010,990
"554",-6.98,6.98,0,0,1010,990
"555",-5.54,5.54,0,0,1010,990
"556",-4.76,4.76,0,0,1010,990
"557",-7.28,7.28,0,0,1010,990
"558",-4.07,4.07,0,0,1010,990
"559",-4.22,4.22,0,0,1010,990
"560",-5.15,5.15,0,0,1010,990
"561",-6.89,6.89,0,0,1010,990
"562",-5.78,5.78,0,0,1010,990
"563",-3.92,3.92,0,0,1010,990
"564",-5.75,5.75,0,0,1010,990
"565",-8.93,8.93,0,0,1010,990
"566",-4.46,4.46,0,0,1010,990
"567",-0.439999999999998,0.44,0,0,1010,990
"568",-8.99,8.99,0,0,1010,990
"569",3.79,-3.79,0,0,1010,990
"570",-8.9,8.9,0,0,1010,990
"571",-5.51,5.51,0,0,1010,990
"572",-7.46,7.46,0,0,1010,990
"573",2.23,-2.23,0,0,1010,990
"574",-3.2,3.2,0,0,1010,990
"575",-8.9,8.9,0,0,1010,990
"576",-7.07,7.07,0,0,1010,990
"577",-10.46,10.46,0,0,1010,990
"578",-2.15,2.15,0,0,1010,990
"579",-3.59,3.59,0,0,1010,990
"580",-2.45,2.45,0,0,1010,990
"581",-3.23,3.23,0,0,1010,990
"582",-4.7,4.7,0,0,1010,990
"583",-1.64,1.64,0,0,1010,990
"584",-3.08,3.08,0,0,1010,990
"585",-8.6,8.6,0,0,1010,990
"586",-2.45,2.45,0,0,1010,990
"587",-8.6,8.6,0,0,1010,990
"588",-2.39,2.39,0,0,1010,990
"589",-4.55,4.55,0,0,1010,990
"590",-6.65,6.65,0,0,1010,990
"591",1.12,-1.12,0,0,1010,990
"592",-6.5,6.5,0,0,1010,990
"593",-8.57,8.57,0,0,1010,990
"594",-10.49,10.49,0,0,1010,990
"595",-2.57,2.57,0,0,1010,990
"596",-0.710000000000001,0.709999999999999,0,0,1010,990
"597",-3.08,3.08,0,0,1010,990
"598",-1.49,1.49,0,0,1010,990
"599",-6.47,6.47,0,0,1010,990
"600",1.12,-1.12,0,0,1010,990
"601",-8.06,8.06,0,0,1010,990
"602",-2.69,2.69,0,0,1010,990
"603",-10.43,10.43,0,0,1010,990
"604",-5.99,5.99,0,0,1010,990
"605",-5.03,5.03,0,0,1010,990
"606",-4.4,4.4,0,0,1010,990
"607",2.2,-2.2,0,0,1010,990
"608",-7.91,7.91,0,0,1010,990
"609",0.939999999999998,-0.939999999999998,0,0,1010,990
"610",-10.67,10.67,0,0,1010,990
"611",-1.67,1.67,0,0,1010,990
"612",5.65,-5.65,0,0,1010,990
"613",-7.82,7.82,0,0,1010,990
"614",-9.14,9.14,0,0,1010,990
"615",-2.69,2.69,0,0,1010,990
"616",-7.13,7.13,0,0,1010,990
"617",-9.16,9.16,265.58,-265.58,980,1020
"618",4.57,-4.57,0,0,1010,990
"619",-8.6,8.6,0,0,1010,990
"620",-1.76,1.76,0,0,1010,990
"621",-1.16,1.16,0,0,1010,990
"622",-9.41,9.41,0,0,1010,990
"623",-9.17,9.17,0,0,1010,990
"624",-1.61,1.61,0,0,1010,990
"625",-5.12,5.12,0,0,1010,990
