"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"393",-0.41,0.41,0,0,1010,990
"394",-7.04,7.04,-639.476,639.476,1091,909
"395",-11.45,11.45,0,0,1010,990
"396",-9.17,9.17,0,0,1010,990
"397",-9.5,9.5,0,0,1010,990
"398",0.490000000000002,-0.490000000000002,0,0,1010,990
"399",-0.289999999999999,0.289999999999999,0,0,1010,990
"400",-1.91,1.91,0,0,1010,990
"401",-6.08,6.08,0,0,1010,990
"402",-4.37,4.37,0,0,1010,990
"403",3.13,-3.13,0,0,1010,990
"404",0.400000000000002,-0.400000000000002,0,0,1010,990
"405",-8.56,8.56,-699.72,699.72,1020,980
"406",-5.06,5.06,0,0,1010,990
"407",1.3,-1.3,0,0,1010,990
"408",-3.68,3.68,0,0,1010,990
"409",-5.84,5.84,0,0,1010,990
"410",-33.52,33.52,0,0,980,1020
"411",-4.7,4.7,0,0,1010,990
"412",-3.88,3.88,-585.06,585.06,1020,980
"413",-13.44,13.44,6.56,-6.56,980,1020
"414",-2.57,2.57,0,0,1010,990
"415",-10.43,10.43,0,0,1010,990
