"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"144",-9.14,9.14,0,0,1010,990
"145",-8.66,8.66,0,0,1010,990
"146",-2.03,2.03,0,0,1010,990
"147",-3.92,3.92,0,0,1010,990
"148",-2.9,2.9,0,0,1010,990
"149",-3.56,3.56,0,0,1010,990
"150",-1.52,1.52,0,0,1010,990
"151",-6.17,6.17,0,0,1010,990
"152",0.879999999999999,-0.879999999999999,0,0,1010,990
"153",44.72,-44.72,0,0,1020,980
"154",-11.32,11.32,51.646,-51.646,980,1020
"155",-2.69,2.69,0,0,1010,990
"156",45.28,-45.28,0,0,1020,980
"157",1.63,-1.63,0,0,1010,990
"158",-12.17,12.17,0,0,1010,990
"159",-1.07,1.07,0,0,1010,990
"160",-8.12,8.12,70.686,-70.686,980,1020
"161",-9.68,9.68,61.404,-61.404,980,1020
"162",0.789999999999999,-0.789999999999999,0,0,1010,990
"163",-2.63,2.63,0,0,1010,990
"164",-2.9,2.9,0,0,1010,990
"165",-8.24,8.24,0,0,1010,990
"166",-10.84,10.84,4.58,-4.58,980,1020
"167",-10.55,10.55,0,0,1010,990
"168",-7.34,7.34,0,0,1010,990
"169",-0.0499999999999972,0.0499999999999989,0,0,1010,990
"170",-0.919999999999998,0.92,0,0,1010,990
"171",-1.46,1.46,0,0,1010,990
"172",-6.95,6.95,0,0,1010,990
"173",-8.72,8.72,0,0,1010,990
"174",-2.06,2.06,0,0,1010,990
"175",-5,5,0,0,1010,990
"176",-1.76,1.76,0,0,1010,990
"177",-7.79,7.79,0,0,1010,990
"178",-21.52,21.52,0,0,980,1020
"179",-8.96,8.96,0,0,1010,990
"180",-9.8,9.8,0,0,1010,990
"181",-5.27,5.27,0,0,1010,990
"182",3.67,-3.67,0,0,1010,990
"183",-0.919999999999998,0.92,0,0,1010,990
"184",-0.98,0.98,0,0,1010,990
"185",-2.24,2.24,0,0,1010,990
"186",-3.14,3.14,0,0,1010,990
"187",-0.32,0.32,9.84,-9.84,980,1020
"188",-3.35,3.35,0,0,1010,990
"189",-4.46,4.46,0,0,1010,990
"190",-0.109999999999999,0.109999999999999,0,0,1010,990
"191",-3.65,3.65,0,0,1010,990
"192",-5.75,5.75,0,0,1010,990
"193",4.06,-4.06,0,0,1010,990
"194",-4.91,4.91,0,0,1010,990
"195",0.280000000000001,-0.280000000000001,0,0,1010,990
"196",-3.77,3.77,0,0,1010,990
"197",-1.43,1.43,0,0,1010,990
"198",-0.77,0.77,0,0,1010,990
"199",-4.79,4.79,0,0,1010,990
"200",-3.47,3.47,0,0,1010,990
"201",1.48,-1.48,0,0,1010,990
"202",-2.99,2.99,0,0,1010,990
"203",-9.38,9.38,0,0,1010,990
"204",-0.379999999999999,0.379999999999999,0,0,1010,990
"205",-8.15,8.15,0,0,1010,990
"206",-9.23,9.23,0,0,1010,990
"207",-2.66,2.66,0,0,1010,990
"208",-16.68,16.68,19.754,-19.754,980,1020
"209",-4.73,4.73,0,0,1010,990
"210",-7.25,7.25,0,0,1010,990
"211",0.699999999999999,-0.699999999999999,0,0,1010,990
"212",-3.17,3.17,0,0,1010,990
"213",-30.64,30.64,0,0,980,1020
"214",-1.07,1.07,0,0,1010,990
"215",-5.15,5.15,0,0,1010,990
"216",-6.62,6.62,0,0,1010,990
"217",8.88,-8.88,-272.44,272.44,1020,980
"218",-6.02,6.02,0,0,1010,990
"219",-4.85,4.85,0,0,1010,990
"220",-1.7,1.7,0,0,1010,990
"221",0.969999999999999,-0.969999999999999,0,0,1010,990
"222",-26.24,26.24,0,0,980,1020
"223",-8.54,8.54,0,0,1010,990
"224",-0.0199999999999996,0.0199999999999996,0,0,1010,990
"225",0.639999999999997,-0.639999999999999,0,0,1010,990
"226",-5.69,5.69,0,0,1010,990
"227",4.06,-4.06,0,0,1010,990
"228",-1.52,1.52,0,0,1010,990
"229",-7.04,7.04,0,0,1010,990
"230",-19.16,19.16,0.84,-0.840000000000003,980,1020
"231",-8.03,8.03,0,0,1010,990
"232",-8.36,8.36,0,0,1010,990
"233",-4.49,4.49,0,0,1010,990
"234",-1.13,1.13,0,0,1010,990
"235",1.27,-1.27,0,0,1010,990
"236",-2.18,2.18,0,0,1010,990
"237",-9.44,9.44,0,0,1010,990
"238",-10.76,10.76,0,0,1010,990
"239",-1.04,1.04,0,0,1010,990
"240",-0.620000000000001,0.619999999999999,0,0,1010,990
"241",8.02,-8.02,0,0,1010,990
"242",0.370000000000001,-0.370000000000001,0,0,1010,990
"243",-10.22,10.22,0,0,1010,990
"244",-1.07,1.07,0,0,1010,990
"245",-8.48,8.48,0,0,1010,990
"246",-10.08,10.08,9.92,-9.92,980,1020
"247",-6.65,6.65,0,0,1010,990
"248",1.6,-1.6,0,0,1010,990
"249",-9.98,9.98,0,0,1010,990
"250",36.68,-36.68,0,0,1020,980
"251",-14.2,14.2,0,0,980,1020
"252",-3.08,3.08,0,0,1010,990
"253",0.550000000000001,-0.550000000000001,0,0,1010,990
"254",-6.59,6.59,0,0,1010,990
"255",-2.81,2.81,0,0,1010,990
"256",8.64,-8.64,-278.32,278.32,1020,980
"257",-1.73,1.73,0,0,1010,990
"258",-1.85,1.85,0,0,1010,990
"259",-20,20,0,0,980,1020
"260",-10.31,10.31,0,0,1010,990
"261",49.28,-49.28,0,0,1020,980
"262",-0.379999999999999,0.379999999999999,0,0,1010,990
"263",-6.83,6.83,0,0,1010,990
"264",1.78,-1.78,0,0,1010,990
"265",-7.7,7.7,0,0,1010,990
"266",-11.52,11.52,50.456,-50.456,980,1020
"267",-3.38,3.38,0,0,1010,990
"268",-7.28,7.28,0,0,1010,990
"269",-7.88,7.88,0,0,1010,990
"270",-4.31,4.31,0,0,1010,990
"271",1.09,-1.09,0,0,1010,990
"272",-7.73,7.73,0,0,1010,990
"273",2.68,-2.68,0,0,1010,990
"274",-8.15,8.15,0,0,1010,990
"275",-13.2,13.2,40.46,-40.46,980,1020
"276",-13.2,13.2,40.46,-40.46,980,1020
"277",-7.46,7.46,0,0,1010,990
"278",-9.83,9.83,0,0,1010,990
"279",-9.11,9.11,0,0,1010,990
"280",-1.58,1.58,0,0,1010,990
"281",-2.3,2.3,0,0,1010,990
"282",-6.95,6.95,0,0,1010,990
"283",-4.94,4.94,0,0,1010,990
"284",0.91,-0.909999999999998,0,0,1010,990
"285",-35.4,35.4,0,0,980,1020
"286",-9.74,9.74,0,0,1010,990
"287",-7.64,7.64,0,0,1010,990
"288",-8.18,8.18,0,0,1010,990
"289",-6.56,6.56,0,0,1010,990
"290",-1.76,1.76,0,0,1010,990
"291",2.47,-2.47,0,0,1010,990
"292",-4.91,4.91,0,0,1010,990
"293",-7.1,7.1,0,0,1010,990
"294",-0.68,0.68,0,0,1010,990
"295",-7.91,7.91,0,0,1010,990
"296",-2.76,2.76,30.601,-30.601,980,1020
"297",-7.22,7.22,0,0,1010,990
"298",-0.98,0.98,0,0,1010,990
"299",-1.16,1.16,0,0,1010,990
"300",-0.0199999999999996,0.0199999999999996,0,0,1010,990
"301",1.06,-1.06,0,0,1010,990
"302",-4.01,4.01,0,0,1010,990
"303",-1.07,1.07,0,0,1010,990
"304",-4.67,4.67,0,0,1010,990
"305",-0.559999999999999,0.559999999999999,0,0,1010,990
"306",-25.84,25.84,0,0,980,1020
"307",1.15,-1.15,0,0,1010,990
"308",55.2,-55.2,0,0,1020,980
"309",-0.739999999999998,0.74,0,0,1010,990
"310",1.69,-1.69,0,0,1010,990
"311",2.14,-2.14,0,0,1010,990
"312",-9.38,9.38,0,0,1010,990
"313",-10.16,10.16,9.84,-9.84,980,1020
"314",-5.78,5.78,0,0,1010,990
"315",1.27,-1.27,0,0,1010,990
"316",1.03,-1.03,0,0,1010,990
"317",-1.19,1.19,0,0,1010,990
"318",5.71,-5.71,0,0,1010,990
"319",1.75,-1.75,0,0,1010,990
"320",-28.28,28.28,0,0,980,1020
"321",61.92,-61.92,0,0,1020,980
"322",-6.74,6.74,0,0,1010,990
"323",-4.4,4.4,0,0,1010,990
"324",0.279999999999999,-0.279999999999999,10.14,-10.14,980,1020
"325",-11.72,11.72,0,0,1010,990
"326",-13.44,13.44,39.032,-39.032,980,1020
"327",-21.6,21.6,0,0,980,1020
"328",-5.76,5.76,84.728,-84.728,980,1020
"329",-10.01,10.01,0,0,1010,990
"330",0.100000000000001,-0.100000000000001,0,0,1010,990
"331",4.69,-4.69,0,0,1010,990
"332",-7.82,7.82,0,0,1010,990
"333",-2.3,2.3,0,0,1010,990
"334",0.25,-0.250000000000002,0,0,1010,990
"335",-4.64,4.64,7.68,-7.68,980,1020
"336",-0.620000000000001,0.619999999999999,0,0,1010,990
"337",-7.97,7.97,0,0,1010,990
"338",-8.03,8.03,0,0,1010,990
"339",-7.16,7.16,0,0,1010,990
"340",-8.03,8.03,0,0,1010,990
"341",-6.47,6.47,0,0,1010,990
"342",-5.6,5.6,0,0,1010,990
"343",-0.620000000000001,0.619999999999999,0,0,1010,990
"344",1.06,-1.06,0,0,1010,990
"345",-2.42,2.42,0,0,1010,990
"346",-7.58,7.58,0,0,1010,990
"347",-1.58,1.58,0,0,1010,990
"348",-3.2,3.2,0,0,1010,990
"349",0.849999999999998,-0.849999999999998,0,0,1010,990
"350",-6.77,6.77,0,0,1010,990
"351",3.07,-3.07,0,0,1010,990
"352",-8.16,8.16,70.448,-70.448,980,1020
"353",0.220000000000002,-0.220000000000001,0,0,1010,990
"354",-7.94,7.94,0,0,1010,990
"355",-9.38,9.38,0,0,1010,990
"356",32.16,-32.16,0,0,1020,980
"357",-7.88,7.88,0,0,1010,990
"358",-6.47,6.47,0,0,1010,990
"359",-1.31,1.31,0,0,1010,990
"360",-1.82,1.82,0,0,1010,990
"361",-8.21,8.21,0,0,1010,990
"362",-10.37,10.37,0,0,1010,990
"363",1.21,-1.21,0,0,1010,990
"364",37.4,-37.4,0,0,1020,980
"365",-3.59,3.59,0,0,1010,990
"366",-21.68,21.68,0,0,980,1020
"367",52.32,-52.32,980,-980,980,1020
"368",-4.07,4.07,0,0,1010,990
"369",-6.62,6.62,0,0,1010,990
"370",-16.84,16.84,3.16,-3.16,980,1020
"371",-9.29,9.29,0,0,1010,990
"372",-6.77,6.77,0,0,1010,990
"373",-7.13,7.13,0,0,1010,990
"374",-7.97,7.97,0,0,1010,990
"375",-34.2,34.2,0,0,980,1020
"376",-6.08,6.08,0,0,1010,990
"377",-8.87,8.87,0,0,1010,990
"378",2.05,-2.05,0,0,1010,990
"379",0.190000000000001,-0.190000000000001,0,0,1010,990
"380",-3.38,3.38,0,0,1010,990
"381",-0.620000000000001,0.619999999999999,0,0,1010,990
"382",-5,5,0,0,1010,990
"383",-8.75,8.75,0,0,1010,990
"384",-3.83,3.83,0,0,1010,990
"385",5.02,-5.02,0,0,1010,990
"386",-0.919999999999998,0.92,0,0,1010,990
"387",-1.28,1.28,0,0,1010,990
"388",-2.92,2.92,158.76,-158.76,980,1020
"389",1.12,-1.12,0,0,1010,990
"390",7.36,-7.36,0,0,1010,990
"391",71.88,-71.88,0,0,1020,980
"392",2.74,-2.74,0,0,1010,990
"393",52.08,-52.08,0,0,1020,980
"394",-8.45,8.45,0,0,1010,990
"395",-9.02,9.02,0,0,1010,990
"396",-6.83,6.83,0,0,1010,990
"397",-4.01,4.01,0,0,1010,990
"398",-4.85,4.85,0,0,1010,990
"399",-1.91,1.91,0,0,1010,990
"400",-9.86,9.86,0,0,1010,990
"401",-4.16,4.16,0,0,1010,990
"402",-4.82,4.82,0,0,1010,990
"403",-7.94,7.94,0,0,1010,990
"404",-1.4,1.4,0,0,1010,990
"405",-2.78,2.78,0,0,1010,990
"406",-7.64,7.64,0,0,1010,990
"407",-3.59,3.59,0,0,1010,990
"408",-7.52,7.52,0,0,1010,990
"409",-5.93,5.93,0,0,1010,990
"410",-4.73,4.73,0,0,1010,990
"411",-4.7,4.7,0,0,1010,990
"412",-11.36,11.36,0,0,1010,990
"413",-2.72,2.72,0,0,1010,990
"414",-12.17,12.17,0,0,1010,990
"415",-18.68,18.68,0,0,980,1020
"416",-1.25,1.25,0,0,1010,990
"417",0.879999999999999,-0.879999999999999,0,0,1010,990
"418",-2.18,2.18,0,0,1010,990
"419",0.43,-0.430000000000001,0,0,1010,990
"420",-9.32,9.32,0,0,1010,990
"421",-1.79,1.79,0,0,1010,990
"422",0.879999999999999,-0.879999999999999,0,0,1010,990
"423",-9.71,9.71,0,0,1010,990
"424",-9.95,9.95,0,0,1010,990
"425",-10.07,10.07,0,0,1010,990
"426",-2.06,2.06,0,0,1010,990
"427",-3.47,3.47,0,0,1010,990
"428",-6.44,6.44,0,0,1010,990
"429",-6.89,6.89,0,0,1010,990
"430",-5.16,5.16,88.298,-88.298,980,1020
"431",-17.64,17.64,2.36,-2.36,980,1020
"432",1.6,-1.6,0,0,1010,990
"433",-4.73,4.73,0,0,1010,990
"434",-19.12,19.12,0.88,-0.880000000000003,980,1020
"435",1.03,-1.03,0,0,1010,990
"436",-32.36,32.36,0,0,980,1020
"437",-7.55,7.55,0,0,1010,990
"438",-0.0199999999999996,0.0199999999999996,0,0,1010,990
"439",-7.28,7.28,0,0,1010,990
"440",0.0100000000000016,-0.0100000000000016,0,0,1010,990
"441",2.89,-2.89,0,0,1010,990
"442",-1.85,1.85,0,0,1010,990
"443",0.580000000000002,-0.580000000000002,0,0,1010,990
"444",1.81,-1.81,0,0,1010,990
"445",-10.52,10.52,0,0,1010,990
"446",-15.72,15.72,4.28,-4.28,980,1020
"447",-6.83,6.83,0,0,1010,990
"448",-9.62,9.62,0,0,1010,990
"449",-21.12,21.12,0,0,980,1020
"450",-9.38,9.38,0,0,1010,990
"451",-9.77,9.77,0,0,1010,990
"452",-6.56,6.56,0,0,1010,990
"453",-7.07,7.07,0,0,1010,990
"454",-8.12,8.12,0,0,1010,990
"455",-9.44,9.44,0,0,1010,990
"456",-13,13,7,-7,980,1020
"457",-7.94,7.94,0,0,1010,990
"458",1.36,-1.36,10.68,-10.68,980,1020
"459",3.58,-3.58,0,0,1010,990
"460",-12.04,12.04,3.98,-3.98,980,1020
"461",2.41,-2.41,0,0,1010,990
"462",-3.74,3.74,0,0,1010,990
"463",-8.06,8.06,0,0,1010,990
"464",6.82,-6.82,0,0,1010,990
"465",-7.94,7.94,0,0,1010,990
"466",1.93,-1.93,0,0,1010,990
"467",6.25,-6.25,0,0,1010,990
"468",-2.36,2.36,0,0,1010,990
"469",1.78,-1.78,0,0,1010,990
"470",-1.19,1.19,0,0,1010,990
"471",-6.05,6.05,0,0,1010,990
"472",-8.12,8.12,0,0,1010,990
"473",-30.24,30.24,0,0,980,1020
"474",-7.28,7.28,0,0,1010,990
"475",-2.54,2.54,0,0,1010,990
"476",0.16,-0.160000000000002,0,0,1010,990
"477",25.36,-25.36,0,0,1020,980
"478",-0.879999999999999,0.879999999999999,9.56,-9.56,980,1020
"479",-3.14,3.14,0,0,1010,990
"480",1.04,-1.04,10.52,-10.52,980,1020
"481",-6.53,6.53,0,0,1010,990
"482",-7.43,7.43,0,0,1010,990
"483",-7.08,7.08,76.874,-76.874,980,1020
"484",-5.45,5.45,0,0,1010,990
"485",-1.55,1.55,0,0,1010,990
"486",2.89,-2.89,0,0,1010,990
"487",-4.22,4.22,0,0,1010,990
"488",-9.71,9.71,0,0,1010,990
"489",-0.890000000000001,0.890000000000001,0,0,1010,990
"490",-5.3,5.3,0,0,1010,990
"491",-4.52,4.52,0,0,1010,990
"492",-2.78,2.78,0,0,1010,990
"493",1.09,-1.09,0,0,1010,990
"494",3.52,-3.52,0,0,1010,990
"495",-1.1,1.1,0,0,1010,990
"496",0.25,-0.250000000000002,0,0,1010,990
"497",-7.55,7.55,0,0,1010,990
"498",-12.68,12.68,43.554,-43.554,980,1020
"499",-10.16,10.16,0,0,1010,990
"500",-10.76,10.76,54.978,-54.978,980,1020
"501",-9.14,9.14,0,0,1010,990
"502",-6.05,6.05,0,0,1010,990
"503",-35.92,35.92,0,0,980,1020
"504",-8.16,8.16,70.448,-70.448,980,1020
"505",-0.739999999999998,0.74,0,0,1010,990
"506",-2.27,2.27,0,0,1010,990
"507",-1.28,1.28,0,0,1010,990
"508",-9.65,9.65,0,0,1010,990
"509",1.21,-1.21,0,0,1010,990
"510",-6.92,6.92,0,0,1010,990
"511",-34.36,34.36,0,0,980,1020
"512",-6.59,6.59,0,0,1010,990
"513",-10.72,10.72,-525.28,525.28,0,2000
"514",14.28,-14.28,17.14,-17.14,980,1020
"515",-7.85,7.85,0,0,1010,990
"516",-9.35,9.35,0,0,1010,990
"517",1.63,-1.63,0,0,1010,990
"518",-8.54,8.54,0,0,1010,990
"519",-6.72,6.72,79.016,-79.016,980,1020
"520",3.52,-3.52,0,0,1010,990
"521",-0.169999999999998,0.169999999999998,0,0,1010,990
"522",-5.21,5.21,0,0,1010,990
"523",-1.4,1.4,0,0,1010,990
"524",-7.82,7.82,0,0,1010,990
"525",-6.59,6.59,0,0,1010,990
"526",-5.3,5.3,0,0,1010,990
"527",-8.12,8.12,0,0,1010,990
"528",-8.87,8.87,0,0,1010,990
"529",2.29,-2.29,0,0,1010,990
"530",-12.74,12.74,0,0,1010,990
"531",-5.6,5.6,25.56,-25.56,980,1020
"532",-2.57,2.57,0,0,1010,990
"533",-8.81,8.81,0,0,1010,990
"534",-3.77,3.77,0,0,1010,990
"535",-4.01,4.01,0,0,1010,990
"536",-6.74,6.74,0,0,1010,990
"537",-1.61,1.61,0,0,1010,990
"538",-2.18,2.18,0,0,1010,990
"539",-0.68,0.68,0,0,1010,990
"540",-0.649999999999999,0.649999999999999,0,0,1010,990
"541",-1.61,1.61,0,0,1010,990
"542",-4.34,4.34,0,0,1010,990
"543",-4.13,4.13,0,0,1010,990
"544",-7.32,7.32,-358.68,358.68,0,2000
"545",2.5,-2.5,0,0,1010,990
"546",-2.69,2.69,0,0,1010,990
"547",-0.0499999999999972,0.0499999999999989,0,0,1010,990
"548",-2.69,2.69,0,0,1010,990
"549",-8.08,8.08,70.924,-70.924,980,1020
"550",-7.19,7.19,0,0,1010,990
"551",-9.14,9.14,0,0,1010,990
"552",-8.93,8.93,0,0,1010,990
"553",0.43,-0.430000000000001,0,0,1010,990
"554",-2.15,2.15,0,0,1010,990
"555",-2.24,2.24,0,0,1010,990
"556",1.78,-1.78,0,0,1010,990
"557",-1.28,1.28,0,0,1010,990
"558",-12.68,12.68,7.32,-7.32,980,1020
"559",-6.35,6.35,0,0,1010,990
"560",-8.57,8.57,0,0,1010,990
"561",-35.6,35.6,0,0,980,1020
"562",-0.829999999999998,0.83,0,0,1010,990
"563",-8.75,8.75,0,0,1010,990
"564",-16.44,16.44,6.319,-6.319,980,1020
"565",1.33,-1.33,0,0,1010,990
"566",-9.71,9.71,0,0,1010,990
"567",-4.67,4.67,0,0,1010,990
"568",1.78,-1.78,0,0,1010,990
"569",-2.99,2.99,0,0,1010,990
"570",-8.66,8.66,0,0,1010,990
"571",-9.74,9.74,0,0,1010,990
"572",-6.56,6.56,0,0,1010,990
"573",-12.23,12.23,0,0,1010,990
"574",5.53,-5.53,0,0,1010,990
"575",-9.14,9.14,0,0,1010,990
"576",-2.6,2.6,0,0,1010,990
"577",1.33,-1.33,0,0,1010,990
"578",-10.96,10.96,9.04,-9.04,980,1020
"579",-12.64,12.64,3.68,-3.68,980,1020
"580",-0.23,0.229999999999999,0,0,1010,990
"581",6.73,-6.73,0,0,1010,990
"582",-4.76,4.76,0,0,1010,990
"583",-9.59,9.59,0,0,1010,990
"584",-3.8,3.8,0,0,1010,990
"585",-8.39,8.39,0,0,1010,990
"586",-3.08,3.08,0,0,1010,990
"587",-5.54,5.54,0,0,1010,990
"588",0.190000000000001,-0.190000000000001,0,0,1010,990
"589",-1.04,1.04,0,0,1010,990
"590",30.68,-30.68,0,0,1020,980
"591",-0.41,0.41,0,0,1010,990
"592",-8.6,8.6,0,0,1010,990
"593",-5.9,5.9,0,0,1010,990
"594",-11.12,11.12,52.836,-52.836,980,1020
"595",-2.66,2.66,0,0,1010,990
"596",-1.52,1.52,0,0,1010,990
"597",13.76,-13.76,33.76,-33.76,980,1020
"598",-11.48,11.48,0,0,1010,990
"599",-5.42,5.42,0,0,1010,990
"600",-3.83,3.83,0,0,1010,990
"601",-0.379999999999999,0.379999999999999,0,0,1010,990
"602",-9.83,9.83,0,0,1010,990
"603",-14.36,14.36,33.558,-33.558,980,1020
"604",-3.95,3.95,0,0,1010,990
"605",-6.29,6.29,0,0,1010,990
"606",-4.73,4.73,0,0,1010,990
"607",-4.94,4.94,0,0,1010,990
"608",-12.68,12.68,3.66,-3.66,980,1020
"609",7.88,-7.88,27.88,-27.88,980,1020
"610",-7.19,7.19,0,0,1010,990
"611",-18.52,18.52,1.48,-1.48,980,1020
"612",-8.15,8.15,0,0,1010,990
"613",-2.21,2.21,0,0,1010,990
"614",-3.08,3.08,0,0,1010,990
"615",1.78,-1.78,0,0,1010,990
"616",-0.649999999999999,0.649999999999999,0,0,1010,990
"617",-6.12,6.12,24.637,-24.637,980,1020
"618",0.669999999999998,-0.669999999999998,0,0,1010,990
"619",-3.59,3.59,0,0,1010,990
"620",-6.98,6.98,0,0,1010,990
"621",-6.47,6.47,0,0,1010,990
"622",5.92,-5.92,0,0,1010,990
