"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"280",-7.56,7.56,304.78,-304.78,980,1020
"281",-5.66,5.66,0,0,1010,990
"282",2.84,-2.84,139.16,-139.16,2000,0
"283",3.88,-3.88,585.06,-585.06,980,1020
"284",-9.44,9.44,0,0,1010,990
"285",-7.24,7.24,312.62,-312.62,980,1020
"286",-10.55,10.55,0,0,1010,990
"287",0.68,-0.68,506.66,-506.66,980,1020
"288",6.4,-6.4,646.8,-646.8,980,1020
"289",-3.59,3.59,0,0,1010,990
"290",-8.96,8.96,270.48,-270.48,980,1020
"291",6.32,-6.32,644.84,-644.84,980,1020
"292",0.25,-0.250000000000002,0,0,1010,990
"293",7.12,-7.12,664.44,-664.44,980,1020
"294",4.18,-4.18,0,0,1010,990
"295",-3.32,3.32,408.66,-408.66,980,1020
"296",7.72,-7.72,679.14,-679.14,980,1020
"297",2.88,-2.88,560.56,-560.56,980,1020
"298",7.16,-7.16,665.42,-665.42,980,1020
"299",1.39,-1.39,0,0,1010,990
"300",-4.32,4.32,384.16,-384.16,980,1020
"301",-6.52,6.52,330.26,-330.26,980,1020
"302",-2.6,2.6,426.3,-426.3,980,1020
"303",-7.28,7.28,311.64,-311.64,980,1020
"304",-10.44,10.44,234.22,-234.22,980,1020
"305",-6.04,6.04,342.02,-342.02,980,1020
"306",5,-5,612.5,-612.5,980,1020
"307",0.800000000000001,-0.800000000000001,509.6,-509.6,980,1020
"308",2.44,-2.44,549.78,-549.78,980,1020
"309",-6.02,6.02,0,0,1010,990
"310",0.16,-0.16,493.92,-493.92,980,1020
"311",-0.560000000000002,0.560000000000002,476.28,-476.28,980,1020
"312",-8.18,8.18,0,0,1010,990
"313",3.24,-3.24,569.38,-569.38,980,1020
"314",-7.12,7.12,315.56,-315.56,980,1020
"315",-6.68,6.68,326.34,-326.34,980,1020
"316",2.59,-2.59,0,0,1010,990
"317",-4.34,4.34,0,0,1010,990
"318",2.6,-2.6,553.7,-553.7,980,1020
"319",2,-2,539,-539,980,1020
"320",-4.64,4.64,376.32,-376.32,980,1020
"321",-2.03,2.03,0,0,1010,990
"322",-8.99,8.99,0,0,1010,990
"323",3.56,-3.56,577.22,-577.22,980,1020
"324",-13.4,13.4,161.7,-161.7,980,1020
"325",-11.72,11.72,202.86,-202.86,980,1020
"326",3.68,-3.68,580.16,-580.16,980,1020
"327",1.44,-1.44,525.28,-525.28,980,1020
"328",-0.829999999999998,0.83,0,0,1010,990
"329",-8.92,8.92,271.46,-271.46,980,1020
"330",-2.03,2.03,0,0,1010,990
"331",0.550000000000001,-0.550000000000001,0,0,1010,990
"332",-0.5,0.5,0,0,1010,990
"333",9.56,-9.56,468.44,-468.44,2000,0
"334",-0.68,0.68,0,0,1010,990
"335",-5.6,5.6,352.8,-352.8,980,1020
"336",2.32,-2.32,546.84,-546.84,980,1020
"337",-1.28,1.28,0,0,1010,990
"338",-2.9,2.9,0,0,1010,990
"339",-8.72,8.72,0,0,1010,990
"340",-9.68,9.68,252.84,-252.84,980,1020
"341",-5.4,5.4,357.7,-357.7,980,1020
"342",-5.44,5.44,356.72,-356.72,980,1020
"343",5.36,-5.36,621.32,-621.32,980,1020
"344",3.12,-3.12,566.44,-566.44,980,1020
"345",-5.56,5.56,353.78,-353.78,980,1020
"346",-4.96,4.96,368.48,-368.48,980,1020
"347",-2.45,2.45,0,0,1010,990
"348",7.96,-7.96,685.02,-685.02,980,1020
"349",0.220000000000002,-0.220000000000001,0,0,1010,990
"350",-5.51,5.51,0,0,1010,990
"351",-7.52,7.52,305.76,-305.76,980,1020
"352",2.4,-2.4,548.8,-548.8,980,1020
"353",-3.4,3.4,406.7,-406.7,980,1020
"354",-3.12,3.12,413.56,-413.56,980,1020
"355",8.36,-8.36,694.82,-694.82,980,1020
"356",6.92,-6.92,659.54,-659.54,980,1020
"357",-3.08,3.08,414.54,-414.54,980,1020
"358",3.16,-3.16,567.42,-567.42,980,1020
"359",-2.32,2.32,433.16,-433.16,980,1020
"360",-0.949999999999999,0.949999999999999,0,0,1010,990
"361",-3.72,3.72,398.86,-398.86,980,1020
"362",-2.42,2.42,0,0,1010,990
"363",-6.16,6.16,339.08,-339.08,980,1020
"364",-0.77,0.77,0,0,1010,990
"365",-5.44,5.44,356.72,-356.72,980,1020
"366",-3.56,3.56,0,0,1010,990
"367",0.100000000000001,-0.100000000000001,0,0,1010,990
"368",0.520000000000003,-0.520000000000001,0,0,1010,990
"369",-5.4,5.4,357.7,-357.7,980,1020
"370",5.36,-5.36,621.32,-621.32,980,1020
"371",-0.289999999999999,0.289999999999999,0,0,1010,990
"372",-11.16,11.16,216.58,-216.58,980,1020
"373",-4.76,4.76,373.38,-373.38,980,1020
"374",2.4,-2.4,548.8,-548.8,980,1020
"375",-3.48,3.48,404.74,-404.74,980,1020
"376",0.759999999999998,-0.759999999999998,0,0,1010,990
"377",-0.920000000000002,0.920000000000002,467.46,-467.46,980,1020
"378",3,-3,563.5,-563.5,980,1020
"379",-0.16,0.16,486.08,-486.08,980,1020
"380",-5.68,5.68,350.84,-350.84,980,1020
"381",-5.12,5.12,364.56,-364.56,980,1020
"382",-5.57,5.57,0,0,1010,990
"383",7.2,-7.2,352.8,-352.8,2000,0
"384",8.24,-8.24,691.88,-691.88,980,1020
"385",-0.280000000000001,0.280000000000001,483.14,-483.14,980,1020
"386",-4.85,4.85,0,0,1010,990
"387",-1.96,1.96,441.98,-441.98,980,1020
"388",5.53,-5.53,0,0,1010,990
"389",-0.48,0.48,478.24,-478.24,980,1020
"390",11.8,-11.8,779.1,-779.1,980,1020
"391",-7.28,7.28,0,0,1010,990
"392",-2.56,2.56,427.28,-427.28,980,1020
"393",3.56,-3.56,577.22,-577.22,980,1020
"394",-1.58,1.58,0,0,1010,990
"395",1.69,-1.69,0,0,1010,990
"396",-5.9,5.9,0,0,1010,990
"397",-7.12,7.12,315.56,-315.56,980,1020
"398",-4.84,4.84,371.42,-371.42,980,1020
"399",-0.98,0.98,0,0,1010,990
"400",-5.04,5.04,366.52,-366.52,980,1020
"401",-0.289999999999999,0.289999999999999,0,0,1010,990
"402",-7.84,7.84,-384.16,384.16,0,2000
"403",3.88,-3.88,585.06,-585.06,980,1020
"404",-6.68,6.68,326.34,-326.34,980,1020
"405",-8.12,8.12,0,0,1010,990
"406",5.44,-5.44,623.28,-623.28,980,1020
"407",6.52,-6.52,649.74,-649.74,980,1020
"408",-9.48,9.48,257.74,-257.74,980,1020
"409",-7.85,7.85,0,0,1010,990
"410",-0.0799999999999983,0.0799999999999983,0,0,1010,990
"411",3.76,-3.76,582.12,-582.12,980,1020
"412",0.48,-0.48,501.76,-501.76,980,1020
"413",-2,2,-98,98,0,2000
"414",2.32,-2.32,546.84,-546.84,980,1020
"415",9.56,-9.56,724.22,-724.22,980,1020
"416",-8.16,8.16,290.08,-290.08,980,1020
"417",-7.58,7.58,0,0,1010,990
"418",7.48,-7.48,673.26,-673.26,980,1020
"419",-8,8,0,0,1010,990
"420",3.2,-3.2,568.4,-568.4,980,1020
"421",2.52,-2.52,123.48,-123.48,2000,0
"422",7.56,-7.56,370.44,-370.44,2000,0
"423",-2.2,2.2,436.1,-436.1,980,1020
"424",-13.56,13.56,157.78,-157.78,980,1020
"425",-2.27,2.27,0,0,1010,990
"426",-7.52,7.52,305.76,-305.76,980,1020
"427",13.96,-13.96,684.04,-684.04,2000,0
"428",-4.36,4.36,383.18,-383.18,980,1020
"429",-7,7,318.5,-318.5,980,1020
"430",4.2,-4.2,592.9,-592.9,980,1020
"431",2.52,-2.52,551.74,-551.74,980,1020
"432",2.84,-2.84,559.58,-559.58,980,1020
"433",7.32,-7.32,669.34,-669.34,980,1020
"434",-3.38,3.38,0,0,1010,990
"435",-2.36,2.36,432.18,-432.18,980,1020
"436",-3.68,3.68,0,0,1010,990
"437",-2.16,2.16,437.08,-437.08,980,1020
"438",4.24,-4.24,593.88,-593.88,980,1020
"439",1.4,-1.4,524.3,-524.3,980,1020
"440",-12.04,12.04,195.02,-195.02,980,1020
"441",-5.56,5.56,353.78,-353.78,980,1020
"442",-0.800000000000001,0.799999999999999,0,0,1010,990
"443",-0.920000000000002,0.920000000000002,467.46,-467.46,980,1020
"444",-2.28,2.28,434.14,-434.14,980,1020
"445",-8,8,294,-294,980,1020
"446",-0.530000000000001,0.529999999999999,0,0,1010,990
"447",-3.29,3.29,0,0,1010,990
"448",-8.28,8.28,287.14,-287.14,980,1020
"449",8.96,-8.96,709.52,-709.52,980,1020
"450",-1.61,1.61,0,0,1010,990
"451",1.4,-1.4,68.6000000000001,-68.6,2000,0
"452",-6.76,6.76,324.38,-324.38,980,1020
"453",-3.72,3.72,398.86,-398.86,980,1020
"454",-4.22,4.22,0,0,1010,990
"455",2.08,-2.08,540.96,-540.96,980,1020
"456",-8.09,8.09,0,0,1010,990
"457",-2.75,2.75,0,0,1010,990
"458",-7.22,7.22,0,0,1010,990
"459",-10.22,10.22,0,0,1010,990
"460",5.92,-5.92,635.04,-635.04,980,1020
"461",-4.28,4.28,385.14,-385.14,980,1020
"462",-5.09,5.09,0,0,1010,990
"463",-2.36,2.36,0,0,1010,990
"464",-2.36,2.36,0,0,1010,990
"465",3.08,-3.08,565.46,-565.46,980,1020
"466",-5.48,5.48,355.74,-355.74,980,1020
"467",-5.6,5.6,352.8,-352.8,980,1020
"468",-0.800000000000001,0.799999999999999,0,0,1010,990
"469",-1.4,1.4,0,0,1010,990
"470",4,-4,588,-588,980,1020
"471",-7.28,7.28,311.64,-311.64,980,1020
"472",-9.53,9.53,0,0,1010,990
"473",1.52,-1.52,527.24,-527.24,980,1020
"474",5.84,-5.84,633.08,-633.08,980,1020
"475",-2.76,2.76,422.38,-422.38,980,1020
"476",-2.72,2.72,423.36,-423.36,980,1020
"477",2.12,-2.12,541.94,-541.94,980,1020
"478",-5.36,5.36,0,0,1010,990
"479",8.64,-8.64,701.68,-701.68,980,1020
"480",-8.87,8.87,0,0,1010,990
"481",-4.84,4.84,371.42,-371.42,980,1020
"482",10.64,-10.64,750.68,-750.68,980,1020
"483",2.16,-2.16,542.92,-542.92,980,1020
"484",3.82,-3.82,0,0,1010,990
"485",-9.08,9.08,267.54,-267.54,980,1020
"486",1.96,-1.96,538.02,-538.02,980,1020
"487",-4.4,4.4,0,0,1010,990
"488",-4.68,4.68,375.34,-375.34,980,1020
"489",2.89,-2.89,0,0,1010,990
"490",0.0399999999999991,-0.0399999999999991,490.98,-490.98,980,1020
"491",1.66,-1.66,0,0,1010,990
"492",2.68,-2.68,555.66,-555.66,980,1020
"493",-6.56,6.56,329.28,-329.28,980,1020
"494",3.52,-3.52,576.24,-576.24,980,1020
"495",-4.56,4.56,378.28,-378.28,980,1020
"496",-0.530000000000001,0.529999999999999,0,0,1010,990
"497",-8.63,8.63,0,0,1010,990
"498",-4.36,4.36,383.18,-383.18,980,1020
"499",3.4,-3.4,573.3,-573.3,980,1020
"500",-11.52,11.52,-564.48,564.48,0,2000
"501",-7.46,7.46,0,0,1010,990
"502",9.37,-9.37,0,0,1010,990
"503",-3.28,3.28,409.64,-409.64,980,1020
"504",-9.68,9.68,252.84,-252.84,980,1020
"505",-1.28,1.28,0,0,1010,990
"506",4.75,-4.75,0,0,1010,990
"507",-3.36,3.36,407.68,-407.68,980,1020
"508",3.96,-3.96,587.02,-587.02,980,1020
"509",-5.12,5.12,364.56,-364.56,980,1020
"510",-12.6,12.6,181.3,-181.3,980,1020
"511",-9.95,9.95,0,0,1010,990
"512",-5.16,5.16,363.58,-363.58,980,1020
"513",7.04,-7.04,344.96,-344.96,2000,0
"514",0.52,-0.52,502.74,-502.74,980,1020
"515",4.88,-4.88,239.12,-239.12,2000,0
"516",-2.2,2.2,436.1,-436.1,980,1020
"517",-1.37,1.37,0,0,1010,990
"518",2.5,-2.5,0,0,1010,990
"519",2.2,-2.2,543.9,-543.9,980,1020
"520",-2.4,2.4,431.2,-431.2,980,1020
"521",-3.72,3.72,398.86,-398.86,980,1020
"522",3.19,-3.19,0,0,1010,990
"523",8.32,-8.32,407.68,-407.68,2000,0
"524",2.23,-2.23,0,0,1010,990
"525",9.31,-9.31,0,0,1010,990
"526",-5.39,5.39,0,0,1010,990
"527",1.09,-1.09,0,0,1010,990
"528",-11.28,11.28,213.64,-213.64,980,1020
"529",-0.169999999999998,0.169999999999998,0,0,1010,990
"530",-6.72,6.72,325.36,-325.36,980,1020
"531",6.68,-6.68,327.32,-327.32,2000,0
"532",-7.22,7.22,0,0,1010,990
"533",-0.68,0.68,0,0,1010,990
"534",3.94,-3.94,0,0,1010,990
"535",-3.11,3.11,0,0,1010,990
"536",-0.0799999999999983,0.0799999999999983,0,0,1010,990
"537",1.6,-1.6,0,0,1010,990
"538",-6.98,6.98,0,0,1010,990
"539",-1.64,1.64,0,0,1010,990
"540",1.32,-1.32,64.6800000000001,-64.6800000000001,2000,0
"541",-5.15,5.15,0,0,1010,990
"542",2.59,-2.59,0,0,1010,990
"543",-10.12,10.12,242.06,-242.06,980,1020
"544",-7.31,7.31,0,0,1010,990
"545",-3.2,3.2,411.6,-411.6,980,1020
"546",-4.56,4.56,378.28,-378.28,980,1020
"547",-2.68,2.68,424.34,-424.34,980,1020
"548",0.84,-0.84,510.58,-510.58,980,1020
"549",-4.56,4.56,378.28,-378.28,980,1020
"550",1.08,-1.08,516.46,-516.46,980,1020
"551",-3.8,3.8,396.9,-396.9,980,1020
"552",-2.72,2.72,423.36,-423.36,980,1020
"553",-5.04,5.04,366.52,-366.52,980,1020
