"","p1_luckeq","p2_luckeq","p1_skilleq","p2_skilleq","p1_chips","p2_chips"
"186",0.310000000000002,-0.310000000000002,0,0,1010,990
"187",-2.76,2.76,422.38,-422.38,980,1020
"188",-2.9,2.9,0,0,1010,990
"189",-5,5,367.5,-367.5,980,1020
"190",-1.82,1.82,0,0,1010,990
"191",-0.98,0.98,0,0,1010,990
"192",-3.44,3.44,0,0,1010,990
"193",-2.72,2.72,423.36,-423.36,980,1020
"194",9.34,-9.34,0,0,1010,990
"195",-5,5,367.5,-367.5,980,1020
"196",-4.79,4.79,0,0,1010,990
"197",8.16,-8.16,689.92,-689.92,980,1020
"198",-5.09,5.09,0,0,1010,990
"199",-5.36,5.36,358.68,-358.68,980,1020
"200",1.18,-1.18,0,0,1010,990
"201",-2.75,2.75,0,0,1010,990
"202",4.72,-4.72,605.64,-605.64,980,1020
"203",19.4,-19.4,965.3,-965.3,980,1020
"204",10,-10,735,-735,980,1020
"205",-3.52,3.52,403.76,-403.76,980,1020
"206",-0.120000000000001,0.120000000000001,487.06,-487.06,980,1020
"207",9.68,-9.68,727.16,-727.16,980,1020
"208",3.8,-3.8,583.1,-583.1,980,1020
"209",0.550000000000001,-0.550000000000001,0,0,1010,990
"210",-2.56,2.56,427.28,-427.28,980,1020
"211",16.44,-16.44,892.78,-892.78,980,1020
"212",1.69,-1.69,0,0,1010,990
"213",19,-19,955.5,-955.5,980,1020
"214",3.32,-3.32,571.34,-571.34,980,1020
"215",-8.54,8.54,0,0,1010,990
"216",-2.6,2.6,426.3,-426.3,980,1020
"217",-6.84,6.84,322.42,-322.42,980,1020
"218",2.2,-2.2,543.9,-543.9,980,1020
"219",0.880000000000003,-0.880000000000003,511.56,-511.56,980,1020
"220",-2.51,2.51,0,0,1010,990
"221",-4.2,4.2,387.1,-387.1,980,1020
"222",1.56,-1.56,528.22,-528.22,980,1020
"223",1.81,-1.81,0,0,1010,990
"224",1.99,-1.99,0,0,1010,990
"225",-4.64,4.64,376.32,-376.32,980,1020
"226",13.16,-13.16,812.42,-812.42,980,1020
"227",0.34,-0.340000000000002,0,0,1010,990
"228",-5.84,5.84,346.92,-346.92,980,1020
"229",2.36,-2.36,547.82,-547.82,980,1020
"230",7.4,-7.4,671.3,-671.3,980,1020
"231",-2.81,2.81,0,0,1010,990
"232",5.08,-5.08,614.46,-614.46,980,1020
"233",4.8,-4.8,607.6,-607.6,980,1020
"234",-4.52,4.52,379.26,-379.26,980,1020
"235",-7.04,7.04,0,0,1010,990
"236",7,-7,343,-343,2000,0
"237",-0.890000000000001,0.890000000000001,0,0,1010,990
"238",-6.96,6.96,319.48,-319.48,980,1020
"239",-5.96,5.96,343.98,-343.98,980,1020
"240",3.55,-3.55,0,0,1010,990
"241",2.8,-2.8,558.6,-558.6,980,1020
"242",-2.6,2.6,426.3,-426.3,980,1020
"243",-0.359999999999999,0.359999999999999,481.18,-481.18,980,1020
"244",-12.24,12.24,190.12,-190.12,980,1020
"245",-3.08,3.08,414.54,-414.54,980,1020
"246",5.12,-5.12,615.44,-615.44,980,1020
"247",-6.23,6.23,0,0,1010,990
"248",-0.48,0.48,478.24,-478.24,980,1020
"249",-0.140000000000001,0.139999999999999,0,0,1010,990
"250",-9.8,9.8,0,0,1010,990
"251",-6.68,6.68,326.34,-326.34,980,1020
"252",-2.54,2.54,0,0,1010,990
"253",-7.64,7.64,302.82,-302.82,980,1020
"254",1.28,-1.28,521.36,-521.36,980,1020
"255",1.04,-1.04,515.48,-515.48,980,1020
"256",-2.69,2.69,0,0,1010,990
"257",-6.2,6.2,0,0,1010,990
"258",-1.82,1.82,0,0,1010,990
"259",5.88,-5.88,288.12,-288.12,2000,0
"260",-4.16,4.16,388.08,-388.08,980,1020
"261",15.24,-15.24,746.76,-746.76,2000,0
"262",-4.12,4.12,389.06,-389.06,980,1020
"263",13.12,-13.12,642.88,-642.88,2000,0
"264",2.84,-2.84,559.58,-559.58,980,1020
"265",2.76,-2.76,557.62,-557.62,980,1020
"266",-2.48,2.48,429.24,-429.24,980,1020
"267",3.8,-3.8,583.1,-583.1,980,1020
"268",-5.64,5.64,351.82,-351.82,980,1020
"269",-1.76,1.76,446.88,-446.88,980,1020
"270",3.1,-3.1,0,0,1010,990
"271",-3.17,3.17,0,0,1010,990
"272",7.4,-7.4,671.3,-671.3,980,1020
"273",-9.62,9.62,0,0,1010,990
"274",6.8,-6.8,656.6,-656.6,980,1020
"275",-6.08,6.08,341.04,-341.04,980,1020
"276",-0.140000000000001,0.139999999999999,0,0,1010,990
"277",-5.93,5.93,0,0,1010,990
"278",-7.24,7.24,312.62,-312.62,980,1020
"279",-13.8,13.8,151.9,-151.9,980,1020
"280",-5.24,5.24,361.62,-361.62,980,1020
"281",-5.6,5.6,352.8,-352.8,980,1020
"282",1.68,-1.68,531.16,-531.16,980,1020
"283",1.96,-1.96,538.02,-538.02,980,1020
"284",10,-10,735,-735,980,1020
"285",-6.44,6.44,0,0,1010,990
"286",5.48,-5.48,624.26,-624.26,980,1020
"287",-5.16,5.16,363.58,-363.58,980,1020
"288",-1.46,1.46,0,0,1010,990
"289",-1.56,1.56,451.78,-451.78,980,1020
"290",-3.44,3.44,0,0,1010,990
"291",7.6,-7.6,676.2,-676.2,980,1020
"292",-5.56,5.56,353.78,-353.78,980,1020
"293",-3.32,3.32,408.66,-408.66,980,1020
"294",8.6,-8.6,700.7,-700.7,980,1020
"295",-7.73,7.73,0,0,1010,990
"296",-4.12,4.12,389.06,-389.06,980,1020
"297",-2.18,2.18,0,0,1010,990
"298",4.6,-4.6,602.7,-602.7,980,1020
"299",-9.28,9.28,262.64,-262.64,980,1020
"300",-2.76,2.76,422.38,-422.38,980,1020
"301",-6.52,6.52,330.26,-330.26,980,1020
"302",0.43,-0.430000000000001,0,0,1010,990
"303",-1.4,1.4,455.7,-455.7,980,1020
"304",1.39,-1.39,0,0,1010,990
"305",2.28,-2.28,545.86,-545.86,980,1020
"306",-9.96,9.96,245.98,-245.98,980,1020
"307",-12.84,12.84,175.42,-175.42,980,1020
"308",3.34,-3.34,0,0,1010,990
"309",-17.24,17.24,67.62,-67.62,980,1020
"310",6.64,-6.64,652.68,-652.68,980,1020
"311",-12.8,12.8,176.4,-176.4,980,1020
"312",0.0100000000000016,-0.0100000000000016,0,0,1010,990
"313",-3.44,3.44,405.72,-405.72,980,1020
"314",1.39,-1.39,0,0,1010,990
"315",-4.56,4.56,378.28,-378.28,980,1020
"316",-4.08,4.08,390.04,-390.04,980,1020
"317",13.44,-13.44,658.56,-658.56,2000,0
"318",-6.04,6.04,342.02,-342.02,980,1020
"319",-4.92,4.92,369.46,-369.46,980,1020
"320",-8.24,8.24,288.12,-288.12,980,1020
"321",6.72,-6.72,654.64,-654.64,980,1020
"322",-1.32,1.32,457.66,-457.66,980,1020
"323",-7.96,7.96,294.98,-294.98,980,1020
"324",-10.56,10.56,231.28,-231.28,980,1020
"325",2.84,-2.84,559.58,-559.58,980,1020
"326",5.76,-5.76,631.12,-631.12,980,1020
"327",-2.36,2.36,432.18,-432.18,980,1020
"328",6.24,-6.24,642.88,-642.88,980,1020
"329",-3.64,3.64,400.82,-400.82,980,1020
"330",3.92,-3.92,586.04,-586.04,980,1020
"331",-3.92,3.92,393.96,-393.96,980,1020
"332",-4.04,4.04,391.02,-391.02,980,1020
"333",5.92,-5.92,635.04,-635.04,980,1020
"334",3.96,-3.96,587.02,-587.02,980,1020
"335",-5.33,5.33,0,0,1010,990
"336",-8.12,8.12,291.06,-291.06,980,1020
"337",-12.04,12.04,195.02,-195.02,980,1020
"338",9.92,-9.92,733.04,-733.04,980,1020
"339",-3.32,3.32,408.66,-408.66,980,1020
"340",-4.6,4.6,377.3,-377.3,980,1020
"341",-6.88,6.88,321.44,-321.44,980,1020
"342",5.48,-5.48,624.26,-624.26,980,1020
"343",0.610000000000003,-0.610000000000001,0,0,1010,990
"344",-4.84,4.84,371.42,-371.42,980,1020
"345",-0.920000000000002,0.920000000000002,467.46,-467.46,980,1020
"346",-6.92,6.92,320.46,-320.46,980,1020
"347",8.32,-8.32,693.84,-693.84,980,1020
"348",1.24,-1.24,520.38,-520.38,980,1020
"349",-7.49,7.49,0,0,1010,990
"350",-6.84,6.84,322.42,-322.42,980,1020
"351",-3.36,3.36,407.68,-407.68,980,1020
"352",-6.92,6.92,320.46,-320.46,980,1020
"353",3.6,-3.6,578.2,-578.2,980,1020
"354",-2.92,2.92,418.46,-418.46,980,1020
"355",-7.92,7.92,295.96,-295.96,980,1020
"356",-8.64,8.64,278.32,-278.32,980,1020
"357",-1.31,1.31,0,0,1010,990
"358",-4.64,4.64,376.32,-376.32,980,1020
"359",-4.24,4.24,386.12,-386.12,980,1020
"360",-4.94,4.94,0,0,1010,990
"361",1.76,-1.76,533.12,-533.12,980,1020
"362",-0.68,0.68,473.34,-473.34,980,1020
"363",-5.32,5.32,359.66,-359.66,980,1020
"364",-5.8,5.8,347.9,-347.9,980,1020
"365",-2.92,2.92,418.46,-418.46,980,1020
"366",-5.24,5.24,361.62,-361.62,980,1020
"367",-5.56,5.56,353.78,-353.78,980,1020
"368",-2.51,2.51,0,0,1010,990
"369",3.52,-3.52,576.24,-576.24,980,1020
"370",2.6,-2.6,553.7,-553.7,980,1020
"371",1.96,-1.96,0,0,1010,990
"372",-1.1,1.1,0,0,1010,990
"373",-0.199999999999999,0.199999999999999,0,0,1010,990
"374",-1.24,1.24,459.62,-459.62,980,1020
"375",-5.16,5.16,363.58,-363.58,980,1020
"376",-6.32,6.32,335.16,-335.16,980,1020
"377",-4.04,4.04,391.02,-391.02,980,1020
"378",7.76,-7.76,680.12,-680.12,980,1020
"379",3.07,-3.07,0,0,1010,990
"380",-6.2,6.2,338.1,-338.1,980,1020
"381",-1.13,1.13,0,0,1010,990
"382",19.4,-19.4,965.3,-965.3,980,1020
"383",-10.52,10.52,232.26,-232.26,980,1020
"384",4.16,-4.16,591.92,-591.92,980,1020
"385",9.28,-9.28,717.36,-717.36,980,1020
"386",-1.01,1.01,0,0,1010,990
"387",7.76,-7.76,680.12,-680.12,980,1020
"388",-1.36,1.36,456.68,-456.68,980,1020
"389",-3.32,3.32,408.66,-408.66,980,1020
"390",1.84,-1.84,535.08,-535.08,980,1020
"391",-0.280000000000001,0.280000000000001,483.14,-483.14,980,1020
"392",-3.41,3.41,0,0,1010,990
"393",-3.28,3.28,409.64,-409.64,980,1020
"394",-4.67,4.67,0,0,1010,990
"395",-4.96,4.96,368.48,-368.48,980,1020
"396",3.52,-3.52,576.24,-576.24,980,1020
"397",2.72,-2.72,556.64,-556.64,980,1020
"398",2.08,-2.08,0,0,1010,990
"399",2.56,-2.56,552.72,-552.72,980,1020
"400",3.37,-3.37,0,0,1010,990
"401",-1.92,1.92,442.96,-442.96,980,1020
"402",3.4,-3.4,573.3,-573.3,980,1020
"403",-8.04,8.04,293.02,-293.02,980,1020
"404",-8.32,8.32,286.16,-286.16,980,1020
"405",-7.68,7.68,301.84,-301.84,980,1020
"406",6.28,-6.28,643.86,-643.86,980,1020
"407",-5.15,5.15,0,0,1010,990
"408",-7.36,7.36,309.68,-309.68,980,1020
"409",-1.76,1.76,0,0,1010,990
"410",-5.04,5.04,366.52,-366.52,980,1020
"411",7,-7,343,-343,2000,0
"412",-6.11,6.11,0,0,1010,990
"413",-0.530000000000001,0.529999999999999,0,0,1010,990
"414",-3.65,3.65,0,0,1010,990
"415",-0.16,0.16,486.08,-486.08,980,1020
"416",0.43,-0.430000000000001,0,0,1010,990
"417",-5.68,5.68,350.84,-350.84,980,1020
"418",-2.48,2.48,429.24,-429.24,980,1020
"419",-1.46,1.46,0,0,1010,990
"420",-6.76,6.76,324.38,-324.38,980,1020
"421",4.42,-4.42,0,0,1010,990
"422",3,-3,563.5,-563.5,980,1020
"423",-3.84,3.84,395.92,-395.92,980,1020
"424",-7,7,318.5,-318.5,980,1020
"425",-7.46,7.46,0,0,1010,990
"426",-4.12,4.12,389.06,-389.06,980,1020
"427",-3.64,3.64,400.82,-400.82,980,1020
"428",-2.45,2.45,0,0,1010,990
"429",5.32,-5.32,620.34,-620.34,980,1020
"430",0.190000000000001,-0.190000000000001,0,0,1010,990
"431",-7.16,7.16,0,0,1010,990
"432",6.44,-6.44,647.78,-647.78,980,1020
"433",-1.52,1.52,0,0,1010,990
"434",-0.23,0.229999999999999,0,0,1010,990
"435",-4.48,4.48,380.24,-380.24,980,1020
"436",11.24,-11.24,765.38,-765.38,980,1020
"437",3.8,-3.8,583.1,-583.1,980,1020
"438",3.4,-3.4,573.3,-573.3,980,1020
"439",6.12,-6.12,299.88,-299.88,2000,0
"440",4.51,-4.51,0,0,1010,990
"441",0.0399999999999991,-0.0399999999999991,490.98,-490.98,980,1020
"442",3.61,-3.61,0,0,1010,990
"443",-0.77,0.77,0,0,1010,990
"444",-7.84,7.84,297.92,-297.92,980,1020
"445",8.72,-8.72,703.64,-703.64,980,1020
"446",10.44,-10.44,745.78,-745.78,980,1020
"447",-2,2,0,0,1010,990
"448",-10,10,245,-245,980,1020
"449",-9.77,9.77,0,0,1010,990
"450",-4.28,4.28,385.14,-385.14,980,1020
"451",-4.32,4.32,384.16,-384.16,980,1020
"452",-0.949999999999999,0.949999999999999,0,0,1010,990
"453",-7.04,7.04,0,0,1010,990
"454",-6.84,6.84,322.42,-322.42,980,1020
"455",-1,1,465.5,-465.5,980,1020
"456",-4.96,4.96,368.48,-368.48,980,1020
"457",-3.35,3.35,0,0,1010,990
"458",5.24,-5.24,618.38,-618.38,980,1020
"459",-3.77,3.77,0,0,1010,990
"460",-0.240000000000002,0.240000000000002,484.12,-484.12,980,1020
"461",-4.84,4.84,371.42,-371.42,980,1020
"462",-5.52,5.52,354.76,-354.76,980,1020
"463",2.32,-2.32,546.84,-546.84,980,1020
"464",-6.44,6.44,332.22,-332.22,980,1020
"465",-6.59,6.59,0,0,1010,990
"466",2.4,-2.4,548.8,-548.8,980,1020
"467",-11.52,11.52,207.76,-207.76,980,1020
"468",-1.91,1.91,0,0,1010,990
"469",9.16,-9.16,714.42,-714.42,980,1020
"470",0.359999999999999,-0.359999999999999,498.82,-498.82,980,1020
"471",-1.7,1.7,0,0,1010,990
"472",-7.76,7.76,299.88,-299.88,980,1020
"473",-9.24,9.24,263.62,-263.62,980,1020
"474",-5.08,5.08,365.54,-365.54,980,1020
"475",-5.84,5.84,346.92,-346.92,980,1020
"476",-3.28,3.28,409.64,-409.64,980,1020
"477",-3.38,3.38,0,0,1010,990
"478",5.92,-5.92,635.04,-635.04,980,1020
"479",-1.96,1.96,441.98,-441.98,980,1020
"480",-1.4,1.4,0,0,1010,990
"481",-3.96,3.96,392.98,-392.98,980,1020
"482",3.68,-3.68,180.32,-180.32,2000,0
"483",-3.28,3.28,409.64,-409.64,980,1020
"484",-4.85,4.85,0,0,1010,990
"485",-6.56,6.56,329.28,-329.28,980,1020
"486",-9.71,9.71,0,0,1010,990
"487",18.96,-18.96,954.52,-954.52,980,1020
"488",-9.14,9.14,0,0,1010,990
"489",0.32,-0.32,497.84,-497.84,980,1020
"490",-6.52,6.52,330.26,-330.26,980,1020
"491",-8.87,8.87,0,0,1010,990
"492",-3.56,3.56,0,0,1010,990
"493",1.84,-1.84,535.08,-535.08,980,1020
"494",-11.36,11.36,211.68,-211.68,980,1020
"495",2,-2,539,-539,980,1020
"496",-2.6,2.6,426.3,-426.3,980,1020
"497",-3.4,3.4,406.7,-406.7,980,1020
"498",-5.92,5.92,344.96,-344.96,980,1020
"499",-0.0799999999999983,0.0799999999999983,488.04,-488.04,980,1020
"500",8.48,-8.48,697.76,-697.76,980,1020
"501",7.2,-7.2,666.4,-666.4,980,1020
"502",-6.56,6.56,329.28,-329.28,980,1020
"503",0.120000000000001,-0.120000000000001,492.94,-492.94,980,1020
"504",1,-1,514.5,-514.5,980,1020
"505",-1.19,1.19,0,0,1010,990
"506",4.12,-4.12,590.94,-590.94,980,1020
"507",-0.600000000000001,0.600000000000001,475.3,-475.3,980,1020
"508",-1.37,1.37,0,0,1010,990
"509",2.95,-2.95,0,0,1010,990
"510",-2.66,2.66,0,0,1010,990
"511",-2.88,2.88,419.44,-419.44,980,1020
"512",-6.56,6.56,329.28,-329.28,980,1020
"513",3.84,-3.84,584.08,-584.08,980,1020
"514",-4.6,4.6,377.3,-377.3,980,1020
"515",-0.0199999999999996,0.0199999999999996,0,0,1010,990
"516",-6.6,6.6,328.3,-328.3,980,1020
"517",-0.919999999999998,0.92,0,0,1010,990
"518",-1.84,1.84,444.92,-444.92,980,1020
"519",-2.64,2.64,425.32,-425.32,980,1020
"520",-4.6,4.6,377.3,-377.3,980,1020
"521",4.24,-4.24,0,0,1010,990
"522",-4.4,4.4,382.2,-382.2,980,1020
"523",4.44,-4.44,598.78,-598.78,980,1020
"524",5.2,-5.2,617.4,-617.4,980,1020
"525",-1.08,1.08,463.54,-463.54,980,1020
"526",1.75,-1.75,0,0,1010,990
"527",-2.21,2.21,0,0,1010,990
"528",-4.73,4.73,0,0,1010,990
"529",-9.44,9.44,258.72,-258.72,980,1020
"530",-10.2,10.2,240.1,-240.1,980,1020
"531",-13.4,13.4,161.7,-161.7,980,1020
"532",-6.08,6.08,341.04,-341.04,980,1020
"533",7.76,-7.76,680.12,-680.12,980,1020
"534",3.96,-3.96,587.02,-587.02,980,1020
"535",-1.55,1.55,0,0,1010,990
"536",-7,7,318.5,-318.5,980,1020
"537",-10.16,10.16,241.08,-241.08,980,1020
"538",-6.35,6.35,0,0,1010,990
"539",-1.94,1.94,0,0,1010,990
"540",4.56,-4.56,601.72,-601.72,980,1020
"541",-4.55,4.55,0,0,1010,990
"542",1.48,-1.48,526.26,-526.26,980,1020
"543",-1.73,1.73,0,0,1010,990
