"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip","endstate"
"1",11.65,-11.65,38.35,-38.35,50,-50,0
"2",30.2,-30.2,19.8,-19.8,50,-50,0
"3",-25.5,25.5,75.5,-75.5,50,-50,0
"4",-44.1,44.1,94.1,-94.1,50,-50,0
"5",-26.1,26.1,76.1,-76.1,50,-50,0
"6",44.95,-44.95,5.05000000000001,-5.05,50,-50,0
"7",-18.25,18.25,68.25,-68.25,50,-50,0
"8",13.05,-13.05,36.95,-36.95,50,-50,0
"9",18.9,-18.9,31.1,-31.1,50,-50,0
"10",-100,100,0,0,-100,100,6
"11",-6.15000000000001,6.15000000000001,56.15,-56.15,50,-50,0
"12",41.8,-41.8,8.20000000000002,-8.20000000000001,50,-50,0
"13",37.25,-37.25,12.75,-12.75,50,-50,0
"14",15.7,-15.7,34.3,-34.3,50,-50,0
"15",-29.45,29.45,79.45,-79.45,50,-50,0
"16",13.9,-13.9,86.1,-86.1,100,-100,1
"17",8.79999999999998,-8.79999999999998,41.2,-41.2,50,-50,0
"18",-20,20,70,-70,50,-50,0
"19",-28.7,28.7,78.7,-78.7,50,-50,0
"20",35.45,-35.45,14.55,-14.55,50,-50,0
"21",29.3,-29.3,20.7,-20.7,50,-50,0
"22",40.45,-40.45,9.54999999999998,-9.54999999999999,50,-50,0
"23",5.40000000000001,-5.40000000000001,44.6,-44.6,50,-50,0
"24",-31.6,31.6,81.6,-81.6,50,-50,0
"25",-19.9,19.9,69.9,-69.9,50,-50,0
"26",27.1,-27.1,22.9,-22.9,50,-50,0
"27",3.15000000000001,-3.15000000000001,46.85,-46.85,50,-50,0
"28",-37.15,37.15,87.15,-87.15,50,-50,0
"29",-68.7,68.7,-31.3,31.3,-100,100,2
"30",16.7,-16.7,33.3,-33.3,50,-50,0
"31",36,-36,14,-14,50,-50,0
"32",12.65,-12.65,37.35,-37.35,50,-50,0
"33",26.35,-26.35,23.65,-23.65,50,-50,0
"34",-14.85,14.85,64.85,-64.85,50,-50,0
"35",-42,42,-58,58,-100,100,2
"36",-39.55,39.55,89.55,-89.55,50,-50,0
"37",30.5,-30.5,19.5,-19.5,50,-50,0
"38",-66.85,66.85,-33.15,33.15,-100,100,2
"39",25.85,-25.85,24.15,-24.15,50,-50,0
"40",-50.15,50.15,100.15,-100.15,50,-50,0
"41",42.2,-42.2,7.80000000000001,-7.8,50,-50,0
"42",-20.35,20.35,70.35,-70.35,50,-50,0
"43",13.9,-13.9,36.1,-36.1,50,-50,0
"44",-46.45,46.45,96.45,-96.45,50,-50,0
"45",43.8,-43.8,6.20000000000002,-6.2,50,-50,0
"46",-30.85,30.85,80.85,-80.85,50,-50,0
"47",-73.5353535353536,73.5353535353535,-26.4646464646465,26.4646464646465,-100,100,4
"48",21.45,-21.45,28.55,-28.55,50,-50,0
"49",-36.85,36.85,86.85,-86.85,50,-50,0
"50",-30.05,30.05,80.05,-80.05,50,-50,0
"51",-29.65,29.65,79.65,-79.65,50,-50,0
"52",-5.15000000000001,5.14999999999999,55.15,-55.15,50,-50,0
"53",19.95,-19.95,30.05,-30.05,50,-50,0
"54",-27.5,27.5,77.5,-77.5,50,-50,0
"55",30.35,-30.35,19.65,-19.65,50,-50,0
"56",43.65,-43.65,6.35000000000002,-6.35000000000001,50,-50,0
"57",-86.6666666666667,86.6666666666667,-13.3333333333333,13.3333333333333,-100,100,4
"58",-23.65,23.65,73.65,-73.65,50,-50,0
"59",-21.4,21.4,71.4,-71.4,50,-50,0
"60",-100,100,0,0,-100,100,9
"61",39.45,-39.45,10.55,-10.55,50,-50,0
"62",37.65,-37.65,12.35,-12.35,50,-50,0
"63",-46,46,96,-96,50,-50,0
"64",-30.95,30.95,80.95,-80.95,50,-50,0
"65",-33.5,33.5,83.5,-83.5,50,-50,0
"66",30.7,-30.7,19.3,-19.3,50,-50,0
"67",44.55,-44.55,5.44999999999999,-5.45,50,-50,0
"68",26.75,-26.75,23.25,-23.25,50,-50,0
"69",8.18181818181818,-8.18181818181818,-108.181818181818,108.181818181818,-100,100,4
"70",34.5,-34.5,15.5,-15.5,50,-50,0
"71",-7.75,7.75000000000001,57.75,-57.75,50,-50,0
"72",34.7,-34.7,15.3,-15.3,50,-50,0
"73",12.95,-12.95,37.05,-37.05,50,-50,0
"74",-8.35000000000001,8.34999999999999,58.35,-58.35,50,-50,0
"75",-35.5,35.5,85.5,-85.5,50,-50,0
"76",-50.75,50.75,100.75,-100.75,50,-50,0
"77",35.05,-35.05,14.95,-14.95,50,-50,0
"78",28.25,-28.25,21.75,-21.75,50,-50,0
"79",-21.35,21.35,71.35,-71.35,50,-50,0
"80",28.05,-28.05,21.95,-21.95,50,-50,0
"81",41.1,-41.1,8.90000000000001,-8.90000000000002,50,-50,0
"82",15.6,-15.6,34.4,-34.4,50,-50,0
"83",7.60000000000001,-7.60000000000001,42.4,-42.4,50,-50,0
"84",27.8,-27.8,22.2,-22.2,50,-50,0
"85",31.5,-31.5,18.5,-18.5,50,-50,0
"86",-12.3,12.3,62.3,-62.3,50,-50,0
"87",5.60000000000001,-5.60000000000001,44.4,-44.4,50,-50,0
"88",17,-17,33,-33,50,-50,0
"89",20.15,-20.15,29.85,-29.85,50,-50,0
"90",-16.2,16.2,66.2,-66.2,50,-50,0
"91",12.55,-12.55,37.45,-37.45,50,-50,0
"92",-24.6,24.6,74.6,-74.6,50,-50,0
"93",27.55,-27.55,22.45,-22.45,50,-50,0
"94",100,-100,0,0,100,-100,9
"95",-22.65,22.65,72.65,-72.65,50,-50,0
"96",18.1,-18.1,31.9,-31.9,50,-50,0
"97",-38.25,38.25,-61.75,61.75,-100,100,2
"98",35.55,-35.55,14.45,-14.45,50,-50,0
"99",-31.45,31.45,81.45,-81.45,50,-50,0
"100",100,-100,0,0,100,-100,9
"101",21,-21,29,-29,50,-50,0
"102",-77.2727272727273,77.2727272727273,-22.7272727272727,22.7272727272727,-100,100,6
"103",-29.3,29.3,79.3,-79.3,50,-50,0
"104",-13.8,13.8,63.8,-63.8,50,-50,0
"105",-46.2,46.2,96.2,-96.2,50,-50,0
"106",41.15,-41.15,8.84999999999999,-8.85,50,-50,0
"107",-23.35,23.35,73.35,-73.35,50,-50,0
"108",-52.05,52.05,102.05,-102.05,50,-50,0
"109",-49.8,49.8,99.8,-99.8,50,-50,0
"110",34.75,-34.75,15.25,-15.25,50,-50,0
"111",41.3,-41.3,8.70000000000002,-8.70000000000002,50,-50,0
"112",-24.45,24.45,74.45,-74.45,50,-50,0
"113",-19,19,69,-69,50,-50,0
"114",-12.5,12.5,62.5,-62.5,50,-50,0
"115",-93.7373737373737,93.7373737373738,-6.26262626262626,6.26262626262626,-100,100,4
"116",-35.9,35.9,85.9,-85.9,50,-50,0
"117",-14.9,14.9,64.9,-64.9,50,-50,0
"118",-100,100,0,0,-100,100,9
"119",-24.3,24.3,74.3,-74.3,50,-50,0
"120",14.1,-14.1,35.9,-35.9,50,-50,0
"121",-24,24,74,-74,50,-50,0
"122",-48.0808080808081,48.0808080808081,-51.9191919191919,51.9191919191919,-100,100,4
"123",13.75,-13.75,36.25,-36.25,50,-50,0
"124",29.25,-29.25,20.75,-20.75,50,-50,0
"125",-27.35,27.35,77.35,-77.35,50,-50,0
"126",100,-100,0,0,100,-100,9
"127",-12.5,12.5,62.5,-62.5,50,-50,0
"128",-100,100,0,0,-100,100,9
"129",-30.8,30.8,80.8,-80.8,50,-50,0
"130",-4.69999999999999,4.69999999999999,54.7,-54.7,50,-50,0
"131",28.75,-28.75,21.25,-21.25,50,-50,0
"132",14.1,-14.1,35.9,-35.9,50,-50,0
"133",-13,13,63,-63,50,-50,0
"134",-24.2,24.2,74.2,-74.2,50,-50,0
"135",30.55,-30.55,19.45,-19.45,50,-50,0
"136",-35.1,35.1,85.1,-85.1,50,-50,0
"137",-37.65,37.65,87.65,-87.65,50,-50,0
"138",-8.45,8.45,58.45,-58.45,50,-50,0
"139",20.7,-20.7,29.3,-29.3,50,-50,0
"140",31.75,-31.75,18.25,-18.25,50,-50,0
"141",-7.75,7.75000000000001,57.75,-57.75,50,-50,0
"142",-27.6,27.6,77.6,-77.6,50,-50,0
"143",-91.3131313131313,91.3131313131313,-8.68686868686868,8.68686868686868,-100,100,4
"144",19.65,-19.65,30.35,-30.35,50,-50,0
"145",14.35,-14.35,35.65,-35.65,50,-50,0
"146",13.2,-13.2,36.8,-36.8,50,-50,0
"147",-100,100,0,0,-100,100,9
"148",-32.25,32.25,82.25,-82.25,50,-50,0
"149",-45.35,45.35,95.35,-95.35,50,-50,0
"150",100,-100,0,0,100,-100,9
"151",12.2,-12.2,37.8,-37.8,50,-50,0
"152",-13.2,13.2,63.2,-63.2,50,-50,0
"153",-27.5,27.5,77.5,-77.5,50,-50,0
"154",36.2,-36.2,13.8,-13.8,50,-50,0
"155",29.9,-29.9,20.1,-20.1,50,-50,0
"156",8.79999999999998,-8.79999999999998,41.2,-41.2,50,-50,0
"157",-28.95,28.95,78.95,-78.95,50,-50,0
"158",27.4,-27.4,22.6,-22.6,50,-50,0
"159",23.25,-23.25,26.75,-26.75,50,-50,0
"160",7.25,-7.25,42.75,-42.75,50,-50,0
"161",29.1,-29.1,20.9,-20.9,50,-50,0
"162",-12.85,12.85,62.85,-62.85,50,-50,0
"163",-10.45,10.45,60.45,-60.45,50,-50,0
"164",20.4,-20.4,29.6,-29.6,50,-50,0
