"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip","endstate"
"1",-16.9,16.9,116.9,-116.9,100,-100,1
"2",27,-27,73,-73,100,-100,1
"3",13.35,-13.35,86.65,-86.65,100,-100,1
"4",12.65,-12.65,87.35,-87.35,100,-100,1
"5",9.94999999999999,-9.94999999999999,90.05,-90.05,100,-100,1
"6",43.5,-43.5,56.5,-56.5,100,-100,1
"7",-29,29,129,-129,100,-100,1
"8",-32.25,32.25,132.25,-132.25,100,-100,1
"9",0.799999999999997,-0.799999999999997,99.2,-99.2,100,-100,1
"10",-71.9,71.9,471.9,-471.9,400,-400,1
"11",13.4,-13.4,86.6,-86.6,100,-100,1
"12",49.35,-49.35,50.65,-50.65,100,-100,1
"13",30.55,-30.55,69.45,-69.45,100,-100,1
"14",33.1,-33.1,66.9,-66.9,100,-100,1
"15",-21.1,21.1,121.1,-121.1,100,-100,1
"16",17.75,-17.75,82.25,-82.25,100,-100,1
"17",-19.15,19.15,119.15,-119.15,100,-100,1
"18",-11.4,11.4,111.4,-111.4,100,-100,1
"19",51.4,-50,48.6,-50,100,-100,1
"20",-47.6,47.6,147.6,-147.6,100,-100,1
"21",31.1,-31.1,68.9,-68.9,100,-100,1
"22",-8.75,8.74999999999999,108.75,-108.75,100,-100,1
"23",11.3,-11.3,88.7,-88.7,100,-100,1
"24",62.3,-50,37.7,-50,100,-100,1
"25",-67.85,67.85,467.85,-467.85,400,-400,1
"26",-24.05,24.05,124.05,-124.05,100,-100,1
"27",-75.3,75.3,575.3,-575.3,500,-500,1
"28",-21.9,21.9,121.9,-121.9,100,-100,1
"29",22.35,-22.35,77.65,-77.65,100,-100,1
"30",-16.65,16.65,116.65,-116.65,100,-100,1
"31",38.95,-38.95,61.05,-61.05,100,-100,1
"32",42.3,-42.3,57.7,-57.7,100,-100,1
"33",29.4,-29.4,70.6,-70.6,100,-100,1
"34",11.5,-11.5,88.5,-88.5,100,-100,1
"35",25.9,-25.9,74.1,-74.1,100,-100,1
"36",31.75,-31.75,68.25,-68.25,100,-100,1
"37",-8.45,8.45,108.45,-108.45,100,-100,1
"38",21.05,-21.05,78.95,-78.95,100,-100,1
"39",43.4,-43.4,56.6,-56.6,100,-100,1
"40",-58.5,58.5,158.5,-158.5,100,-100,1
"41",29.6,-29.6,70.4,-70.4,100,-100,1
"42",-35.05,35.05,135.05,-135.05,100,-100,1
"43",-10.8,10.8,110.8,-110.8,100,-100,1
"44",5273.06363636364,-5251.41363636364,14726.9363636364,-14748.5863636364,20000,-20000,9
"45",36.9,-36.9,63.1,-63.1,100,-100,1
"46",28.55,-28.55,71.45,-71.45,100,-100,1
"47",2239.71818181818,-2239.71818181818,8560.28181818182,-8560.28181818182,10800,-10800,9
"48",30.05,-30.05,69.95,-69.95,100,-100,1
"49",45.6,-45.6,54.4,-54.4,100,-100,1
"50",-15.8,15.8,115.8,-115.8,100,-100,1
