"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",-25.8,25.8,75.8,-75.8,50,-50
"2",25.6,-25.6,24.4,-24.4,50,-50
"3",11,-11,39,-39,50,-50
"4",-19.5,19.5,69.5,-69.5,50,-50
"5",46.5,-46.5,3.5,-3.50000000000001,50,-50
"6",-23.4,23.4,73.4,-73.4,50,-50
"7",-37.1,37.1,87.1,-87.1,50,-50
"8",48,-48,2,-2,50,-50
"9",43.8,-43.8,6.20000000000002,-6.2,50,-50
"10",-30.7,30.7,80.7,-80.7,50,-50
"11",-14.8,14.8,64.8,-64.8,50,-50
"12",-5.2,5.2,55.2,-55.2,50,-50
"13",-48.4,48.4,98.4,-98.4,50,-50
"14",0,0,-100,100,-100,100
"15",-38.3,38.3,88.3,-88.3,50,-50
"16",-24.2,24.2,74.2,-74.2,50,-50
"17",-36.6,36.6,86.6,-86.6,50,-50
"18",24.4,-24.4,25.6,-25.6,50,-50
"19",-27.3,27.3,77.3,-77.3,50,-50
"20",-32.1,32.1,82.1,-82.1,50,-50
"21",33.2,-33.2,16.8,-16.8,50,-50
"22",-41.9,41.9,91.9,-91.9,50,-50
"23",35.2,-35.2,14.8,-14.8,50,-50
"24",-27.6,27.6,77.6,-77.6,50,-50
"25",10.4,-10.4,39.6,-39.6,50,-50
"26",-27.7,27.7,77.7,-77.7,50,-50
"27",-19.9,19.9,69.9,-69.9,50,-50
"28",29.5,-29.5,20.5,-20.5,50,-50
"29",-10.3,10.3,60.3,-60.3,50,-50
"30",50.6,-50,-0.599999999999994,0,50,-50
"31",-25.1,25.1,75.1,-75.1,50,-50
"32",8.40000000000001,-8.40000000000001,41.6,-41.6,50,-50
"33",-16.7,16.7,66.7,-66.7,50,-50
"34",-29,29,79,-79,50,-50
"35",0,0,-100,100,-100,100
"36",30.8,-30.8,19.2,-19.2,50,-50
"37",-30.1,30.1,80.1,-80.1,50,-50
"38",-32.2,32.2,82.2,-82.2,50,-50
"39",32.2,-32.2,17.8,-17.8,50,-50
"40",31.6,-31.6,18.4,-18.4,50,-50
"41",37.3,-37.3,12.7,-12.7,50,-50
"42",-3.90000000000001,3.90000000000002,53.9,-53.9,50,-50
"43",-47.1,47.1,97.1,-97.1,50,-50
"44",45.5,-45.5,4.50000000000003,-4.50000000000001,50,-50
"45",9.3,-9.3,40.7,-40.7,50,-50
"46",8.40000000000001,-8.40000000000001,41.6,-41.6,50,-50
"47",-30.5,30.5,80.5,-80.5,50,-50
"48",-7.8,7.79999999999998,57.8,-57.8,50,-50
"49",3.09999999999999,-3.09999999999999,46.9,-46.9,50,-50
"50",-28,28,78,-78,50,-50
"51",42,-42,7.99999999999997,-7.99999999999999,50,-50
"52",31.5,-31.5,18.5,-18.5,50,-50
"53",38.8,-38.8,11.2,-11.2,50,-50
"54",-9.5,9.5,59.5,-59.5,50,-50
"55",-22.1,22.1,72.1,-72.1,50,-50
"56",22.2,-22.2,27.8,-27.8,50,-50
"57",-14,14,64,-64,50,-50
"58",0,0,-100,100,-100,100
"59",-43,43,93,-93,50,-50
"60",33.7,-33.7,16.3,-16.3,50,-50
"61",27.3,-27.3,22.7,-22.7,50,-50
"62",-40.2,40.2,90.2,-90.2,50,-50
"63",0,0,-100,100,-100,100
"64",-23,23,73,-73,50,-50
"65",76.4,-50,-26.4,0,50,-50
"66",41.2,-41.2,8.80000000000001,-8.80000000000001,50,-50
"67",-22.9,22.9,72.9,-72.9,50,-50
"68",0,0,-100,100,-100,100
"69",-14.2,14.2,64.2,-64.2,50,-50
"70",6.69999999999999,-6.69999999999999,43.3,-43.3,50,-50
"71",-20.2,20.2,70.2,-70.2,50,-50
