"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"120",24.5,-24.5,25.5,-25.5,50,-50
"121",21.6,-21.6,28.4,-28.4,50,-50
"122",68.2,-50,-18.2,0,50,-50
"123",-41.2020202020202,41.2020202020202,-58.7979797979798,58.7979797979798,-100,100
"124",27.5,-27.5,22.5,-22.5,50,-50
"125",-31.7,31.7,81.7,-81.7,50,-50
"126",32.4,-32.4,17.6,-17.6,50,-50
"127",20.3,-20.3,29.7,-29.7,50,-50
"128",38.9,-38.9,11.1,-11.1,50,-50
"129",32.6,-32.6,17.4,-17.4,50,-50
"130",14.6,-14.6,35.4,-35.4,50,-50
"131",19.1,-19.1,30.9,-30.9,50,-50
"132",36.8,-36.8,13.2,-13.2,50,-50
"133",-2.60000000000001,2.60000000000001,52.6,-52.6,50,-50
"134",-9.2,9.2,59.2,-59.2,50,-50
"135",-34,34,84,-84,50,-50
"136",-21,21,71,-71,50,-50
"137",34,-34,16,-16,50,-50
"138",7.2,-7.2,42.8,-42.8,50,-50
"139",15.1,-15.1,34.9,-34.9,50,-50
"140",43,-43,6.99999999999997,-6.99999999999999,50,-50
"141",71.4,-50,-21.4,0,50,-50
"142",29.4,-29.4,20.6,-20.6,50,-50
"143",123.640404040404,-123.640404040404,-23.6404040404041,23.640404040404,100,-100
"144",-27.8,27.8,77.8,-77.8,50,-50
"145",-20.8,20.8,70.8,-70.8,50,-50
"146",58,-50,-8,0,50,-50
"147",-18.3,18.3,68.3,-68.3,50,-50
"148",-25.7,25.7,75.7,-75.7,50,-50
"149",34.6,-34.6,15.4,-15.4,50,-50
"150",0,0,-100,100,-100,100
"151",-29.4,29.4,79.4,-79.4,50,-50
"152",-48.2,48.2,98.2,-98.2,50,-50
"153",67.5,-50,-17.5,0,50,-50
"154",35,-35,15,-15,50,-50
"155",29.2,-29.2,20.8,-20.8,50,-50
"156",-31,31,81,-81,50,-50
"157",-22.4,22.4,72.4,-72.4,50,-50
"158",144.4,-144.4,-44.4,44.4,100,-100
"159",27.3,-27.3,22.7,-22.7,50,-50
"160",-4.2,4.2,54.2,-54.2,50,-50
"161",65.8,-50,-15.8,0,50,-50
"162",21.5,-21.5,28.5,-28.5,50,-50
"163",10.7,-10.7,39.3,-39.3,50,-50
"164",-28.2,28.2,78.2,-78.2,50,-50
"165",30.6,-30.6,19.4,-19.4,50,-50
"166",-27.9,27.9,77.9,-77.9,50,-50
"167",0,0,-100,100,-100,100
"168",-32.8,32.8,82.8,-82.8,50,-50
"169",-29.1,29.1,79.1,-79.1,50,-50
"170",-17.7,17.7,67.7,-67.7,50,-50
"171",40.1,-40.1,9.90000000000003,-9.90000000000002,50,-50
"172",79.1252525252525,-79.1252525252525,20.8747474747475,-20.8747474747475,100,-100
"173",-16.3535353535354,16.3535353535353,-83.6464646464646,83.6464646464646,-100,100
"174",-1.85353535353536,1.85353535353534,-98.1464646464646,98.1464646464647,-100,100
"175",43,-43,7,-7.00000000000001,50,-50
"176",0,0,-100,100,-100,100
"177",92.5191919191919,-92.5191919191919,7.48080808080809,-7.48080808080809,100,-100
"178",-40.8,40.8,90.8,-90.8,50,-50
"179",-21.5,21.5,71.5,-71.5,50,-50
"180",-6.69999999999999,6.69999999999999,56.7,-56.7,50,-50
"181",-70.8373737373737,70.8373737373737,-29.1626262626263,29.1626262626263,-100,100
"182",-3,3,53,-53,50,-50
"183",-17.1,17.1,67.1,-67.1,50,-50
"184",-6.89999999999999,6.89999999999999,56.9,-56.9,50,-50
"185",-26.7,26.7,76.7,-76.7,50,-50
"186",-23,23,73,-73,50,-50
"187",40.6,-40.6,9.40000000000001,-9.40000000000001,50,-50
"188",31.2,-31.2,18.8,-18.8,50,-50
"189",45.8,-45.8,4.20000000000002,-4.2,50,-50
"190",12.6,-12.6,37.4,-37.4,50,-50
"191",-12.1,12.1,62.1,-62.1,50,-50
"192",45.5,-45.5,4.50000000000003,-4.50000000000001,50,-50
"193",-35.1,35.1,85.1,-85.1,50,-50
"194",-6.5,6.5,56.5,-56.5,50,-50
"195",33.6,-33.6,16.4,-16.4,50,-50
"196",273.392929292929,-273.392929292929,-73.3929292929293,73.3929292929293,200,-200
"197",18.6,-18.6,31.4,-31.4,50,-50
"198",-20.9,20.9,70.9,-70.9,50,-50
"199",11.3,-11.3,38.7,-38.7,50,-50
"200",0,0,-100,100,-100,100
"201",25.9,-25.9,24.1,-24.1,50,-50
"202",31.4,-31.4,18.6,-18.6,50,-50
"203",-21.6,21.6,71.6,-71.6,50,-50
"204",15.5,-15.5,34.5,-34.5,50,-50
"205",-110.4,110.4,10.4,-10.4,-100,100
"206",-22,22,72,-72,50,-50
"207",-26.5,26.5,76.5,-76.5,50,-50
"208",5.2,-5.2,44.8,-44.8,50,-50
"209",45.1,-45.1,4.90000000000001,-4.89999999999999,50,-50
"210",-42.4,42.4,92.4,-92.4,50,-50
"211",-16.8,16.8,66.8,-66.8,50,-50
"212",51.8,-50,-1.80000000000001,0,50,-50
"213",7.5,-7.5,42.5,-42.5,50,-50
"214",6.5,-6.5,43.5,-43.5,50,-50
"215",0,0,100,-100,100,-100
"216",-4.40000000000001,4.40000000000001,54.4,-54.4,50,-50
"217",16.2,-16.2,33.8,-33.8,50,-50
"218",0,0,-100,100,-100,100
"219",23.2,-23.2,26.8,-26.8,50,-50
"220",-20.6,20.6,70.6,-70.6,50,-50
"221",12.9,-12.9,37.1,-37.1,50,-50
"222",-63.3,63.3,-36.7,36.7,-100,100
"223",-26.3,26.3,76.3,-76.3,50,-50
"224",-45.6757575757576,45.6757575757576,-54.3242424242424,54.3242424242424,-100,100
"225",-9.5,9.5,59.5,-59.5,50,-50
"226",28.8,-28.8,21.2,-21.2,50,-50
"227",-27.1,27.1,77.1,-77.1,50,-50
"228",-30.7,30.7,80.7,-80.7,50,-50
"229",49.9,-49.9,0.100000000000023,-0.100000000000009,50,-50
"230",-68.4,68.4,-31.6,31.6,-100,100
"231",23.6,-23.6,26.4,-26.4,50,-50
"232",29.1,-29.1,20.9,-20.9,50,-50
"233",27.2,-27.2,22.8,-22.8,50,-50
"234",-67.9939393939394,67.9939393939394,-32.0060606060606,32.0060606060606,-100,100
"235",38.2,-38.2,11.8,-11.8,50,-50
"236",-32.1,32.1,82.1,-82.1,50,-50
"237",-26.3,26.3,76.3,-76.3,50,-50
"238",36.5,-36.5,13.5,-13.5,50,-50
"239",52.1,-50,-2.09999999999999,0,50,-50
"240",41.5,-41.5,8.50000000000003,-8.50000000000002,50,-50
"241",-20.4,20.4,70.4,-70.4,50,-50
"242",48.7,-48.7,1.30000000000001,-1.30000000000001,50,-50
"243",36.8,-36.8,13.2,-13.2,50,-50
"244",-26,26,76,-76,50,-50
"245",7.60000000000001,-7.60000000000001,42.4,-42.4,50,-50
"246",-36,36,86,-86,50,-50
"247",-21.5,21.5,71.5,-71.5,50,-50
"248",-44.8,44.8,94.8,-94.8,50,-50
"249",-13.6,13.6,63.6,-63.6,50,-50
"250",103.127272727273,-103.127272727273,-20103.1272727273,20103.1272727273,-20000,20000
"251",-1.59999999999999,1.59999999999999,51.6,-51.6,50,-50
"252",33.8,-33.8,16.2,-16.2,50,-50
"253",30.8,-30.8,19.2,-19.2,50,-50
"254",58.4,-50,-8.40000000000001,0,50,-50
"255",20.8,-20.8,29.2,-29.2,50,-50
"256",85.6,-50,-35.6,0,50,-50
"257",-22.7,22.7,72.7,-72.7,50,-50
"258",-29.7,29.7,79.7,-79.7,50,-50
"259",7.2,-7.2,42.8,-42.8,50,-50
"260",0,0,-100,100,-100,100
"261",-57.7,57.7,-42.3,42.3,-100,100
"262",-10.9,10.9,60.9,-60.9,50,-50
"263",-31.7535353535354,31.7535353535354,-68.2464646464646,68.2464646464646,-100,100
