"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",-242.562121212121,242.562121212121,-357.437878787879,357.437878787879,-600,600
"2",-342.117171717172,342.117171717172,-1457.88282828283,1457.88282828283,-1800,1800
"3",116.95,-116.95,-16.95,16.95,100,-100
"4",155.856565656566,-155.856565656566,1644.14343434343,-1644.14343434343,1800,-1800
"5",82.6,-82.6,17.4,-17.4,100,-100
"6",-81.1207070707071,81.1207070707071,-518.879292929293,518.879292929293,-600,600
"7",287.217676767677,-287.217676767677,-87.2176767676768,87.2176767676767,200,-200
"8",120.8,-120.8,-20.8,20.8,100,-100
"9",-76.6,76.6,-223.4,223.4,-300,300
"10",86.9,-86.9,13.1,-13.1,100,-100
"11",77.5,-77.5,22.5,-22.5,100,-100
"12",86.1,-86.1,113.9,-113.9,200,-200
"13",-90.5681818181818,90.5681818181818,-2609.43181818182,2609.43181818182,-2700,2700
"14",58.25,-58.25,41.75,-41.75,100,-100
"15",168.925757575758,-168.925757575758,1631.07424242424,-1631.07424242424,1800,-1800
"16",-64.1575757575757,64.1575757575758,-535.842424242424,535.842424242424,-600,600
"17",70.75,-70.75,129.25,-129.25,200,-200
"18",76.35,-76.35,23.65,-23.65,100,-100
"19",56.45,-56.45,43.55,-43.55,100,-100
"20",52.85,-52.85,47.15,-47.15,100,-100
"21",71.05,-71.05,28.95,-28.95,100,-100
"22",154.05404040404,-154.05404040404,45.9459595959596,-45.9459595959596,200,-200
"23",-55.6661616161616,55.6661616161616,-2644.33383838384,2644.33383838384,-2700,2700
"24",113.5,-113.5,-13.5,13.5,100,-100
"25",-163.921717171717,163.921717171717,-1636.07828282828,1636.07828282828,-1800,1800
"26",-286.790404040404,286.790404040404,-313.209595959596,313.209595959596,-600,600
"27",-86.75,86.75,-13.25,13.25,-100,100
"28",125.3,-125.3,-25.3,25.3,100,-100
"29",75.3,-75.3,24.7,-24.7,100,-100
"30",42.2176767676768,-42.2176767676768,157.782323232323,-157.782323232323,200,-200
"31",71.55,-71.55,28.45,-28.45,100,-100
"32",-111.336868686869,111.336868686869,-488.663131313131,488.663131313131,-600,600
"33",-105.05,105.05,-194.95,194.95,-300,300
"34",-82.0449494949495,82.0449494949495,-2617.95505050505,2617.95505050505,-2700,2700
"35",112.8,-112.8,-12.8,12.8,100,-100
"36",-457.299494949495,457.299494949495,-2242.7005050505,2242.7005050505,-2700,2700
"37",313.648484848485,-313.648484848485,-113.648484848485,113.648484848485,200,-200
"38",112.4,-112.4,-12.4,12.4,100,-100
"39",-81.55,81.55,-18.45,18.45,-100,100
"40",-157.930303030303,157.930303030303,-42.069696969697,42.069696969697,-200,200
"41",106.05,-106.05,93.95,-93.95,200,-200
"42",1551.8303030303,-1551.8303030303,1148.1696969697,-1148.1696969697,2700,-2700
"43",-70.95,70.95,-29.05,29.05,-100,100
"44",129.65,-129.65,-29.65,29.65,100,-100
"45",71.2681818181818,-71.2681818181818,128.731818181818,-128.731818181818,200,-200
"46",66.25,-66.25,33.75,-33.75,100,-100
"47",-57.25,57.25,-42.75,42.75,-100,100
"48",131.75,-131.75,-31.75,31.75,100,-100
"49",-68.730303030303,68.730303030303,-131.269696969697,131.269696969697,-200,200
