"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",15.35,-15.35,34.65,-34.65,50,-50
"2",-12.65,12.65,62.65,-62.65,50,-50
"3",-30.7,30.7,80.7,-80.7,50,-50
"4",-86.4525252525252,86.4525252525252,-13.5474747474748,13.5474747474748,-100,100
"5",32.6,-32.6,17.4,-17.4,50,-50
"6",11.95,-11.95,38.05,-38.05,50,-50
"7",-21.85,21.85,71.85,-71.85,50,-50
"8",-43.05,43.05,93.05,-93.05,50,-50
"9",28.1,-28.1,21.9,-21.9,50,-50
"10",134.85,-134.85,-34.85,34.85,100,-100
"11",27.5,-27.5,22.5,-22.5,50,-50
"12",-52.7,52.7,102.7,-102.7,50,-50
"13",-29.95,29.95,79.95,-79.95,50,-50
"14",0,0,100,-100,100,-100
"15",-1.25,1.25000000000001,51.25,-51.25,50,-50
"16",-53.6,53.6,103.6,-103.6,50,-50
"17",29.8,-29.8,20.2,-20.2,50,-50
"18",26.7,-26.7,23.3,-23.3,50,-50
"19",-25.25,25.25,75.25,-75.25,50,-50
"20",26.15,-26.15,23.85,-23.85,50,-50
"21",-18.45,18.45,68.45,-68.45,50,-50
"22",18.95,-18.95,31.05,-31.05,50,-50
"23",18.4,-18.4,31.6,-31.6,50,-50
"24",8.7,-8.7,41.3,-41.3,50,-50
"25",29.15,-29.15,20.85,-20.85,50,-50
"26",29.9,-29.9,20.1,-20.1,50,-50
"27",27.45,-27.45,22.55,-22.55,50,-50
"28",-68.7,68.7,-31.3,31.3,-100,100
"29",135.35,-135.35,-35.35,35.35,100,-100
"30",16.95,-16.95,33.05,-33.05,50,-50
"31",-32.35,32.35,82.35,-82.35,50,-50
"32",8.74999999999999,-8.74999999999999,41.25,-41.25,50,-50
"33",40.65,-40.65,9.35000000000002,-9.35000000000002,50,-50
"34",20.5,-20.5,29.5,-29.5,50,-50
"35",25.6,-25.6,24.4,-24.4,50,-50
"36",-30.85,30.85,80.85,-80.85,50,-50
"37",114.2,-114.2,-14.2,14.2,100,-100
"38",-7.69999999999999,7.69999999999999,57.7,-57.7,50,-50
"39",8,-8,42,-42,50,-50
"40",33.6,-33.6,16.4,-16.4,50,-50
"41",55.15,-50,-5.14999999999998,0,50,-50
"42",-89.4,89.4,-10.6,10.6,-100,100
"43",10.05,-10.05,39.95,-39.95,50,-50
"44",74.55,-50,-24.55,0,50,-50
"45",-26.9,26.9,76.9,-76.9,50,-50
"46",-4.90000000000001,4.89999999999999,54.9,-54.9,50,-50
"47",39,-39,11,-11,50,-50
"48",-22.8,22.8,72.8,-72.8,50,-50
"49",39.65,-39.65,10.35,-10.35,50,-50
"50",-26.85,26.85,76.85,-76.85,50,-50
"51",10.55,-10.55,39.45,-39.45,50,-50
"52",87.95,-87.95,12.05,-12.05,100,-100
"53",22.45,-22.45,27.55,-27.55,50,-50
"54",-1.14999999999999,1.14999999999998,51.15,-51.15,50,-50
"55",-30.35,30.35,80.35,-80.35,50,-50
"56",18.1,-18.1,31.9,-31.9,50,-50
"57",37.85,-37.85,12.15,-12.15,50,-50
"58",-27.5,27.5,77.5,-77.5,50,-50
"59",-21.2,21.2,71.2,-71.2,50,-50
"60",-20.6171717171717,20.6171717171717,-79.3828282828283,79.3828282828283,-100,100
"61",36.65,-36.65,13.35,-13.35,50,-50
"62",-56.45,56.45,-43.55,43.55,-100,100
"63",30.3,-30.3,19.7,-19.7,50,-50
"64",-10.2,10.2,60.2,-60.2,50,-50
"65",-41.4363636363636,41.4363636363637,-58.5636363636363,58.5636363636363,-100,100
"66",-23.45,23.45,73.45,-73.45,50,-50
"67",25.1,-25.1,24.9,-24.9,50,-50
"68",-28.6,28.6,78.6,-78.6,50,-50
"69",-11.75,11.75,61.75,-61.75,50,-50
"70",13.3,-13.3,36.7,-36.7,50,-50
"71",33,-33,17,-17,50,-50
"72",20.85,-20.85,29.15,-29.15,50,-50
"73",27.15,-27.15,22.85,-22.85,50,-50
"74",128.131818181818,-128.131818181818,-28.1318181818182,28.1318181818182,100,-100
"75",-45.05,45.05,95.05,-95.05,50,-50
"76",77.05,-50,-27.05,0,50,-50
"77",0,0,-100,100,-100,100
"78",21.35,-21.35,28.65,-28.65,50,-50
"79",15.05,-15.05,34.95,-34.95,50,-50
"80",-98,98,-2,2,-100,100
"81",17.75,-17.75,32.25,-32.25,50,-50
"82",-29.55,29.55,79.55,-79.55,50,-50
"83",29.05,-29.05,20.95,-20.95,50,-50
"84",28.55,-28.55,21.45,-21.45,50,-50
"85",27.3,-27.3,22.7,-22.7,50,-50
"86",-36.25,36.25,86.25,-86.25,50,-50
"87",-34,34,84,-84,50,-50
"88",28.8,-28.8,21.2,-21.2,50,-50
"89",27.75,-27.75,22.25,-22.25,50,-50
"90",-17.7,17.7,67.7,-67.7,50,-50
"91",25.95,-25.95,24.05,-24.05,50,-50
"92",21.9,-21.9,28.1,-28.1,50,-50
"93",10.15,-10.15,39.85,-39.85,50,-50
"94",49.15,-49.15,0.849999999999994,-0.849999999999994,50,-50
"95",32.25,-32.25,17.75,-17.75,50,-50
"96",-66.45,66.45,-33.55,33.55,-100,100
"97",18.6,-18.6,31.4,-31.4,50,-50
"98",28.8,-28.8,21.2,-21.2,50,-50
"99",18,-18,32,-32,50,-50
"100",25.9,-25.9,24.1,-24.1,50,-50
"101",-39.1,39.1,89.1,-89.1,50,-50
"102",0,0,-100,100,-100,100
"103",-30.85,30.85,80.85,-80.85,50,-50
"104",-47.75,47.75,97.75,-97.75,50,-50
"105",-25.55,25.55,75.55,-75.55,50,-50
"106",-29.7,29.7,79.7,-79.7,50,-50
"107",-41.6136363636364,41.6136363636364,-58.3863636363636,58.3863636363636,-100,100
"108",44.4,-44.4,5.59999999999999,-5.60000000000001,50,-50
