"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",-85.55,85.55,-14.45,14.45,-100,100
"2",-148.75,148.75,48.75,-48.75,-100,100
"3",0,0,-100,100,-100,100
"4",-47.95,47.95,-52.05,52.05,-100,100
"5",-75.1,75.1,-24.9,24.9,-100,100
"6",-120.8,120.8,20.8,-20.8,-100,100
"7",63.4,-63.4,36.6,-36.6,100,-100
"8",-69.2,69.2,-30.8,30.8,-100,100
"9",-85.5,85.5,-14.5,14.5,-100,100
"10",60.9,-60.9,39.1,-39.1,100,-100
"11",71.45,-71.45,28.55,-28.55,100,-100
"12",-125.45,125.45,25.45,-25.45,-100,100
"13",0,0,-100,100,-100,100
"14",104.55,-104.55,-4.55000000000001,4.55000000000001,100,-100
"15",98.2,-98.2,1.8,-1.8,100,-100
"16",-119.35,119.35,19.35,-19.35,-100,100
"17",64,-64,36,-36,100,-100
"18",-75.6,75.6,-24.4,24.4,-100,100
"19",159.4,-159.4,-59.4,59.4,100,-100
"20",66.25,-66.25,33.75,-33.75,100,-100
"21",117.6,-117.6,-17.6,17.6,100,-100
"22",95.4,-95.4,4.59999999999998,-4.59999999999998,100,-100
"23",-76.65,76.65,-23.35,23.35,-100,100
"24",89.15,-89.15,10.85,-10.85,100,-100
"25",98.35,-98.35,1.64999999999999,-1.64999999999999,100,-100
"26",60.6,-60.6,39.4,-39.4,100,-100
"27",0,0,100,-100,100,-100
"28",-136.2,136.2,36.2,-36.2,-100,100
"29",84.6,-84.6,15.4,-15.4,100,-100
"30",-124.2,124.2,24.2,-24.2,-100,100
"31",46,-46,54,-54,100,-100
"32",141.4,-141.4,-41.4,41.4,100,-100
"33",128.5,-128.5,-28.5,28.5,100,-100
"34",-66.35,66.35,-33.65,33.65,-100,100
"35",-64.5,64.5,-35.5,35.5,-100,100
"36",-143.25,143.25,43.25,-43.25,-100,100
"37",68.65,-68.65,31.35,-31.35,100,-100
"38",-63.2,63.2,-36.8,36.8,-100,100
"39",-138.3,138.3,38.3,-38.3,-100,100
"40",-48.35,48.35,-51.65,51.65,-100,100
"41",-74.2,74.2,-25.8,25.8,-100,100
"42",59.85,-59.85,40.15,-40.15,100,-100
"43",-69.25,69.25,-30.75,30.75,-100,100
"44",127.35,-127.35,-27.35,27.35,100,-100
"45",-87.05,87.05,-12.95,12.95,-100,100
"46",-112.75,112.75,12.75,-12.75,-100,100
"47",130.5,-130.5,-30.5,30.5,100,-100
"48",126.55,-126.55,-26.55,26.55,100,-100
"49",-79.55,79.55,-20.45,20.45,-100,100
"50",115.45,-115.45,-15.45,15.45,100,-100
"51",-73.05,73.05,-26.95,26.95,-100,100
"52",-132.690909090909,132.690909090909,32.6909090909091,-32.6909090909091,-100,100
"53",-5.05,5.05,5.05,-5.05,-1.77635683940025e-15,1.77635683940025e-15
"54",73.3,-73.3,26.7,-26.7,100,-100
"55",-88.25,88.25,-11.75,11.75,-100,100
"56",67.45,-67.45,32.55,-32.55,100,-100
"57",81.3,-81.3,18.7,-18.7,100,-100
"58",69.6,-69.6,30.4,-30.4,100,-100
"59",62.25,-62.25,37.75,-37.75,100,-100
"60",-87.65,87.65,-12.35,12.35,-100,100
"61",72.55,-72.55,27.45,-27.45,100,-100
"62",116.25,-116.25,-16.25,16.25,100,-100
"63",66.8,-66.8,33.2,-33.2,100,-100
"64",63.95,-63.95,36.05,-36.05,100,-100
"65",22.8,-22.8,77.2,-77.2,100,-100
"66",120.35,-120.35,-20.35,20.35,100,-100
"67",-61.6,61.6,-38.4,38.4,-100,100
"68",-99.25,99.25,-0.75,0.75,-100,100
"69",71.95,-71.95,28.05,-28.05,100,-100
"70",100.65,-100.65,-0.650000000000006,0.649999999999991,100,-100
"71",-73.85,73.85,-26.15,26.15,-100,100
"72",84.4,-84.4,15.6,-15.6,100,-100
"73",-56.85,56.85,-19943.15,19943.15,-20000,20000
"74",-0.550000000000006,0.550000000000006,0.550000000000011,-0.550000000000011,5.32907051820075e-15,-5.32907051820075e-15
"75",-70.85,70.85,-29.15,29.15,-100,100
"76",-93.45,93.45,-6.55,6.55000000000001,-100,100
