"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",-37.75,37.75,87.75,-87.75,50,-50
"2",23.85,-23.85,26.15,-26.15,50,-50
"3",-28.85,28.85,78.85,-78.85,50,-50
"4",25.45,-25.45,24.55,-24.55,50,-50
"5",4.84999999999999,-4.84999999999999,45.15,-45.15,50,-50
"6",-29.7,29.7,79.7,-79.7,50,-50
"7",-30,30,80,-80,50,-50
"8",0,0,-20000,20000,-20000,20000
"9",-18.75,18.75,68.75,-68.75,50,-50
"10",0,0,-20000,20000,-20000,20000
"11",-29.2,29.2,79.2,-79.2,50,-50
"12",30.95,-30.95,19.05,-19.05,50,-50
"13",-28.3,28.3,78.3,-78.3,50,-50
"14",-29.2,29.2,79.2,-79.2,50,-50
"15",-33.25,33.25,83.25,-83.25,50,-50
"16",23.5,-23.5,26.5,-26.5,50,-50
"17",-6.65000000000001,6.65000000000001,56.65,-56.65,50,-50
"18",45.35,-45.35,4.65000000000003,-4.65000000000002,50,-50
"19",-12.55,12.55,62.55,-62.55,50,-50
"20",-19.25,19.25,69.25,-69.25,50,-50
"21",68.85,-50,-18.85,0,50,-50
"22",51.5,-50,-1.5,0,50,-50
"23",-12.85,12.85,62.85,-62.85,50,-50
"24",-37.6,37.6,87.6,-87.6,50,-50
"25",-0.400000000000006,0.400000000000006,50.4,-50.4,50,-50
"26",-4.35000000000001,4.35000000000001,54.35,-54.35,50,-50
"27",28.65,-28.65,21.35,-21.35,50,-50
"28",-32.15,32.15,82.15,-82.15,50,-50
"29",0,0,-20000,20000,-20000,20000
"30",17.75,-17.75,32.25,-32.25,50,-50
"31",72.9,-50,-22.9,0,50,-50
"32",-43.9,43.9,93.9,-93.9,50,-50
"33",-9.35000000000001,9.35000000000001,59.35,-59.35,50,-50
"34",17.05,-17.05,32.95,-32.95,50,-50
"35",-39.65,39.65,89.65,-89.65,50,-50
"36",-12.2,12.2,62.2,-62.2,50,-50
"37",66.9,-50,-16.9,0,50,-50
"38",34.2,-34.2,15.8,-15.8,50,-50
"39",48.5,-48.5,1.5,-1.49999999999999,50,-50
"40",23.45,-23.45,26.55,-26.55,50,-50
"41",21.35,-21.35,28.65,-28.65,50,-50
"42",35.9,-35.9,14.1,-14.1,50,-50
"43",26.3,-26.3,23.7,-23.7,50,-50
"44",33.35,-33.35,16.65,-16.65,50,-50
"45",-28.45,28.45,78.45,-78.45,50,-50
"46",-47.3,47.3,97.3,-97.3,50,-50
"47",-31.65,31.65,81.65,-81.65,50,-50
"48",13.35,-13.35,36.65,-36.65,50,-50
"49",34.85,-34.85,15.15,-15.15,50,-50
"50",38.2,-38.2,11.8,-11.8,50,-50
"51",0,0,-20000,20000,-20000,20000
"52",36.3,-36.3,13.7,-13.7,50,-50
"53",-23.7,23.7,73.7,-73.7,50,-50
"54",-31.25,31.25,81.25,-81.25,50,-50
