"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",36.8,-36.8,13.2,-13.2,50,-50
"2",-213.442424242424,213.442424242424,-19786.5575757576,19786.5575757576,-20000,20000
"3",27.4,-27.4,22.6,-22.6,50,-50
"4",-28.3272727272727,28.3272727272727,-19971.6727272727,19971.6727272727,-20000,20000
"5",-13.55,13.55,63.55,-63.55,50,-50
"6",24.2,-24.2,25.8,-25.8,50,-50
"7",34.7,-34.7,15.3,-15.3,50,-50
"8",28.25,-28.25,21.75,-21.75,50,-50
"9",7410.898,-7410.898,-2372.898,2372.898,5038,-5038
"10",101.8,-101.8,-1.8,1.8,100,-100
"11",37.95,-37.95,12.05,-12.05,50,-50
"12",-2.75000000000001,2.75000000000001,52.75,-52.75,50,-50
"13",-34.5,34.5,84.5,-84.5,50,-50
"14",-24.85,24.85,74.85,-74.85,50,-50
"15",-47.5,47.5,97.5,-97.5,50,-50
"16",-27.75,27.75,77.75,-77.75,50,-50
"17",-45.3974747474748,45.3974747474748,-19954.6025252525,19954.6025252525,-20000,20000
"18",43.25,-43.25,6.75,-6.74999999999999,50,-50
"19",25.9,-25.9,24.1,-24.1,50,-50
"20",37.8,-37.8,12.2,-12.2,50,-50
"21",38.15,-38.15,11.85,-11.85,50,-50
"22",-174.520707070707,174.520707070707,-19825.4792929293,19825.4792929293,-20000,20000
"23",-28.5,28.5,78.5,-78.5,50,-50
"24",-13.9,13.9,63.9,-63.9,50,-50
"25",9.34999999999999,-9.34999999999999,40.65,-40.65,50,-50
"26",-46.25,46.25,96.25,-96.25,50,-50
"27",-29.55,29.55,79.55,-79.55,50,-50
"28",140.3,-140.3,-40.3,40.3,100,-100
"29",-17.45,17.45,67.45,-67.45,50,-50
"30",-181.267171717172,181.267171717172,-19818.7328282828,19818.7328282828,-20000,20000
"31",92.1,-92.1,7.89999999999999,-7.89999999999999,100,-100
"32",-21.5,21.5,71.5,-71.5,50,-50
"33",29.8,-29.8,20.2,-20.2,50,-50
"34",-32.3,32.3,82.3,-82.3,50,-50
"35",-29.65,29.65,79.65,-79.65,50,-50
"36",-28.75,28.75,78.75,-78.75,50,-50
"37",35.3,-35.3,14.7,-14.7,50,-50
"38",66.65,-50,-16.65,0,50,-50
"39",76.45,-50,-26.45,0,50,-50
"40",-29.65,29.65,79.65,-79.65,50,-50
"41",34.3,-34.3,15.7,-15.7,50,-50
"42",31.7,-31.7,18.3,-18.3,50,-50
"43",-93.0403888888889,93.0403888888887,-19906.9596111111,19906.9596111111,-20000,20000
"44",-89.8671717171717,89.8671717171718,-19910.1328282828,19910.1328282828,-20000,20000
"45",-27.8,27.8,77.8,-77.8,50,-50
"46",19.3,-19.3,30.7,-30.7,50,-50
"47",-24.5,24.5,74.5,-74.5,50,-50
"48",-26.85,26.85,76.85,-76.85,50,-50
"49",14.45,-14.45,35.55,-35.55,50,-50
"50",31.1,-31.1,18.9,-18.9,50,-50
"51",-125.05,125.05,25.05,-25.05,-100,100
"52",5.59999999999998,-5.59999999999998,44.4,-44.4,50,-50
"53",31,-31,19,-19,50,-50
"54",-12.95,12.95,62.95,-62.95,50,-50
"55",-11.1,11.1,61.1,-61.1,50,-50
"56",-1900.39466666667,1900.39466666667,-18099.6053333333,18099.6053333333,-20000,20000
"57",-28.35,28.35,78.35,-78.35,50,-50
"58",90.85,-90.85,9.14999999999999,-9.14999999999999,100,-100
"59",-67.4227272727273,67.4227272727273,-19932.5772727273,19932.5772727273,-20000,20000
"60",-12.5,12.5,62.5,-62.5,50,-50
"61",12.75,-12.75,37.25,-37.25,50,-50
"62",-50.15,50.15,100.15,-100.15,50,-50
"63",-36.7060606060606,36.7060606060606,-163.293939393939,163.293939393939,-200,200
"64",-4.45,4.45000000000002,54.45,-54.45,50,-50
"65",-30.85,30.85,80.85,-80.85,50,-50
"66",-63.7,63.7,-36.3,36.3,-100,100
"67",28.35,-28.35,21.65,-21.65,50,-50
"68",29.5,-29.5,20.5,-20.5,50,-50
"69",-35.25,35.25,85.25,-85.25,50,-50
"70",105.15,-105.15,-5.15000000000001,5.15000000000001,100,-100
"71",31.05,-31.05,18.95,-18.95,50,-50
"72",-28.7,28.7,78.7,-78.7,50,-50
"73",6.2,-6.2,43.8,-43.8,50,-50
"74",8.85000000000001,-8.85000000000001,41.15,-41.15,50,-50
"75",34.35,-34.35,15.65,-15.65,50,-50
"76",335.943,-335.943,-20335.943,20335.943,-20000,20000
"77",17.75,-17.75,32.25,-32.25,50,-50
"78",-21.9,21.9,71.9,-71.9,50,-50
"79",40.9,-40.9,9.09999999999999,-9.09999999999999,50,-50
"80",24.05,-24.05,25.95,-25.95,50,-50
"81",-30.7,30.7,80.7,-80.7,50,-50
"82",-20.2,20.2,70.2,-70.2,50,-50
"83",13.5,-13.5,36.5,-36.5,50,-50
"84",-44.8,44.8,94.8,-94.8,50,-50
"85",-26.35,26.35,76.35,-76.35,50,-50
"86",70.05,-50,-20.05,0,50,-50
"87",-19.5,19.5,69.5,-69.5,50,-50
"88",-4488.60355555556,4488.60355555556,-15511.3964444444,15511.3964444444,-20000,20000
"89",27.55,-27.55,22.45,-22.45,50,-50
"90",-31.2,31.2,81.2,-81.2,50,-50
"91",-29.15,29.15,79.15,-79.15,50,-50
"92",27.95,-27.95,22.05,-22.05,50,-50
"93",26.75,-26.75,23.25,-23.25,50,-50
"94",41.1,-41.1,8.90000000000001,-8.90000000000002,50,-50
"95",39,-39,11,-11,50,-50
"96",62.85,-50,-12.85,0,50,-50
"97",32.35,-32.35,17.65,-17.65,50,-50
"98",43.7,-43.7,6.30000000000001,-6.30000000000002,50,-50
"99",30.3,-30.3,19.7,-19.7,50,-50
"100",38.95,-38.95,11.05,-11.05,50,-50
"101",37.15,-37.15,12.85,-12.85,50,-50
"102",-19.95,19.95,69.95,-69.95,50,-50
"103",32.65,-32.65,17.35,-17.35,50,-50
"104",-35.85,35.85,85.85,-85.85,50,-50
"105",78.2,-50,-28.2,0,50,-50
"106",183.224747474747,-183.224747474747,16.7752525252525,-16.7752525252525,200,-200
"107",-95.6888888888889,95.6888888888889,-19904.3111111111,19904.3111111111,-20000,20000
"108",10.85,-10.85,39.15,-39.15,50,-50
"109",43.45,-43.45,6.55000000000001,-6.55000000000001,50,-50
"110",16.75,-16.75,33.25,-33.25,50,-50
"111",10.45,-10.45,39.55,-39.55,50,-50
"112",-43.65,43.65,93.65,-93.65,50,-50
"113",32.25,-32.25,17.75,-17.75,50,-50
"114",-47.8,47.8,97.8,-97.8,50,-50
"115",-24.15,24.15,74.15,-74.15,50,-50
"116",12.7,-12.7,37.3,-37.3,50,-50
"117",26.55,-26.55,23.45,-23.45,50,-50
"118",27.4,-27.4,22.6,-22.6,50,-50
"119",-26.05,26.05,76.05,-76.05,50,-50
"120",5.99999999999999,-5.99999999999999,44,-44,50,-50
"121",16.85,-16.85,33.15,-33.15,50,-50
"122",21.45,-21.45,28.55,-28.55,50,-50
"123",-31.35,31.35,81.35,-81.35,50,-50
"124",28.55,-28.55,21.45,-21.45,50,-50
"125",-13.2,13.2,63.2,-63.2,50,-50
"126",-16.1,16.1,66.1,-66.1,50,-50
"127",-25.95,25.95,75.95,-75.95,50,-50
"128",-17.6,17.6,67.6,-67.6,50,-50
"129",32.1,-32.1,17.9,-17.9,50,-50
"130",-92.9636363636363,92.9636363636364,-19907.0363636364,19907.0363636364,-20000,20000
"131",29.9,-29.9,20.1,-20.1,50,-50
"132",7017.934,-7017.934,-1979.934,1979.934,5038,-5038
"133",-32.85,32.85,82.85,-82.85,50,-50
"134",44.25,-44.25,5.75,-5.74999999999999,50,-50
"135",67.3,-50,-17.3,0,50,-50
"136",-32.55,32.55,82.55,-82.55,50,-50
"137",-22.6,22.6,72.6,-72.6,50,-50
"138",-45.3,45.3,-54.7,54.7,-100,100
"139",25.9,-25.9,24.1,-24.1,50,-50
"140",30.75,-30.75,19.25,-19.25,50,-50
"141",41.85,-41.85,8.14999999999998,-8.14999999999999,50,-50
"142",-50.8,50.8,100.8,-100.8,50,-50
"143",11.25,-11.25,38.75,-38.75,50,-50
"144",-34.1,34.1,84.1,-84.1,50,-50
"145",13.9,-13.9,36.1,-36.1,50,-50
"146",41.85,-41.85,8.15000000000001,-8.15000000000001,50,-50
"147",19.95,-19.95,30.05,-30.05,50,-50
"148",28.5,-28.5,21.5,-21.5,50,-50
"149",26.2,-26.2,23.8,-23.8,50,-50
"150",20,-20,30,-30,50,-50
"151",27.4,-27.4,22.6,-22.6,50,-50
"152",31.5,-31.5,18.5,-18.5,50,-50
"153",14.05,-14.05,35.95,-35.95,50,-50
"154",31.5,-31.5,18.5,-18.5,50,-50
"155",30.35,-30.35,19.65,-19.65,50,-50
"156",-5361.24622222222,5361.24622222222,-4714.75377777778,4714.75377777778,-10076,10076
"157",34.9,-34.9,15.1,-15.1,50,-50
"158",128.4,-128.4,-28.4,28.4,100,-100
"159",23.9,-23.9,26.1,-26.1,50,-50
"160",-19.15,19.15,69.15,-69.15,50,-50
"161",-22.8,22.8,72.8,-72.8,50,-50
"162",-13.45,13.45,63.45,-63.45,50,-50
"163",-49.25,49.25,-19950.75,19950.75,-20000,20000
"164",75.2,-50,-25.2,0,50,-50
"165",35.4,-35.4,14.6,-14.6,50,-50
"166",439.0485,-439.0485,11.9515,-11.9515,451,-451
"167",-8.45,8.45,58.45,-58.45,50,-50
"168",32.85,-32.85,17.15,-17.15,50,-50
"169",-43.2,43.2,93.2,-93.2,50,-50
"170",1.84999999999999,-1.84999999999999,48.15,-48.15,50,-50
"171",27.95,-27.95,22.05,-22.05,50,-50
"172",-27.85,27.85,77.85,-77.85,50,-50
"173",37.15,-37.15,12.85,-12.85,50,-50
"174",-42.45,42.45,92.45,-92.45,50,-50
"175",25.9,-25.9,24.1,-24.1,50,-50
"176",-35.1,35.1,85.1,-85.1,50,-50
"177",30.8,-30.8,19.2,-19.2,50,-50
"178",-16,16,66,-66,50,-50
"179",28.6,-28.6,21.4,-21.4,50,-50
"180",41,-41,9,-9.00000000000001,50,-50
"181",-37.2,37.2,87.2,-87.2,50,-50
"182",-46.05,46.05,96.05,-96.05,50,-50
"183",31.6,-31.6,18.4,-18.4,50,-50
"184",-10.15,10.15,60.15,-60.15,50,-50
