"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",60.8,-60.8,239.2,-239.2,300,-300
"2",-31.6939393939394,31.6939393939394,-68.3060606060606,68.3060606060606,-100,100
"3",-72.6747474747475,72.6747474747475,-27.3252525252525,27.3252525252525,-100,100
"4",214.210606060606,-214.210606060606,460.789393939394,-460.789393939394,675,-675
"5",-420.363636363636,420.363636363636,-2879.63636363636,2879.63636363636,-3300,3300
"6",-62.65,62.65,-237.35,237.35,-300,300
"7",-122.1,122.1,-577.9,577.9,-700,700
"8",-69.05,69.05,-30.95,30.95,-100,100
"9",-44.2272727272727,44.2272727272727,144.227272727273,-144.227272727273,100,-100
"10",119.95,-119.95,-19.95,19.95,100,-100
"11",9.82727272727271,-9.82727272727271,90.1727272727273,-90.1727272727273,100,-100
"12",-57.9,57.9,157.9,-157.9,100,-100
"13",-97.1131313131313,97.1131313131313,-2.88686868686871,2.88686868686871,-100,100
"14",-56.7419191919192,56.7419191919192,-43.2580808080808,43.2580808080808,-100,100
"15",-27.9156565656566,27.9156565656566,-72.0843434343435,72.0843434343435,-100,100
"16",101.632323232323,-101.632323232323,-1.63232323232324,1.63232323232322,100,-100
"17",70.55,-70.55,29.45,-29.45,100,-100
"18",132.8,-132.8,-32.8,32.8,100,-100
"19",-74.5333333333333,74.5333333333333,-25.4666666666666,25.4666666666667,-100,100
"20",0,0,-100,100,-100,100
"21",12.8136363636363,-12.8136363636363,87.1863636363637,-87.1863636363637,100,-100
"22",171.522727272727,-171.522727272727,728.477272727273,-728.477272727273,900,-900
"23",-60.3116161616162,60.3116161616162,-39.6883838383838,39.6883838383838,-100,100
"24",-419.631818181818,419.631818181818,-19580.3681818182,19580.3681818182,-20000,20000
"25",61.95,-61.95,38.05,-38.05,100,-100
"26",232.512626262626,-232.512626262626,367.487373737374,-367.487373737374,600,-600
"27",1634.48636363637,-1634.48636363637,-21634.4863636364,21634.4863636364,-20000,20000
"28",31.6313131313131,-31.6313131313131,68.3686868686869,-68.3686868686869,100,-100
"29",112.748484848485,-112.748484848485,-12.7484848484848,12.7484848484848,100,-100
"30",-248.525757575758,248.525757575758,-2451.47424242424,2451.47424242424,-2700,2700
"31",33.2924242424242,-33.2924242424242,66.7075757575758,-66.7075757575758,100,-100
"32",-77.7707070707071,77.770707070707,-19922.2292929293,19922.2292929293,-20000,20000
"33",95.559595959596,-95.559595959596,4.44040404040404,-4.44040404040405,100,-100
"34",-12.4,12.4,12.4,-12.4,3.5527136788005e-15,-3.5527136788005e-15
"35",-80.2070707070707,80.2070707070707,-19.7929292929293,19.7929292929293,-100,100
"36",95.0171717171717,-95.0171717171717,204.982828282828,-204.982828282828,300,-300
"37",55.15,-55.15,44.85,-44.85,100,-100
"38",-62.9,62.9,-37.1,37.1,-100,100
"39",-122.595454545455,122.595454545455,-1377.40454545455,1377.40454545455,-1500,1500
"40",-278.277777777778,278.277777777778,-321.722222222222,321.722222222222,-600,600
"41",-2676.81919191919,2676.81919191919,-17323.1808080808,17323.1808080808,-20000,20000
"42",-219.343939393939,219.343939393939,-380.656060606061,380.656060606061,-600,600
"43",-92.7747474747475,92.7747474747475,-7.22525252525255,7.22525252525255,-100,100
"44",-59.9823232323232,59.9823232323232,-40.0176767676768,40.0176767676768,-100,100
"45",53.8747474747475,-53.8747474747475,46.1252525252525,-46.1252525252525,100,-100
"46",-90.1,90.1,-9.89999999999999,9.89999999999999,-100,100
"47",-149.270707070707,149.270707070707,-19850.7292929293,19850.7292929293,-20000,20000
"48",137.663636363636,-137.663636363636,-20137.6636363636,20137.6636363636,-20000,20000
"49",0,0,100,-100,100,-100
"50",0,0,100,-100,100,-100
"51",40.2585858585859,-40.2585858585859,59.7414141414141,-59.7414141414141,100,-100
"52",30.5338383838384,-30.5338383838384,69.4661616161616,-69.4661616161616,100,-100
"53",-71.6,71.6,-28.4,28.4,-100,100
