"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",0,0,-100,100,-100,100
"2",-31.25,31.25,81.25,-81.25,50,-50
"3",-8.45,8.45,58.45,-58.45,50,-50
"4",29.7,-29.7,20.3,-20.3,50,-50
"5",-75.3479797979798,75.3479797979798,-24.6520202020202,24.6520202020202,-100,100
"6",-39.4,39.4,89.4,-89.4,50,-50
"7",-12.2,12.2,62.2,-62.2,50,-50
"8",-30.4,30.4,80.4,-80.4,50,-50
"9",-36.05,36.05,86.05,-86.05,50,-50
"10",37.45,-37.45,12.55,-12.55,50,-50
"11",41.9,-41.9,8.09999999999999,-8.09999999999999,50,-50
"12",-28.05,28.05,78.05,-78.05,50,-50
"13",-40.2,40.2,90.2,-90.2,50,-50
"14",25.85,-25.85,24.15,-24.15,50,-50
"15",-10.45,10.45,60.45,-60.45,50,-50
"16",19.5,-19.5,30.5,-30.5,50,-50
"17",9.85000000000001,-9.85000000000001,40.15,-40.15,50,-50
"18",115.683333333333,-115.683333333333,-15.6833333333333,15.6833333333334,100,-100
"19",28.2,-28.2,21.8,-21.8,50,-50
"20",-27.3,27.3,77.3,-77.3,50,-50
"21",54.65,-50,-4.65000000000001,0,50,-50
"22",-30.55,30.55,80.55,-80.55,50,-50
"23",-28.15,28.15,78.15,-78.15,50,-50
"24",15.75,-15.75,34.25,-34.25,50,-50
"25",-38.1575757575758,38.1575757575758,-61.8424242424242,61.8424242424242,-100,100
"26",-17.45,17.45,67.45,-67.45,50,-50
"27",31.3,-31.3,18.7,-18.7,50,-50
"28",-11.3828282828283,11.3828282828283,111.382828282828,-111.382828282828,100,-100
"29",11.65,-11.65,38.35,-38.35,50,-50
"30",0,0,-100,100,-100,100
"31",-6.69999999999999,6.69999999999999,56.7,-56.7,50,-50
"32",44.8,-44.8,5.20000000000002,-5.2,50,-50
"33",-34.05,34.05,84.05,-84.05,50,-50
"34",-9.95,9.94999999999999,59.95,-59.95,50,-50
"35",-8.7,8.7,58.7,-58.7,50,-50
"36",-23.8722222222222,23.8722222222222,123.872222222222,-123.872222222222,100,-100
"37",27.5,-27.5,22.5,-22.5,50,-50
"38",-29.65,29.65,79.65,-79.65,50,-50
"39",76,-50,-26,0,50,-50
"40",21.7,-21.7,28.3,-28.3,50,-50
"41",54.1,-50,-4.10000000000002,0,50,-50
"42",31.85,-31.85,18.15,-18.15,50,-50
"43",22.65,-22.65,27.35,-27.35,50,-50
"44",15.45,-15.45,34.55,-34.55,50,-50
"45",25.7,-25.7,24.3,-24.3,50,-50
"46",141.559595959596,-141.559595959596,58.440404040404,-58.440404040404,200,-200
"47",-25.9,25.9,75.9,-75.9,50,-50
"48",-32.3,32.3,82.3,-82.3,50,-50
"49",0,0,-100,100,-100,100
"50",-40.25,40.25,90.25,-90.25,50,-50
"51",29.2,-29.2,20.8,-20.8,50,-50
"52",34.75,-34.75,15.25,-15.25,50,-50
"53",0,0,-100,100,-100,100
"54",-23.35,23.35,73.35,-73.35,50,-50
"55",-36.45,36.45,86.45,-86.45,50,-50
"56",-23.5,23.5,73.5,-73.5,50,-50
"57",-28.8,28.8,78.8,-78.8,50,-50
"58",-10.95,10.95,60.95,-60.95,50,-50
"59",-21.65,21.65,71.65,-71.65,50,-50
"60",0,0,-100,100,-100,100
"61",-55.5181818181818,55.5181818181818,-44.4818181818182,44.4818181818182,-100,100
"62",-32.2,32.2,82.2,-82.2,50,-50
"63",-21.35,21.35,71.35,-71.35,50,-50
"64",-16.1,16.1,66.1,-66.1,50,-50
"65",73.35,-50,-23.35,0,50,-50
"66",-35.85,35.85,85.85,-85.85,50,-50
"67",6.34999999999999,-6.34999999999999,43.65,-43.65,50,-50
"68",0,0,-100,100,-100,100
"69",-28.25,28.25,78.25,-78.25,50,-50
"70",-27.4,27.4,77.4,-77.4,50,-50
"71",28.4,-28.4,21.6,-21.6,50,-50
"72",19.1,-19.1,30.9,-30.9,50,-50
"73",-38.45,38.45,88.45,-88.45,50,-50
"74",-26.1,26.1,76.1,-76.1,50,-50
"75",0,0,100,-100,100,-100
"76",-23.45,23.45,73.45,-73.45,50,-50
"77",19.3,-19.3,30.7,-30.7,50,-50
"78",25.75,-25.75,24.25,-24.25,50,-50
"79",32.2,-32.2,17.8,-17.8,50,-50
"80",-23.5,23.5,73.5,-73.5,50,-50
"81",59.95,-59.95,40.05,-40.05,100,-100
"82",40.1,-40.1,9.90000000000001,-9.9,50,-50
"83",-26.15,26.15,76.15,-76.15,50,-50
"84",0,0,100,-100,100,-100
"85",-11.5,11.5,61.5,-61.5,50,-50
"86",-19.95,19.95,69.95,-69.95,50,-50
"87",23,-23,27,-27,50,-50
"88",41.6,-41.6,8.40000000000001,-8.40000000000001,50,-50
"89",31.35,-31.35,18.65,-18.65,50,-50
"90",11.55,-11.55,38.45,-38.45,50,-50
"91",30.7,-30.7,19.3,-19.3,50,-50
"92",-62.2,62.2,-19937.8,19937.8,-20000,20000
"93",0,0,100,-100,100,-100
"94",-26.8,26.8,76.8,-76.8,50,-50
"95",0,0,100,-100,100,-100
"96",-44.2,44.2,-55.8,55.8,-100,100
"97",42.5,-42.5,7.5,-7.49999999999999,50,-50
"98",-32.15,32.15,82.15,-82.15,50,-50
