"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",0,0,-100,100,-100,100
"2",27.05,-27.05,22.95,-22.95,50,-50
"3",-23.8,23.8,73.8,-73.8,50,-50
"4",30,-30,20,-20,50,-50
"5",61.6,-50,-11.6,0,50,-50
"6",-23.15,23.15,73.15,-73.15,50,-50
"7",-33.6,33.6,83.6,-83.6,50,-50
"8",27,-27,23,-23,50,-50
"9",25.2,-25.2,24.8,-24.8,50,-50
"10",-29,29,79,-79,50,-50
"11",10.6,-10.6,39.4,-39.4,50,-50
"12",-12.8,12.8,62.8,-62.8,50,-50
"13",12.9,-12.9,37.1,-37.1,50,-50
"14",-291.315656565657,291.315656565657,591.315656565657,-591.315656565657,300,-300
"15",41.7,-41.7,8.29999999999998,-8.3,50,-50
"16",-9.55,9.55,59.55,-59.55,50,-50
"17",-7.25,7.25,57.25,-57.25,50,-50
"18",33.85,-33.85,16.15,-16.15,50,-50
"19",-45.8,45.8,95.8,-95.8,50,-50
"20",0,0,-100,100,-100,100
"21",32.65,-32.65,17.35,-17.35,50,-50
"22",47.45,-47.45,2.55000000000001,-2.55000000000001,50,-50
"23",25.15,-25.15,24.85,-24.85,50,-50
"24",0,0,-100,100,-100,100
"25",-19.9,19.9,69.9,-69.9,50,-50
"26",-29.65,29.65,79.65,-79.65,50,-50
"27",275.881313131313,-275.881313131313,-75.8813131313132,75.8813131313132,200,-200
"28",40.3,-40.3,9.69999999999999,-9.7,50,-50
"29",34.1,-34.1,15.9,-15.9,50,-50
"30",37.4,-37.4,12.6,-12.6,50,-50
"31",10.05,-10.05,39.95,-39.95,50,-50
"32",-26.05,26.05,76.05,-76.05,50,-50
"33",-24.15,24.15,74.15,-74.15,50,-50
"34",-92.15,92.15,-7.84999999999999,7.84999999999999,-100,100
"35",33.5,-33.5,16.5,-16.5,50,-50
"36",28,-28,22,-22,50,-50
"37",-57.7676767676768,57.7676767676768,-42.2323232323232,42.2323232323232,-100,100
"38",-26.3,26.3,76.3,-76.3,50,-50
"39",-31.9,31.9,81.9,-81.9,50,-50
"40",-29.5,29.5,79.5,-79.5,50,-50
"41",-0.649999999999991,0.649999999999991,50.65,-50.65,50,-50
"42",38.1,-38.1,11.9,-11.9,50,-50
"43",-43.5727272727273,43.5727272727273,-56.4272727272727,56.4272727272727,-100,100
"44",-14.8,14.8,64.8,-64.8,50,-50
"45",50.3,-50,-0.299999999999983,0,50,-50
"46",-13.55,13.55,63.55,-63.55,50,-50
"47",89.3080808080808,-89.3080808080808,10.6919191919192,-10.6919191919192,100,-100
"48",-77.1,77.1,-22.9,22.9,-100,100
"49",15.9,-15.9,34.1,-34.1,50,-50
"50",-17.55,17.55,67.55,-67.55,50,-50
"51",-21.35,21.35,71.35,-71.35,50,-50
"52",-30.75,30.75,80.75,-80.75,50,-50
"53",24.15,-24.15,25.85,-25.85,50,-50
"54",22.55,-22.55,27.45,-27.45,50,-50
"55",18.25,-18.25,31.75,-31.75,50,-50
"56",28.3,-28.3,21.7,-21.7,50,-50
"57",18.4,-18.4,31.6,-31.6,50,-50
"58",26.4,-26.4,23.6,-23.6,50,-50
"59",4.5,-4.5,45.5,-45.5,50,-50
"60",40.25,-40.25,9.75,-9.74999999999999,50,-50
"61",28.25,-28.25,21.75,-21.75,50,-50
"62",-6.59999999999999,6.59999999999998,56.6,-56.6,50,-50
"63",-48,48,98,-98,50,-50
"64",-28.35,28.35,78.35,-78.35,50,-50
"65",-27.25,27.25,77.25,-77.25,50,-50
"66",-19.2,19.2,69.2,-69.2,50,-50
"67",30.65,-30.65,19.35,-19.35,50,-50
"68",-26.4,26.4,76.4,-76.4,50,-50
"69",22.65,-22.65,27.35,-27.35,50,-50
"70",-19.8,19.8,69.8,-69.8,50,-50
"71",-28.85,28.85,78.85,-78.85,50,-50
"72",10.25,-10.25,39.75,-39.75,50,-50
"73",-13,13,63,-63,50,-50
"74",31.35,-31.35,18.65,-18.65,50,-50
"75",-9.74999999999999,9.74999999999999,59.75,-59.75,50,-50
"76",42.2,-42.2,7.80000000000001,-7.8,50,-50
"77",-14.5,14.5,64.5,-64.5,50,-50
"78",-7.5,7.5,57.5,-57.5,50,-50
"79",33.55,-33.55,16.45,-16.45,50,-50
"80",14.4,-14.4,35.6,-35.6,50,-50
"81",-27.5,27.5,77.5,-77.5,50,-50
"82",-16.3,16.3,66.3,-66.3,50,-50
"83",31.35,-31.35,18.65,-18.65,50,-50
"84",-17.7,17.7,67.7,-67.7,50,-50
"85",-42.15,42.15,92.15,-92.15,50,-50
"86",28,-28,22,-22,50,-50
"87",50.55,-50,-0.550000000000011,0,50,-50
"88",119.422727272727,-119.422727272727,-19.4227272727273,19.4227272727273,100,-100
"89",19.9,-19.9,30.1,-30.1,50,-50
"90",-47.25,47.25,97.25,-97.25,50,-50
"91",-3.99999999999999,4,54,-54,50,-50
"92",29.75,-29.75,20.25,-20.25,50,-50
"93",31.85,-31.85,18.15,-18.15,50,-50
"94",-47.3176767676768,47.3176767676768,-52.6823232323232,52.6823232323233,-100,100
"95",13.8,-13.8,36.2,-36.2,50,-50
"96",9.09999999999999,-9.09999999999999,40.9,-40.9,50,-50
"97",-9.05,9.05,59.05,-59.05,50,-50
"98",-4.90000000000001,4.89999999999999,54.9,-54.9,50,-50
"99",-4.10000000000001,4.09999999999999,54.1,-54.1,50,-50
"100",21.2949494949495,-21.2949494949495,78.7050505050505,-78.7050505050505,100,-100
"101",-18.55,18.55,68.55,-68.55,50,-50
"102",16.9,-16.9,33.1,-33.1,50,-50
"103",-21.7,21.7,71.7,-71.7,50,-50
"104",8.99999999999999,-8.99999999999999,41,-41,50,-50
"105",-30.85,30.85,80.85,-80.85,50,-50
"106",-15.6,15.6,65.6,-65.6,50,-50
"107",22.05,-22.05,27.95,-27.95,50,-50
"108",-30.6,30.6,80.6,-80.6,50,-50
"109",28.35,-28.35,21.65,-21.65,50,-50
"110",22.3,-22.3,27.7,-27.7,50,-50
"111",74.75,-50,-24.75,0,50,-50
"112",-28.1,28.1,78.1,-78.1,50,-50
"113",37.75,-37.75,12.25,-12.25,50,-50
"114",33.5,-33.5,16.5,-16.5,50,-50
"115",-48.15,48.15,98.15,-98.15,50,-50
"116",-45.6,45.6,95.6,-95.6,50,-50
