"","p1_luck","p2_luck","p1_skill","p2_skill","p1_chip","p2_chip"
"1",-7.10000000000001,7.10000000000002,57.1,-57.1,50,-50
"2",-4.65000000000001,4.65000000000001,54.65,-54.65,50,-50
"3",0,0,-100,100,-100,100
"4",-5.10000000000001,5.10000000000002,55.1,-55.1,50,-50
"5",14.25,-14.25,35.75,-35.75,50,-50
"6",-1.25,1.25,51.25,-51.25,50,-50
"7",-1,1,51,-51,50,-50
"8",-41.05,41.05,91.05,-91.05,50,-50
"9",-26.3,26.3,76.3,-76.3,50,-50
"10",21.95,-21.95,28.05,-28.05,50,-50
"11",-23.9,23.9,73.9,-73.9,50,-50
"12",21.75,-21.75,28.25,-28.25,50,-50
"13",-13.4,13.4,63.4,-63.4,50,-50
"14",34.05,-34.05,15.95,-15.95,50,-50
"15",-10.85,10.85,60.85,-60.85,50,-50
"16",34.7,-34.7,15.3,-15.3,50,-50
"17",0,0,-100,100,-100,100
"18",-16.55,16.55,66.55,-66.55,50,-50
"19",76.75,-50,-26.75,0,50,-50
"20",24.2,-24.2,25.8,-25.8,50,-50
"21",27.1,-27.1,22.9,-22.9,50,-50
"22",12.2,-12.2,37.8,-37.8,50,-50
"23",46.75,-46.75,3.25000000000003,-3.25000000000002,50,-50
"24",13.55,-13.55,36.45,-36.45,50,-50
"25",-9.45,9.45,59.45,-59.45,50,-50
"26",44.3,-44.3,5.70000000000002,-5.70000000000002,50,-50
"27",-23.6,23.6,73.6,-73.6,50,-50
"28",0,0,-100,100,-100,100
"29",26,-26,24,-24,50,-50
"30",-20,20,70,-70,50,-50
"31",31.4,-31.4,18.6,-18.6,50,-50
"32",-29.95,29.95,79.95,-79.95,50,-50
"33",25,-25,25,-25,50,-50
"34",21.55,-21.55,28.45,-28.45,50,-50
"35",-44.4,44.4,94.4,-94.4,50,-50
"36",-28.3,28.3,78.3,-78.3,50,-50
"37",41.05,-41.05,8.94999999999999,-8.94999999999999,50,-50
"38",24.65,-24.65,25.35,-25.35,50,-50
"39",37.85,-37.85,12.15,-12.15,50,-50
"40",-22.5,22.5,72.5,-72.5,50,-50
"41",-27.75,27.75,77.75,-77.75,50,-50
"42",-27.65,27.65,77.65,-77.65,50,-50
"43",26.75,-26.75,23.25,-23.25,50,-50
"44",3.35000000000001,-3.35000000000001,46.65,-46.65,50,-50
"45",31.55,-31.55,18.45,-18.45,50,-50
"46",-42.2,42.2,92.2,-92.2,50,-50
"47",-33.75,33.75,83.75,-83.75,50,-50
"48",-25.15,25.15,75.15,-75.15,50,-50
"49",17.7,-17.7,32.3,-32.3,50,-50
"50",22.2,-22.2,27.8,-27.8,50,-50
"51",-39.65,39.65,89.65,-89.65,50,-50
"52",14.5,-14.5,35.5,-35.5,50,-50
"53",17.35,-17.35,32.65,-32.65,50,-50
"54",28.5,-28.5,21.5,-21.5,50,-50
"55",24.3,-24.3,25.7,-25.7,50,-50
"56",0,0,-100,100,-100,100
"57",-15.5,15.5,65.5,-65.5,50,-50
"58",-32.05,32.05,82.05,-82.05,50,-50
"59",15.7,-15.7,34.3,-34.3,50,-50
"60",-18.15,18.15,68.15,-68.15,50,-50
"61",-6.95,6.95000000000002,56.95,-56.95,50,-50
"62",41.65,-41.65,8.34999999999999,-8.34999999999999,50,-50
"63",-20,20,70,-70,50,-50
"64",0,0,-100,100,-100,100
"65",15.2,-15.2,34.8,-34.8,50,-50
"66",28.2,-28.2,21.8,-21.8,50,-50
"67",-39.25,39.25,89.25,-89.25,50,-50
"68",26.25,-26.25,23.75,-23.75,50,-50
"69",28.5,-28.5,21.5,-21.5,50,-50
"70",-48.55,48.55,98.55,-98.55,50,-50
"71",65.9,-50,-15.9,0,50,-50
"72",6.69999999999999,-6.69999999999999,43.3,-43.3,50,-50
"73",33.55,-33.55,16.45,-16.45,50,-50
"74",31.45,-31.45,18.55,-18.55,50,-50
"75",-31.1,31.1,81.1,-81.1,50,-50
"76",37,-37,13,-13,50,-50
"77",0,0,-100,100,-100,100
"78",-34.55,34.55,84.55,-84.55,50,-50
"79",-22.95,22.95,72.95,-72.95,50,-50
"80",-0.850000000000009,0.850000000000023,50.85,-50.85,50,-50
"81",-31.65,31.65,81.65,-81.65,50,-50
"82",-27.85,27.85,77.85,-77.85,50,-50
"83",-39.45,39.45,89.45,-89.45,50,-50
"84",-1.5,1.50000000000001,51.5,-51.5,50,-50
"85",16.35,-16.35,33.65,-33.65,50,-50
"86",0,0,-100,100,-100,100
"87",-5.75,5.75000000000001,55.75,-55.75,50,-50
"88",-48.1,48.1,98.1,-98.1,50,-50
"89",-31.05,31.05,81.05,-81.05,50,-50
"90",25.1,-25.1,24.9,-24.9,50,-50
"91",46.95,-46.95,3.05000000000001,-3.05,50,-50
"92",-25.5,25.5,75.5,-75.5,50,-50
"93",-16.85,16.85,66.85,-66.85,50,-50
"94",-15.5,15.5,65.5,-65.5,50,-50
"95",-25.1,25.1,75.1,-75.1,50,-50
"96",0,0,-100,100,-100,100
"97",-14.4,14.4,64.4,-64.4,50,-50
"98",27.45,-27.45,22.55,-22.55,50,-50
"99",-26.4,26.4,76.4,-76.4,50,-50
"100",24.15,-24.15,25.85,-25.85,50,-50
"101",-21.55,21.55,71.55,-71.55,50,-50
"102",-22.85,22.85,72.85,-72.85,50,-50
"103",7.45,-7.45,42.55,-42.55,50,-50
"104",27,-27,23,-23,50,-50
"105",77.05,-50,-27.05,0,50,-50
"106",-33.8,33.8,83.8,-83.8,50,-50
"107",-39.4,39.4,89.4,-89.4,50,-50
"108",-5.05000000000001,5.05,55.05,-55.05,50,-50
"109",29.3,-29.3,20.7,-20.7,50,-50
"110",24.7,-24.7,25.3,-25.3,50,-50
"111",-10.75,10.75,60.75,-60.75,50,-50
"112",31.55,-31.55,18.45,-18.45,50,-50
"113",-25.95,25.95,75.95,-75.95,50,-50
"114",28.2,-28.2,21.8,-21.8,50,-50
"115",27.9,-27.9,22.1,-22.1,50,-50
"116",-18.35,18.35,68.35,-68.35,50,-50
"117",32.75,-32.75,17.25,-17.25,50,-50
"118",29.7,-29.7,20.3,-20.3,50,-50
"119",-9.89999999999999,9.89999999999999,59.9,-59.9,50,-50
"120",34.75,-34.75,15.25,-15.25,50,-50
"121",-45.1,45.1,95.1,-95.1,50,-50
"122",-46.6,46.6,96.6,-96.6,50,-50
"123",-27.85,27.85,77.85,-77.85,50,-50
"124",-26,26,76,-76,50,-50
"125",31.5,-31.5,18.5,-18.5,50,-50
"126",25.75,-25.75,24.25,-24.25,50,-50
"127",40.6,-40.6,9.40000000000001,-9.40000000000001,50,-50
"128",-25.3,25.3,75.3,-75.3,50,-50
"129",16.2,-16.2,33.8,-33.8,50,-50
"130",34.65,-34.65,15.35,-15.35,50,-50
"131",47.85,-47.85,2.15000000000001,-2.15000000000001,50,-50
"132",-53.35,53.35,103.35,-103.35,50,-50
"133",-20.25,20.25,70.25,-70.25,50,-50
"134",21.4,-21.4,28.6,-28.6,50,-50
"135",27.55,-27.55,22.45,-22.45,50,-50
"136",-30.9,30.9,80.9,-80.9,50,-50
